N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"This game shows how I exploited my opponent's overextended position, when he tried to kingside pawnstorm me."
2,c6,c7c6,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Me, and many others consider this opening passive, but I guess it's playable."
3,c4,c2c4,rnbqkbnr/pp1ppppp/2p5/8/2P1P3/8/PP1P1PPP/RNBQKBNR b KQkq - 0 2,"Slightly better is d4, leading to classical Caro-Kann positions, but since I'm familiar with this variation, and don't study the Caro-Kann much, I decided to play c4 which will lead to a wide open tactical game if Black plays d5, exactly what I want."
4,g6,g7g6,rnbqkbnr/pp1ppp1p/2p3p1/8/2P1P3/8/PP1P1PPP/RNBQKBNR w KQkq - 0 3,"Instead of playing d5 leading to a position I'm more familiar with, Black plays g6, which will transpose into an entirely different opening that HE is more familiar with."
5,Nc3,b1c3,rnbqkbnr/pp1ppp1p/2p3p1/8/2P1P3/2N5/PP1P1PPP/R1BQKBNR b KQkq - 1 3,"I think d4 may be better, because it stops e5, which will lead to a somewhat equal position. I should've played d4 on the second move to try for an advantage."
6,Bg7,f8g7,rnbqk1nr/pp1pppbp/2p3p1/8/2P1P3/2N5/PP1P1PPP/R1BQKBNR w KQkq - 2 4,"Black probably didn't want to block his dark bishop, but he ended up playing e5 anyway."
7,d4,d2d4,rnbqk1nr/pp1pppbp/2p3p1/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 4,Threatening an e5 boost.
8,d6,d7d6,rnbqk1nr/pp2ppbp/2pp2p1/8/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq - 0 5,Threatening an e5 boost.
9,h3,h2h3,rnbqk1nr/pp2ppbp/2pp2p1/8/2PPP3/2N4P/PP3PP1/R1BQKBNR b KQkq - 0 5,"Not completely necessary, but I don't want Bg4 to force a trade when I play Nf3. Another strategy for White in this opening is to play Be3 Qd2 (f3 if necessary) and O-O-O, with ideas to push the kingside pawns, leading to an attack similar to what is commonly played against the Sicilian."
10,e5,e7e5,rnbqk1nr/pp3pbp/2pp2p1/4p3/2PPP3/2N4P/PP3PP1/R1BQKBNR w KQkq - 0 6,"Now the position is like the King's Indian Defense, played against 1.d4, but where Black hasn't played Nf6."
11,dxe5,d4e5,rnbqk1nr/pp3pbp/2pp2p1/4P3/2P1P3/2N4P/PP3PP1/R1BQKBNR b KQkq - 0 6,"This is the exchange variation. Nf3 leads to positions similar to the English (1.c4), and d5 leads to the normal variations of this opening."
