N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"I am white and   billabong2 is black.
This game I put a lot of heat on black from the start ."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,pawn king opeaning
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,knight out
4,Qe7,d8e7,rnb1kbnr/ppppqppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,letting queen out early
5,Bc4,f1c4,rnb1kbnr/ppppqppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,building  my minor pieces
6,Nf6,g8f6,rnb1kb1r/ppppqppp/5n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,starting to build his minor pieces
7,Na3,b1a3,rnb1kb1r/ppppqppp/5n2/4p3/2B1P3/N4N2/PPPP1PPP/R1BQK2R b KQkq - 5 4,both knights out doing a good job on building minor pieces
8,Qb4,e7b4,rnb1kb1r/pppp1ppp/5n2/4p3/1qB1P3/N4N2/PPPP1PPP/R1BQK2R w KQkq - 6 5,brings queen into full force
9,Nxe5,f3e5,rnb1kb1r/pppp1ppp/5n2/4N3/1qB1P3/N7/PPPP1PPP/R1BQK2R b KQkq - 0 5,takes pawn
10,d6,d7d6,rnb1kb1r/ppp2ppp/3p1n2/4N3/1qB1P3/N7/PPPP1PPP/R1BQK2R w KQkq - 0 6,Has piece ready to take  knight when the time is right.
11,O-O,e1g1,rnb1kb1r/ppp2ppp/3p1n2/4N3/1qB1P3/N7/PPPP1PPP/R1BQ1RK1 b kq - 1 6,castle
12,Nxe4,f6e4,rnb1kb1r/ppp2ppp/3p4/4N3/1qB1n3/N7/PPPP1PPP/R1BQ1RK1 w kq - 0 7,takes pawn
13,c3,c2c3,rnb1kb1r/ppp2ppp/3p4/4N3/1qB1n3/N1P5/PP1P1PPP/R1BQ1RK1 b kq - 0 7,puts heat on the queen
14,Qc5,b4c5,rnb1kb1r/ppp2ppp/3p4/2q1N3/2B1n3/N1P5/PP1P1PPP/R1BQ1RK1 w kq - 1 8,chases the queen a way
15,Bb5+,c4b5,rnb1kb1r/ppp2ppp/3p4/1Bq1N3/4n3/N1P5/PP1P1PPP/R1BQ1RK1 b kq - 2 8,check
16,c6,c7c6,rnb1kb1r/pp3ppp/2pp4/1Bq1N3/4n3/N1P5/PP1P1PPP/R1BQ1RK1 w kq - 0 9,blocks the  check
17,Bd3,b5d3,rnb1kb1r/pp3ppp/2pp4/2q1N3/4n3/N1PB4/PP1P1PPP/R1BQ1RK1 b kq - 1 9,chases the bishop  a way
18,Nxf2,e4f2,rnb1kb1r/pp3ppp/2pp4/2q1N3/8/N1PB4/PP1P1nPP/R1BQ1RK1 w kq - 0 10,takes but I can take his knight
19,Rxf2,f1f2,rnb1kb1r/pp3ppp/2pp4/2q1N3/8/N1PB4/PP1P1RPP/R1BQ2K1 b kq - 0 10,now my king is safe
20,Qxe5,c5e5,rnb1kb1r/pp3ppp/2pp4/4q3/8/N1PB4/PP1P1RPP/R1BQ2K1 w kq - 0 11,takes knight. I felt it was more important to get rid of that black knight than save my white knight.
