N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"here, in the Gruenfeld, black begins to fight for center control with plans to control d4"
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,"here, in the Gruenfeld, black begins to fight for center control with plans to control d4"
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,"here, in the Gruenfeld, black begins to fight for center control with plans to control d4"
4,g6,g7g6,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,"here, in the Gruenfeld, black begins to fight for center control with plans to control d4"
5,Nc3,b1c3,rnbqkb1r/pppppp1p/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,"here, in the Gruenfeld, black begins to fight for center control with plans to control d4"
6,d5,d7d5,rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4,"here, in the Gruenfeld, black begins to fight for center control with plans to control d4"
7,Nf3,g1f3,rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4,deserves a double question mark.  clearly best is ...Bg7.
8,c5,c7c5,rnbqkb1r/pp2pp1p/5np1/2pp4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,deserves a double question mark.  clearly best is ...Bg7.
9,dxc5,d4c5,rnbqkb1r/pp2pp1p/5np1/2Pp4/2P5/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 5,"white accepts the invitation and marches forward.  the black pawn is now pinned, though normally white is not keen to give up the Q, even while preventing black from castling."
10,Nc6,b8c6,r1bqkb1r/pp2pp1p/2n2np1/2Pp4/2P5/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 1 6,"trying to contain white and start pressure on d4, an attempt to stay with the spirit of the defense."
11,e3,e2e3,r1bqkb1r/pp2pp1p/2n2np1/2Pp4/2P5/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 0 6,"black has to protect himself, though ...dxc4, ...d4, or ...e6 may have been better."
