N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,If 9. ... Qxd4 10. Bb5 !
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,If 9. ... Qxd4 10. Bb5 !
3,c4,c2c4,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,If 9. ... Qxd4 10. Bb5 !
4,b6,b7b6,rnbqkbnr/p1p1pppp/1p6/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,If 9. ... Qxd4 10. Bb5 !
5,cxd5,c4d5,rnbqkbnr/p1p1pppp/1p6/3P4/3P4/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,If 9. ... Qxd4 10. Bb5 !
6,Qxd5,d8d5,rnb1kbnr/p1p1pppp/1p6/3q4/3P4/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,If 9. ... Qxd4 10. Bb5 !
7,Nc3,b1c3,rnb1kbnr/p1p1pppp/1p6/3q4/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 4,If 9. ... Qxd4 10. Bb5 !
8,Qd8,d5d8,rnbqkbnr/p1p1pppp/1p6/8/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 5,If 9. ... Qxd4 10. Bb5 !
9,e4,e2e4,rnbqkbnr/p1p1pppp/1p6/8/3PP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 5,If 9. ... Qxd4 10. Bb5 !
10,e6,e7e6,rnbqkbnr/p1p2ppp/1p2p3/8/3PP3/2N5/PP3PPP/R1BQKBNR w KQkq - 0 6,If 9. ... Qxd4 10. Bb5 !
11,a3,a2a3,rnbqkbnr/p1p2ppp/1p2p3/8/3PP3/P1N5/1P3PPP/R1BQKBNR b KQkq - 0 6,If 9. ... Qxd4 10. Bb5 !
12,Bb7,c8b7,rn1qkbnr/pbp2ppp/1p2p3/8/3PP3/P1N5/1P3PPP/R1BQKBNR w KQkq - 1 7,If 9. ... Qxd4 10. Bb5 !
13,Bd3,f1d3,rn1qkbnr/pbp2ppp/1p2p3/8/3PP3/P1NB4/1P3PPP/R1BQK1NR b KQkq - 2 7,If 9. ... Qxd4 10. Bb5 !
14,c5,c7c5,rn1qkbnr/pb3ppp/1p2p3/2p5/3PP3/P1NB4/1P3PPP/R1BQK1NR w KQkq - 0 8,If 9. ... Qxd4 10. Bb5 !
15,Nf3,g1f3,rn1qkbnr/pb3ppp/1p2p3/2p5/3PP3/P1NB1N2/1P3PPP/R1BQK2R b KQkq - 1 8,If 9. ... Qxd4 10. Bb5 !
16,cxd4,c5d4,rn1qkbnr/pb3ppp/1p2p3/8/3pP3/P1NB1N2/1P3PPP/R1BQK2R w KQkq - 0 9,If 9. ... Qxd4 10. Bb5 !
17,Nxd4,f3d4,rn1qkbnr/pb3ppp/1p2p3/8/3NP3/P1NB4/1P3PPP/R1BQK2R b KQkq - 0 9,If 9. ... Qxd4 10. Bb5 !
18,Bc5,f8c5,rn1qk1nr/pb3ppp/1p2p3/2b5/3NP3/P1NB4/1P3PPP/R1BQK2R w KQkq - 1 10,This move only strengthened my pawn structure.
19,Be3,c1e3,rn1qk1nr/pb3ppp/1p2p3/2b5/3NP3/P1NBB3/1P3PPP/R2QK2R b KQkq - 2 10,This move only strengthened my pawn structure.
20,Nf6,g8f6,rn1qk2r/pb3ppp/1p2pn2/2b5/3NP3/P1NBB3/1P3PPP/R2QK2R w KQkq - 3 11,This move only strengthened my pawn structure.
21,O-O,e1g1,rn1qk2r/pb3ppp/1p2pn2/2b5/3NP3/P1NBB3/1P3PPP/R2Q1RK1 b kq - 4 11,This move only strengthened my pawn structure.
22,O-O,e8g8,rn1q1rk1/pb3ppp/1p2pn2/2b5/3NP3/P1NBB3/1P3PPP/R2Q1RK1 w - - 5 12,This move only strengthened my pawn structure.
