N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,Here I start with d4. Usually I play e4.
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d5. Queen Pawn Opening.
3,c4,c2c4,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,Queen's Gambit
4,dxc4,d5c4,rnbqkbnr/ppp1pppp/8/8/2pP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,I love to play against Queen's Gambit Accepted
5,e3,e2e3,rnbqkbnr/ppp1pppp/8/8/2pP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,Attacking the pawn
6,Be6,c8e6,rn1qkbnr/ppp1pppp/4b3/8/2pP4/4P3/PP3PPP/RNBQKBNR w KQkq - 1 4,Be6 protects the pawn but retards the DSB which is important for black
7,a4,a2a4,rn1qkbnr/ppp1pppp/4b3/8/P1pP4/4P3/1P3PPP/RNBQKBNR b KQkq - 0 4,Computers don't suggest this move but I thought that black can play b5 then c6 keeping the material.  So to prevent this I played a4
8,Nd7,b8d7,r2qkbnr/pppnpppp/4b3/8/P1pP4/4P3/1P3PPP/RNBQKBNR w KQkq - 1 5,Nd7 enables the knight to go to the b6 square
9,Nf3,g1f3,r2qkbnr/pppnpppp/4b3/8/P1pP4/4PN2/1P3PPP/RNBQKB1R b KQkq - 2 5,Developmental move
10,Ngf6,g8f6,r2qkb1r/pppnpppp/4bn2/8/P1pP4/4PN2/1P3PPP/RNBQKB1R w KQkq - 3 6,Same
11,Nc3,b1c3,r2qkb1r/pppnpppp/4bn2/8/P1pP4/2N1PN2/1P3PPP/R1BQKB1R b KQkq - 4 6,"Because of the LSB , black is forced to take the DSB from g7"
12,g6,g7g6,r2qkb1r/pppnpp1p/4bnp1/8/P1pP4/2N1PN2/1P3PPP/R1BQKB1R w KQkq - 0 7,"Because of the LSB , black is forced to take the DSB from g7"
13,e4,e3e4,r2qkb1r/pppnpp1p/4bnp1/8/P1pPP3/2N2N2/1P3PPP/R1BQKB1R b KQkq - 0 7,Wastage of move but preparing for an attack
14,Bg4,e6g4,r2qkb1r/pppnpp1p/5np1/8/P1pPP1b1/2N2N2/1P3PPP/R1BQKB1R w KQkq - 1 8,Regaining the material
15,Bxc4,f1c4,r2qkb1r/pppnpp1p/5np1/8/P1BPP1b1/2N2N2/1P3PPP/R1BQK2R b KQkq - 0 8,Regaining the material
16,Bg7,f8g7,r2qk2r/pppnppbp/5np1/8/P1BPP1b1/2N2N2/1P3PPP/R1BQK2R w KQkq - 1 9,Preparing for castling
17,h3,h2h3,r2qk2r/pppnppbp/5np1/8/P1BPP1b1/2N2N1P/1P3PP1/R1BQK2R b KQkq - 0 9,Taking rid of that pin
18,Bxf3,g4f3,r2qk2r/pppnppbp/5np1/8/P1BPP3/2N2b1P/1P3PP1/R1BQK2R w KQkq - 0 10,I don't thing he should take the knight as it brings queen into play
19,Qxf3,d1f3,r2qk2r/pppnppbp/5np1/8/P1BPP3/2N2Q1P/1P3PP1/R1B1K2R b KQkq - 0 10,I don't thing he should take the knight as it brings queen into play
20,O-O,e8g8,r2q1rk1/pppnppbp/5np1/8/P1BPP3/2N2Q1P/1P3PP1/R1B1K2R w KQ - 1 11,Taking control of the board. At the same time attacking the knight and the b7 pawn
21,e5,e4e5,r2q1rk1/pppnppbp/5np1/4P3/P1BP4/2N2Q1P/1P3PP1/R1B1K2R b KQ - 0 11,Taking control of the board. At the same time attacking the knight and the b7 pawn
22,Ne8,f6e8,r2qnrk1/pppnppbp/6p1/4P3/P1BP4/2N2Q1P/1P3PP1/R1B1K2R w KQ - 1 12,Retarding the black pieces
23,Qxb7,f3b7,r2qnrk1/pQpnppbp/6p1/4P3/P1BP4/2N4P/1P3PP1/R1B1K2R b KQ - 0 12,I don't know why but e6
24,e6,e7e6,r2qnrk1/pQpn1pbp/4p1p1/4P3/P1BP4/2N4P/1P3PP1/R1B1K2R w KQ - 0 13,I don't know why but e6
25,Qf3,b7f3,r2qnrk1/p1pn1pbp/4p1p1/4P3/P1BP4/2N2Q1P/1P3PP1/R1B1K2R b KQ - 1 13,"Taking no risk with the queen, I brought it back"
