N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"The previous game against a different opponent, I hung a minor piece by pure Tom foolery. I didn't want to make that mistake."
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"The previous game against a different opponent, I hung a minor piece by pure Tom foolery. I didn't want to make that mistake."
3,Bc4,f1c4,rnbqkbnr/pp1ppppp/8/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,"The previous game against a different opponent, I hung a minor piece by pure Tom foolery. I didn't want to make that mistake."
4,e6,e7e6,rnbqkbnr/pp1p1ppp/4p3/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 3,"The previous game against a different opponent, I hung a minor piece by pure Tom foolery. I didn't want to make that mistake."
5,d4,d2d4,rnbqkbnr/pp1p1ppp/4p3/2p5/2BPP3/8/PPP2PPP/RNBQK1NR b KQkq - 0 3,"The previous game against a different opponent, I hung a minor piece by pure Tom foolery. I didn't want to make that mistake."
6,cxd4,c5d4,rnbqkbnr/pp1p1ppp/4p3/8/2BpP3/8/PPP2PPP/RNBQK1NR w KQkq - 0 4,"The previous game against a different opponent, I hung a minor piece by pure Tom foolery. I didn't want to make that mistake."
7,Qxd4,d1d4,rnbqkbnr/pp1p1ppp/4p3/8/2BQP3/8/PPP2PPP/RNB1K1NR b KQkq - 0 4,"The previous game against a different opponent, I hung a minor piece by pure Tom foolery. I didn't want to make that mistake."
8,Nc6,b8c6,r1bqkbnr/pp1p1ppp/2n1p3/8/2BQP3/8/PPP2PPP/RNB1K1NR w KQkq - 1 5,"The previous game against a different opponent, I hung a minor piece by pure Tom foolery. I didn't want to make that mistake."
9,Qd1,d4d1,r1bqkbnr/pp1p1ppp/2n1p3/8/2B1P3/8/PPP2PPP/RNBQK1NR b KQkq - 2 5,? This loses a pawn without just compensation
10,Nf6,g8f6,r1bqkb1r/pp1p1ppp/2n1pn2/8/2B1P3/8/PPP2PPP/RNBQK1NR w KQkq - 3 6,? This loses a pawn without just compensation
11,Nc3,b1c3,r1bqkb1r/pp1p1ppp/2n1pn2/8/2B1P3/2N5/PPP2PPP/R1BQK1NR b KQkq - 4 6,? This loses a pawn without just compensation
12,Bb4,f8b4,r1bqk2r/pp1p1ppp/2n1pn2/8/1bB1P3/2N5/PPP2PPP/R1BQK1NR w KQkq - 5 7,? This loses a pawn without just compensation
13,Nge2,g1e2,r1bqk2r/pp1p1ppp/2n1pn2/8/1bB1P3/2N5/PPP1NPPP/R1BQK2R b KQkq - 6 7,? This loses a pawn without just compensation
14,Nxe4,f6e4,r1bqk2r/pp1p1ppp/2n1p3/8/1bB1n3/2N5/PPP1NPPP/R1BQK2R w KQkq - 0 8,I decided to castle and live without the pawn. Alas. His sacrifice will hopefully help the game.
15,O-O,e1g1,r1bqk2r/pp1p1ppp/2n1p3/8/1bB1n3/2N5/PPP1NPPP/R1BQ1RK1 b kq - 1 8,I decided to castle and live without the pawn. Alas. His sacrifice will hopefully help the game.
16,Nxc3,e4c3,r1bqk2r/pp1p1ppp/2n1p3/8/1bB5/2n5/PPP1NPPP/R1BQ1RK1 w kq - 0 9,!? Nxc3 is expected but does not gain a tempo like this move does. White does disrupt his pawn structure though.
17,bxc3,b2c3,r1bqk2r/pp1p1ppp/2n1p3/8/1bB5/2P5/P1P1NPPP/R1BQ1RK1 b kq - 0 9,!? Nxc3 is expected but does not gain a tempo like this move does. White does disrupt his pawn structure though.
18,Be7,b4e7,r1bqk2r/pp1pbppp/2n1p3/8/2B5/2P5/P1P1NPPP/R1BQ1RK1 w kq - 1 10,Bc5 was also worth considering. Ba5 is a mistake due to 10. Ba3.
19,f4,f2f4,r1bqk2r/pp1pbppp/2n1p3/8/2B2P2/2P5/P1P1N1PP/R1BQ1RK1 b kq - 0 10,"!? White opens up the king side, hoping to attack black's soon to be castled position."
20,d5,d7d5,r1bqk2r/pp2bppp/2n1p3/3p4/2B2P2/2P5/P1P1N1PP/R1BQ1RK1 w kq - 0 11,Gaining tempo.
