N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Part of my series of annotations explaining the Scandinavian Defence, 1.e4 d5"
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Part of my series of annotations explaining the Scandinavian Defence, 1.e4 d5"
3,exd5,e4d5,rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,So far main line
4,Qxd5,d8d5,rnb1kbnr/ppp1pppp/8/3q4/8/8/PPPP1PPP/RNBQKBNR w KQkq - 0 3,So far main line
5,Nc3,b1c3,rnb1kbnr/ppp1pppp/8/3q4/8/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 3,So far main line
6,Qa5,d5a5,rnb1kbnr/ppp1pppp/8/q7/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 4,So far main line
7,d4,d2d4,rnb1kbnr/ppp1pppp/8/q7/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,So far main line
8,Nf6,g8f6,rnb1kb1r/ppp1pppp/5n2/q7/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq - 1 5,So far main line
9,Bd2,c1d2,rnb1kb1r/ppp1pppp/5n2/q7/3P4/2N5/PPPB1PPP/R2QKBNR b KQkq - 2 5,This is an interesting move for white. I like it
10,Bg4,c8g4,rn2kb1r/ppp1pppp/5n2/q7/3P2b1/2N5/PPPB1PPP/R2QKBNR w KQkq - 3 6,"This can serve 2 purposes. 1) Looking to transpose into something like the main line, or 2) tempting white to weaken the area around the king"
11,Be2,f1e2,rn2kb1r/ppp1pppp/5n2/q7/3P2b1/2N5/PPPBBPPP/R2QK1NR b KQkq - 4 6,There is also 8.. O-O-O
12,Bxe2,g4e2,rn2kb1r/ppp1pppp/5n2/q7/3P4/2N5/PPPBbPPP/R2QK1NR w KQkq - 0 7,There is also 8.. O-O-O
13,Qxe2,d1e2,rn2kb1r/ppp1pppp/5n2/q7/3P4/2N5/PPPBQPPP/R3K1NR b KQkq - 0 7,There is also 8.. O-O-O
14,Nc6,b8c6,r3kb1r/ppp1pppp/2n2n2/q7/3P4/2N5/PPPBQPPP/R3K1NR w KQkq - 1 8,There is also 8.. O-O-O
15,Nf3,g1f3,r3kb1r/ppp1pppp/2n2n2/q7/3P4/2N2N2/PPPBQPPP/R3K2R b KQkq - 2 8,There is also 8.. O-O-O
16,e6,e7e6,r3kb1r/ppp2ppp/2n1pn2/q7/3P4/2N2N2/PPPBQPPP/R3K2R w KQkq - 0 9,There is also 8.. O-O-O
17,O-O,e1g1,r3kb1r/ppp2ppp/2n1pn2/q7/3P4/2N2N2/PPPBQPPP/R4RK1 b kq - 1 9,There are several moves here including 9.. Bd6 and 9.. Qf5
18,Qh5,a5h5,r3kb1r/ppp2ppp/2n1pn2/7q/3P4/2N2N2/PPPBQPPP/R4RK1 w kq - 2 10,There are several moves here including 9.. Bd6 and 9.. Qf5
19,h3,h2h3,r3kb1r/ppp2ppp/2n1pn2/7q/3P4/2N2N1P/PPPBQPP1/R4RK1 b kq - 0 10,"I liked this move very much, although 10. Ne4 is more common. Black needs to watch closely his move order now. Here is a game using 10. Ne4. The game was played in 1908 !!

[White ""Perlis, Julius""]
[Black ""Mieses, Jacques""]
[Result ""1-0""]
1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6 5. Bd2 Bg4 6. Be2 Bxe2 7. Qxe2 Nc6
8. Nf3 e6 9. O-O Qh5 10. Ne4 O-O-O 11. c3 Nxe4 12. Qxe4 Bd6 13. Rfe1 g5 14.
Rad1 g4 15. Ne5 Bxe5 16. dxe5 Rd5 17. Bf4 Rxd1 18. Rxd1 g3 19. Qf3 gxh2+ 20.
Kh1 Qxf3 21. gxf3 Ne7 22. Bg5 Rd8 23. Re1 Rd7 24. Bxe7 Rxe7 25. Kxh2 Rd7 26.
Re2 Kd8 27. Kg3 Ke7 28. f4 b5 29. f3 c5 30. Rh2 Rd1 31. f5 exf5 32. Kf4 Ra1 33.
a3 Rf1 34. Rh6 Rf2 35. Ra6 h5 36. Rxa7+ Kf8 37. Kg5 Rg2+ 38. Kxh5 Kg7 39. Kh4
Kg6 40. Ra6+ Kg7 41. Ra7 Kg6 42. Ra6+ Kg7 43. Rc6 c4 44. a4 Rxb2 45. axb5 Rxb5
46. f4 f6 47. Rxf6 Rb3 48. Rc6 Rxc3 49. Kg5 Kf7 50. Kxf5 Ke7 51. Rc7+ Kd8 52.
Rc5 Rc1 53. Ke6 1-0"
20,O-O-O,e8c8,2kr1b1r/ppp2ppp/2n1pn2/7q/3P4/2N2N1P/PPPBQPP1/R4RK1 w - - 1 11,Prophylactic. Black does not want the white knight moving to b5
21,Be3,d2e3,2kr1b1r/ppp2ppp/2n1pn2/7q/3P4/2N1BN1P/PPP1QPP1/R4RK1 b - - 2 11,Prophylactic. Black does not want the white knight moving to b5
22,a6,a7a6,2kr1b1r/1pp2ppp/p1n1pn2/7q/3P4/2N1BN1P/PPP1QPP1/R4RK1 w - - 0 12,Prophylactic. Black does not want the white knight moving to b5
23,a3,a2a3,2kr1b1r/1pp2ppp/p1n1pn2/7q/3P4/P1N1BN1P/1PP1QPP1/R4RK1 b - - 0 12,"A mistake. Better was 13. b4 counterattacking, or bringing one of the rooks into the centre"
24,Bd6,f8d6,2kr3r/1pp2ppp/p1nbpn2/7q/3P4/P1N1BN1P/1PP1QPP1/R4RK1 w - - 1 13,"A mistake. Better was 13. b4 counterattacking, or bringing one of the rooks into the centre"
25,Qe1,e2e1,2kr3r/1pp2ppp/p1nbpn2/7q/3P4/P1N1BN1P/1PP2PP1/R3QRK1 b - - 2 13,"A mistake. Better was 13. b4 counterattacking, or bringing one of the rooks into the centre"
26,g5,g7g5,2kr3r/1pp2p1p/p1nbpn2/6pq/3P4/P1N1BN1P/1PP2PP1/R3QRK1 w - - 0 14,Now black is not concerned the f3 knight will move away allowing the queens to be exchanged
27,b4,b2b4,2kr3r/1pp2p1p/p1nbpn2/6pq/1P1P4/P1N1BN1P/2P2PP1/R3QRK1 b - - 0 14,"Correct idea, but black's attack is more advanced"
28,g4,g5g4,2kr3r/1pp2p1p/p1nbpn2/7q/1P1P2p1/P1N1BN1P/2P2PP1/R3QRK1 w - - 0 15,"This is a good position to study for attacking practice. Black has many pieces that he can point at white's king, but he must have a clear plan."
29,hxg4,h3g4,2kr3r/1pp2p1p/p1nbpn2/7q/1P1P2P1/P1N1BN2/2P2PP1/R3QRK1 b - - 0 15,"Black will double on the open file, so white must prevent mate on g2"
30,Qxg4,h5g4,2kr3r/1pp2p1p/p1nbpn2/8/1P1P2q1/P1N1BN2/2P2PP1/R3QRK1 w - - 0 16,"Black will double on the open file, so white must prevent mate on g2"
31,Ne2,c3e2,2kr3r/1pp2p1p/p1nbpn2/8/1P1P2q1/P3BN2/2P1NPP1/R3QRK1 b - - 1 16,"Black will double on the open file, so white must prevent mate on g2"
32,Rdg8,d8g8,2k3rr/1pp2p1p/p1nbpn2/8/1P1P2q1/P3BN2/2P1NPP1/R3QRK1 w - - 2 17,"Important to move the d-file rook. The other rook will be needed on h8 to support the h pawn, as black drives the white knight away"
33,Ng3,e2g3,2k3rr/1pp2p1p/p1nbpn2/8/1P1P2q1/P3BNN1/2P2PP1/R3QRK1 b - - 3 17,And white resigns due to the threat of ..h4
34,h5,h7h5,2k3rr/1pp2p2/p1nbpn2/7p/1P1P2q1/P3BNN1/2P2PP1/R3QRK1 w - - 0 18,And white resigns due to the threat of ..h4
35,Nh2,f3h2,2k3rr/1pp2p2/p1nbpn2/7p/1P1P2q1/P3B1N1/2P2PPN/R3QRK1 b - - 1 18,And white resigns due to the threat of ..h4
36,Qg7,g4g7,2k3rr/1pp2pq1/p1nbpn2/7p/1P1P4/P3B1N1/2P2PPN/R3QRK1 w - - 2 19,And white resigns due to the threat of ..h4
