N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"This is an open annotation,I mean that I wrote only few comments,but I'd like to know the opinions of readers about it.I feel that I played it not badly until a certain point,then began to make mistakes,and lose the positional advantage that had."
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,Tried to develop and protect the important f knight
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,Tried to develop and protect the important f knight
4,e6,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,Tried to develop and protect the important f knight
5,Nc3,b1c3,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,Tried to develop and protect the important f knight
6,Bb4,f8b4,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4,Tried to develop and protect the important f knight
7,e3,e2e3,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N1P3/PP3PPP/R1BQKBNR b KQkq - 0 4,Tried to develop and protect the important f knight
8,O-O,e8g8,rnbq1rk1/pppp1ppp/4pn2/8/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQ - 1 5,Tried to develop and protect the important f knight
9,Bd3,f1d3,rnbq1rk1/pppp1ppp/4pn2/8/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQ - 2 5,Tried to develop and protect the important f knight
10,d5,d7d5,rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQ - 0 6,Tried to develop and protect the important f knight
11,Nf3,g1f3,rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R b KQ - 1 6,Tried to develop and protect the important f knight
12,c5,c7c5,rnbq1rk1/pp3ppp/4pn2/2pp4/1bPP4/2NBPN2/PP3PPP/R1BQK2R w KQ - 0 7,Tried to develop and protect the important f knight
13,a3,a2a3,rnbq1rk1/pp3ppp/4pn2/2pp4/1bPP4/P1NBPN2/1P3PPP/R1BQK2R b KQ - 0 7,Tried to develop and protect the important f knight
14,Bxc3+,b4c3,rnbq1rk1/pp3ppp/4pn2/2pp4/2PP4/P1bBPN2/1P3PPP/R1BQK2R w KQ - 0 8,Tried to develop and protect the important f knight
15,bxc3,b2c3,rnbq1rk1/pp3ppp/4pn2/2pp4/2PP4/P1PBPN2/5PPP/R1BQK2R b KQ - 0 8,Tried to develop and protect the important f knight
16,Qc7,d8c7,rnb2rk1/ppq2ppp/4pn2/2pp4/2PP4/P1PBPN2/5PPP/R1BQK2R w KQ - 1 9,Tried to develop and protect the important f knight
17,Qc2,d1c2,rnb2rk1/ppq2ppp/4pn2/2pp4/2PP4/P1PBPN2/2Q2PPP/R1B1K2R b KQ - 2 9,Tried to develop and protect the important f knight
18,b6,b7b6,rnb2rk1/p1q2ppp/1p2pn2/2pp4/2PP4/P1PBPN2/2Q2PPP/R1B1K2R w KQ - 0 10,Tried to develop and protect the important f knight
19,O-O,e1g1,rnb2rk1/p1q2ppp/1p2pn2/2pp4/2PP4/P1PBPN2/2Q2PPP/R1B2RK1 b - - 1 10,Tried to develop and protect the important f knight
20,dxc4,d5c4,rnb2rk1/p1q2ppp/1p2pn2/2p5/2pP4/P1PBPN2/2Q2PPP/R1B2RK1 w - - 0 11,Tried to develop and protect the important f knight
21,Bxc4,d3c4,rnb2rk1/p1q2ppp/1p2pn2/2p5/2BP4/P1P1PN2/2Q2PPP/R1B2RK1 b - - 0 11,Tried to develop and protect the important f knight
22,cxd4,c5d4,rnb2rk1/p1q2ppp/1p2pn2/8/2Bp4/P1P1PN2/2Q2PPP/R1B2RK1 w - - 0 12,Tried to develop and protect the important f knight
23,cxd4,c3d4,rnb2rk1/p1q2ppp/1p2pn2/8/2BP4/P3PN2/2Q2PPP/R1B2RK1 b - - 0 12,Tried to develop and protect the important f knight
24,Nbd7,b8d7,r1b2rk1/p1qn1ppp/1p2pn2/8/2BP4/P3PN2/2Q2PPP/R1B2RK1 w - - 1 13,Tried to develop and protect the important f knight
25,Bd2,c1d2,r1b2rk1/p1qn1ppp/1p2pn2/8/2BP4/P3PN2/2QB1PPP/R4RK1 b - - 2 13,"I'm decided to capture the Knight in f3,if he will not protect it in other way but the g pawn"
26,Bb7,c8b7,r4rk1/pbqn1ppp/1p2pn2/8/2BP4/P3PN2/2QB1PPP/R4RK1 w - - 3 14,"I'm decided to capture the Knight in f3,if he will not protect it in other way but the g pawn"
27,Rfc1,f1c1,r4rk1/pbqn1ppp/1p2pn2/8/2BP4/P3PN2/2QB1PPP/R1R3K1 b - - 4 14,"I think it has been a mistake,since the position after Bxf3 would be not nice for white"
28,Bxf3,b7f3,r4rk1/p1qn1ppp/1p2pn2/8/2BP4/P3Pb2/2QB1PPP/R1R3K1 w - - 0 15,So I captured the Knight
29,gxf3,g2f3,r4rk1/p1qn1ppp/1p2pn2/8/2BP4/P3PP2/2QB1P1P/R1R3K1 b - - 0 15,he takes back
30,a5,a7a5,r4rk1/2qn1ppp/1p2pn2/p7/2BP4/P3PP2/2QB1P1P/R1R3K1 w - - 0 16,"here I think I made a mistake,but am not sure..."
31,e4,e3e4,r4rk1/2qn1ppp/1p2pn2/p7/2BPP3/P4P2/2QB1P1P/R1R3K1 b - - 0 16,"here I think I made a mistake,but am not sure..."
32,Qb7,c7b7,r4rk1/1q1n1ppp/1p2pn2/p7/2BPP3/P4P2/2QB1P1P/R1R3K1 w - - 1 17,"here I think I made a mistake,but am not sure..."
33,Qd3,c2d3,r4rk1/1q1n1ppp/1p2pn2/p7/2BPP3/P2Q1P2/3B1P1P/R1R3K1 b - - 2 17,"here I think I made a mistake,but am not sure..."
34,Rfd8,f8d8,r2r2k1/1q1n1ppp/1p2pn2/p7/2BPP3/P2Q1P2/3B1P1P/R1R3K1 w - - 3 18,"here I think I made a mistake,but am not sure..."
35,Qe2,d3e2,r2r2k1/1q1n1ppp/1p2pn2/p7/2BPP3/P4P2/3BQP1P/R1R3K1 b - - 4 18,"here I think I made a mistake,but am not sure..."
36,e5,e6e5,r2r2k1/1q1n1ppp/1p3n2/p3p3/2BPP3/P4P2/3BQP1P/R1R3K1 w - - 0 19,"here I think I made a mistake,but am not sure..."
37,Be3,d2e3,r2r2k1/1q1n1ppp/1p3n2/p3p3/2BPP3/P3BP2/4QP1P/R1R3K1 b - - 1 19,Has this sacrifice been sound?
38,Nxe4,f6e4,r2r2k1/1q1n1ppp/1p6/p3p3/2BPn3/P3BP2/4QP1P/R1R3K1 w - - 0 20,Has this sacrifice been sound?
39,fxe4,f3e4,r2r2k1/1q1n1ppp/1p6/p3p3/2BPP3/P3B3/4QP1P/R1R3K1 b - - 0 20,"too hasty...didn't think at his next move,so obvious...but it was a real time game,and I'm not used at this way to play..."
40,Qxe4,b7e4,r2r2k1/3n1ppp/1p6/p3p3/2BPq3/P3B3/4QP1P/R1R3K1 w - - 0 21,"too hasty...didn't think at his next move,so obvious...but it was a real time game,and I'm not used at this way to play..."
41,Bd3,c4d3,r2r2k1/3n1ppp/1p6/p3p3/3Pq3/P2BB3/4QP1P/R1R3K1 b - - 1 21,"too hasty...didn't think at his next move,so obvious...but it was a real time game,and I'm not used at this way to play..."
42,Qh4,e4h4,r2r2k1/3n1ppp/1p6/p3p3/3P3q/P2BB3/4QP1P/R1R3K1 w - - 2 22,"too hasty...didn't think at his next move,so obvious...but it was a real time game,and I'm not used at this way to play..."
43,d5,d4d5,r2r2k1/3n1ppp/1p6/p2Pp3/7q/P2BB3/4QP1P/R1R3K1 b - - 0 22,"too hasty...didn't think at his next move,so obvious...but it was a real time game,and I'm not used at this way to play..."
44,Nf6,d7f6,r2r2k1/5ppp/1p3n2/p2Pp3/7q/P2BB3/4QP1P/R1R3K1 w - - 1 23,"too hasty...didn't think at his next move,so obvious...but it was a real time game,and I'm not used at this way to play..."
45,Bxb6,e3b6,r2r2k1/5ppp/1B3n2/p2Pp3/7q/P2B4/4QP1P/R1R3K1 b - - 0 23,"too hasty...didn't think at his next move,so obvious...but it was a real time game,and I'm not used at this way to play..."
46,Ng4,f6g4,r2r2k1/5ppp/1B6/p2Pp3/6nq/P2B4/4QP1P/R1R3K1 w - - 1 24,"too hasty...didn't think at his next move,so obvious...but it was a real time game,and I'm not used at this way to play..."
47,f3,f2f3,r2r2k1/5ppp/1B6/p2Pp3/6nq/P2B1P2/4Q2P/R1R3K1 b - - 0 24,what I thought to do?Why I gave another piece?
48,Rd6,d8d6,r5k1/5ppp/1B1r4/p2Pp3/6nq/P2B1P2/4Q2P/R1R3K1 w - - 1 25,what I thought to do?Why I gave another piece?
49,Bc7,b6c7,r5k1/2B2ppp/3r4/p2Pp3/6nq/P2B1P2/4Q2P/R1R3K1 b - - 2 25,what I thought to do?Why I gave another piece?
50,Rh6,d6h6,r5k1/2B2ppp/7r/p2Pp3/6nq/P2B1P2/4Q2P/R1R3K1 w - - 3 26,what I thought to do?Why I gave another piece?
51,fxg4,f3g4,r5k1/2B2ppp/7r/p2Pp3/6Pq/P2B4/4Q2P/R1R3K1 b - - 0 26,here my situation begin to get worse more and more
52,Qg5,h4g5,r5k1/2B2ppp/7r/p2Pp1q1/6P1/P2B4/4Q2P/R1R3K1 w - - 1 27,here my situation begin to get worse more and more
53,Kh1,g1h1,r5k1/2B2ppp/7r/p2Pp1q1/6P1/P2B4/4Q2P/R1R4K b - - 2 27,"Here I had nothing else to do but write in the chat:""Thanks for the game"",
and resign..."
54,Rh4,h6h4,r5k1/2B2ppp/8/p2Pp1q1/6Pr/P2B4/4Q2P/R1R4K w - - 3 28,"Here I had nothing else to do but write in the chat:""Thanks for the game"",
and resign..."
55,Rcg1,c1g1,r5k1/2B2ppp/8/p2Pp1q1/6Pr/P2B4/4Q2P/R5RK b - - 4 28,"Here I had nothing else to do but write in the chat:""Thanks for the game"",
and resign..."
56,Re8,a8e8,4r1k1/2B2ppp/8/p2Pp1q1/6Pr/P2B4/4Q2P/R5RK w - - 5 29,"Here I had nothing else to do but write in the chat:""Thanks for the game"",
and resign..."
