N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,This is unusual but playable. Black hopes to either get favorable variations of an Alekhine Defense type game or to be able to play an early ...d5 in one move.
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,This is unusual but playable. Black hopes to either get favorable variations of an Alekhine Defense type game or to be able to play an early ...d5 in one move.
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,This is unusual but playable. Black hopes to either get favorable variations of an Alekhine Defense type game or to be able to play an early ...d5 in one move.
4,Nf6,g8f6,rnbqkb1r/pp1ppppp/5n2/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,This is unusual but playable. Black hopes to either get favorable variations of an Alekhine Defense type game or to be able to play an early ...d5 in one move.
5,Nc3,b1c3,rnbqkb1r/pp1ppppp/5n2/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,"A sound, developing choice, if e5 instead, the resulting complications favor the higher rated player."
6,Nc6,b8c6,r1bqkb1r/pp1ppppp/2n2n2/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,"Best, 3...d5 has been proven to be premature. But now Black does threaten ...d5."
7,Bb5,f1b5,r1bqkb1r/pp1ppppp/2n2n2/1Bp5/4P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4,"A good, developing move. Deters ...d5."
8,Qc7,d8c7,r1b1kb1r/ppqppppp/2n2n2/1Bp5/4P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 6 5,Best. 4...Nd5 leads to complications that offer white good chances.
9,Nd5,c3d5,r1b1kb1r/ppqppppp/2n2n2/1BpN4/4P3/5N2/PPPP1PPP/R1BQK2R b KQkq - 7 5,"A good move, still deterring an early ...d5."
10,Nxd5,f6d5,r1b1kb1r/ppqppppp/2n5/1Bpn4/4P3/5N2/PPPP1PPP/R1BQK2R w KQkq - 0 6,Best. Black gains time attacking the d pawn.
11,exd5,e4d5,r1b1kb1r/ppqppppp/2n5/1BpP4/8/5N2/PPPP1PPP/R1BQK2R b KQkq - 0 6,Best. Black gains time attacking the d pawn.
12,Nb4,c6b4,r1b1kb1r/ppqppppp/8/1BpP4/1n6/5N2/PPPP1PPP/R1BQK2R w KQkq - 1 7,Best. Black gains time attacking the d pawn.
13,O-O,e1g1,r1b1kb1r/ppqppppp/8/1BpP4/1n6/5N2/PPPP1PPP/R1BQ1RK1 b kq - 2 7,?! Here White goes astray. There is not enough compensation for giving up the pawn because Black has a solid position.
14,Nxd5,b4d5,r1b1kb1r/ppqppppp/8/1Bpn4/8/5N2/PPPP1PPP/R1BQ1RK1 w kq - 0 8,White is opening up lines of attack.
15,d4,d2d4,r1b1kb1r/ppqppppp/8/1Bpn4/3P4/5N2/PPP2PPP/R1BQ1RK1 b kq - 0 8,White is opening up lines of attack.
16,cxd4,c5d4,r1b1kb1r/ppqppppp/8/1B1n4/3p4/5N2/PPP2PPP/R1BQ1RK1 w kq - 0 9,Consistent although a little risky.
17,Nxd4,f3d4,r1b1kb1r/ppqppppp/8/1B1n4/3N4/8/PPP2PPP/R1BQ1RK1 b kq - 0 9,"Qxd4 developing the Q would be more consistent and I think slightly stronger, but this is ok."
18,e6,e7e6,r1b1kb1r/ppqp1ppp/4p3/1B1n4/3N4/8/PPP2PPP/R1BQ1RK1 w kq - 0 10,Black's plan becomes evident. Develop and then use the central pawns to fend off attacks.
19,c4,c2c4,r1b1kb1r/ppqp1ppp/4p3/1B1n4/2PN4/8/PP3PPP/R1BQ1RK1 b kq - 0 10,A good move. White drives the N back and deters d5.
20,Nf6,d5f6,r1b1kb1r/ppqp1ppp/4pn2/1B6/2PN4/8/PP3PPP/R1BQ1RK1 w kq - 1 11,This is the position Black sees as defensible. White has an edge in development but limited targets.
