N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,my standard attacking opening
2,b6,b7b6,rnbqkbnr/p1pppppp/1p6/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"weird, trying to fienchetto here"
3,d4,d2d4,rnbqkbnr/p1pppppp/1p6/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,take the center
4,Bb7,c8b7,rn1qkbnr/pbpppppp/1p6/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,"yep, fienchetto"
5,Nc3,b1c3,rn1qkbnr/pbpppppp/1p6/8/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 2 3,Adding support to the center in an non hazardous way
6,e6,e7e6,rn1qkbnr/pbpp1ppp/1p2p3/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,setting up protection for a post attack on d5
7,Bc4,f1c4,rn1qkbnr/pbpp1ppp/1p2p3/8/2BPP3/2N5/PPP2PPP/R1BQK1NR b KQkq - 1 4,let's go castle!
8,h5,h7h5,rn1qkbnr/pbpp1pp1/1p2p3/7p/2BPP3/2N5/PPP2PPP/R1BQK1NR w KQkq - 0 5,run Hagger!
9,Nf3,g1f3,rn1qkbnr/pbpp1pp1/1p2p3/7p/2BPP3/2N2N2/PPP2PPP/R1BQK2R b KQkq - 1 5,"Nf3 , the final step before the castle government is formed"
10,a5,a7a5,rn1qkbnr/1bpp1pp1/1p2p3/p6p/2BPP3/2N2N2/PPP2PPP/R1BQK2R w KQkq - 0 6,night of the storming pawns!
11,Bf4,c1f4,rn1qkbnr/1bpp1pp1/1p2p3/p6p/2BPPB2/2N2N2/PPP2PPP/R2QK2R b KQkq - 1 6,final developmental stage
12,Nf6,g8f6,rn1qkb1r/1bpp1pp1/1p2pn2/p6p/2BPPB2/2N2N2/PPP2PPP/R2QK2R w KQkq - 2 7,now he starts actually developing
13,Nb5,c3b5,rn1qkb1r/1bpp1pp1/1p2pn2/pN5p/2BPPB2/5N2/PPP2PPP/R2QK2R b KQkq - 3 7,time for an attack!
14,Bb4+,f8b4,rn1qk2r/1bpp1pp1/1p2pn2/pN5p/1bBPPB2/5N2/PPP2PPP/R2QK2R w KQkq - 4 8,oh yeah?
15,c3,c2c3,rn1qk2r/1bpp1pp1/1p2pn2/pN5p/1bBPPB2/2P2N2/PP3PPP/R2QK2R b KQkq - 0 8,don't don't...........chitya............don't dont'....Yello
16,Nxe4,f6e4,rn1qk2r/1bpp1pp1/1p2p3/pN5p/1bBPnB2/2P2N2/PP3PPP/R2QK2R w KQkq - 0 9,this accomplishes what exactly?
17,Nxc7+,b5c7,rn1qk2r/1bNp1pp1/1p2p3/p6p/1bBPnB2/2P2N2/PP3PPP/R2QK2R b KQkq - 0 9,"hello, you don't like food?"
18,Kf8,e8f8,rn1q1k1r/1bNp1pp1/1p2p3/p6p/1bBPnB2/2P2N2/PP3PPP/R2QK2R w KQ - 1 10,Venkman! Venkman!
19,Nxa8,c7a8,Nn1q1k1r/1b1p1pp1/1p2p3/p6p/1bBPnB2/2P2N2/PP3PPP/R2QK2R b KQ - 0 10,"sorry Peter you tasted too funny, I had to slime you with my green chubbiness, my apologies____________Slimer"
20,Qc7,d8c7,Nn3k1r/1bqp1pp1/1p2p3/p6p/1bBPnB2/2P2N2/PP3PPP/R2QK2R w KQ - 1 11,honey you slimed Peter!
