N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,My usual.
2,Nc6,b8c6,r1bqkbnr/pppppppp/2n5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2,slightly odd. but ok.
3,Nf3,g1f3,r1bqkbnr/pppppppp/2n5/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 2 2,sticking with my usual setup.
4,d5,d7d5,r1bqkbnr/ppp1pppp/2n5/3p4/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,kind of delayed center counter. I love an open game!
5,exd5,e4d5,r1bqkbnr/ppp1pppp/2n5/3P4/8/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 3,similar to the center counter I develop with tempo
6,Qxd5,d8d5,r1b1kbnr/ppp1pppp/2n5/3q4/8/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4,similar to the center counter I develop with tempo
7,Nc3,b1c3,r1b1kbnr/ppp1pppp/2n5/3q4/8/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 4,similar to the center counter I develop with tempo
8,Qd8,d5d8,r1bqkbnr/ppp1pppp/2n5/8/8/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 2 5,pinning the knight.
9,d4,d2d4,r1bqkbnr/ppp1pppp/2n5/8/3P4/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 5,pinning the knight.
10,Bg4,c8g4,r2qkbnr/ppp1pppp/2n5/8/3P2b1/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 1 6,pinning the knight.
11,d5,d4d5,r2qkbnr/ppp1pppp/2n5/3P4/6b1/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 6,"this pawn was threatened, now he cannot take it."
12,Ne5,c6e5,r2qkbnr/ppp1pppp/8/3Pn3/6b1/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 1 7,??
13,Nxe5,f3e5,r2qkbnr/ppp1pppp/8/3PN3/6b1/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 7,the queen sacrifice?
14,Bxd1,g4d1,r2qkbnr/ppp1pppp/8/3PN3/8/2N5/PPP2PPP/R1BbKB1R w KQkq - 0 8,he is already at least down a piece here.
15,Bb5+,f1b5,r2qkbnr/ppp1pppp/8/1B1PN3/8/2N5/PPP2PPP/R1BbK2R b KQkq - 1 8,he is already at least down a piece here.
16,c6,c7c6,r2qkbnr/pp2pppp/2p5/1B1PN3/8/2N5/PPP2PPP/R1BbK2R w KQkq - 0 9,?? Best is a6 or e6 and down a piece. This is just lost.
17,dxc6,d5c6,r2qkbnr/pp2pppp/2P5/1B2N3/8/2N5/PPP2PPP/R1BbK2R b KQkq - 0 9,?? Best is a6 or e6 and down a piece. This is just lost.
18,Qc7,d8c7,r3kbnr/ppq1pppp/2P5/1B2N3/8/2N5/PPP2PPP/R1BbK2R w KQkq - 1 10,?? Best is a6 or e6 and down a piece. This is just lost.
19,cxb7+,c6b7,r3kbnr/pPq1pppp/8/1B2N3/8/2N5/PPP2PPP/R1BbK2R b KQkq - 0 10,"and he resigns, completely lost."
