N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"The game begins quietly, with a Three Knights' Game."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"The game begins quietly, with a Three Knights' Game."
3,Nc3,b1c3,rnbqkbnr/pppp1ppp/8/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,"The game begins quietly, with a Three Knights' Game."
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3,"The game begins quietly, with a Three Knights' Game."
5,Nf3,g1f3,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,"The game begins quietly, with a Three Knights' Game."
6,d6,d7d6,rnbqkb1r/ppp2ppp/3p1n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,White exploits Black's passive third move to take command of the center.
7,d4,d2d4,rnbqkb1r/ppp2ppp/3p1n2/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 4,White exploits Black's passive third move to take command of the center.
8,Bg4,c8g4,rn1qkb1r/ppp2ppp/3p1n2/4p3/3PP1b1/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 1 5,Forcing Black to concede a minor exchange.
9,dxe5,d4e5,rn1qkb1r/ppp2ppp/3p1n2/4P3/4P1b1/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 5,Forcing Black to concede a minor exchange.
10,Bxf3,g4f3,rn1qkb1r/ppp2ppp/3p1n2/4P3/4P3/2N2b2/PPP2PPP/R1BQKB1R w KQkq - 0 6,Now the White Queen has a relatively open board to roam on. The consequences will be disastrous for Black.
11,Qxf3,d1f3,rn1qkb1r/ppp2ppp/3p1n2/4P3/4P3/2N2Q2/PPP2PPP/R1B1KB1R b KQkq - 0 6,Now the White Queen has a relatively open board to roam on. The consequences will be disastrous for Black.
12,dxe5,d6e5,rn1qkb1r/ppp2ppp/5n2/4p3/4P3/2N2Q2/PPP2PPP/R1B1KB1R w KQkq - 0 7,Developing aggressively with a pin.
13,Bg5,c1g5,rn1qkb1r/ppp2ppp/5n2/4p1B1/4P3/2N2Q2/PPP2PPP/R3KB1R b KQkq - 1 7,Developing aggressively with a pin.
14,Bb4,f8b4,rn1qk2r/ppp2ppp/5n2/4p1B1/1b2P3/2N2Q2/PPP2PPP/R3KB1R w KQkq - 2 8,Forcing Black's response if he wants to avoid losing material.
15,Rd1,a1d1,rn1qk2r/ppp2ppp/5n2/4p1B1/1b2P3/2N2Q2/PPP2PPP/3RKB1R b Kkq - 3 8,Forcing Black's response if he wants to avoid losing material.
16,Qe7,d8e7,rn2k2r/ppp1qppp/5n2/4p1B1/1b2P3/2N2Q2/PPP2PPP/3RKB1R w Kkq - 4 9,Bringing another piece to bear on Black's weakened position.
