N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Normal opening. I find it more practical than d4 as e4 opens queen and ls bishop, as d4 only ds bishop."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Boris was never interested in the Sicilian or Caro-Kann.
3,Qh5,d1h5,rnbqkbnr/pppp1ppp/8/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR b KQkq - 1 2,"Some people play it, some dont. Yeah, dont get your queen out to early in the game, but I just wanted to see how it went."
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR w KQkq - 2 3,"Protecting Qxe5+.
And developing a piece."
5,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR b KQkq - 3 3,"Duh. If he would fall for Scholar's mate, then I dont know what."
6,g6,g7g6,r1bqkbnr/pppp1p1p/2n3p1/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 4,"But no, obvious move. g6"
7,Qf3,h5f3,r1bqkbnr/pppp1p1p/2n3p1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR b KQkq - 1 4,Still threatening f7.
8,f5,f7f5,r1bqkbnr/pppp3p/2n3p1/4pp2/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 0 5,??. Blunder. Better was Qf6 or Nf6.
9,exf5,e4f5,r1bqkbnr/pppp3p/2n3p1/4pP2/2B5/5Q2/PPPP1PPP/RNB1K1NR b KQkq - 0 5,Obvious move.
10,gxf5,g6f5,r1bqkbnr/pppp3p/2n5/4pp2/2B5/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 0 6,Forced.
11,Qh5+,f3h5,r1bqkbnr/pppp3p/2n5/4pp1Q/2B5/8/PPPP1PPP/RNB1K1NR b KQkq - 1 6,And black resigned.
