N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"The first 15 moves are discussed in two of my other botvinnik (#3&4) annotations, so I'm not going to re-discuss it here.  16.Na4 is where the annotation will begin."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
3,c4,c2c4,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
4,c6,c7c6,rnbqkbnr/pp2pppp/2p5/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
5,Nc3,b1c3,rnbqkbnr/pp2pppp/2p5/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
6,Nf6,g8f6,rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
7,Nf3,g1f3,rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 3 4,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
8,e6,e7e6,rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
9,Bg5,c1g5,rnbqkb1r/pp3ppp/2p1pn2/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 1 5,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
10,dxc4,d5c4,rnbqkb1r/pp3ppp/2p1pn2/6B1/2pP4/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 6,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
11,e4,e2e4,rnbqkb1r/pp3ppp/2p1pn2/6B1/2pPP3/2N2N2/PP3PPP/R2QKB1R b KQkq - 0 6,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
12,b5,b7b5,rnbqkb1r/p4ppp/2p1pn2/1p4B1/2pPP3/2N2N2/PP3PPP/R2QKB1R w KQkq - 0 7,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
13,e5,e4e5,rnbqkb1r/p4ppp/2p1pn2/1p2P1B1/2pP4/2N2N2/PP3PPP/R2QKB1R b KQkq - 0 7,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
14,h6,h7h6,rnbqkb1r/p4pp1/2p1pn1p/1p2P1B1/2pP4/2N2N2/PP3PPP/R2QKB1R w KQkq - 0 8,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
15,Bh4,g5h4,rnbqkb1r/p4pp1/2p1pn1p/1p2P3/2pP3B/2N2N2/PP3PPP/R2QKB1R b KQkq - 1 8,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
16,g5,g7g5,rnbqkb1r/p4p2/2p1pn1p/1p2P1p1/2pP3B/2N2N2/PP3PPP/R2QKB1R w KQkq - 0 9,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
17,Nxg5,f3g5,rnbqkb1r/p4p2/2p1pn1p/1p2P1N1/2pP3B/2N5/PP3PPP/R2QKB1R b KQkq - 0 9,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
18,hxg5,h6g5,rnbqkb1r/p4p2/2p1pn2/1p2P1p1/2pP3B/2N5/PP3PPP/R2QKB1R w KQkq - 0 10,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
19,Bxg5,h4g5,rnbqkb1r/p4p2/2p1pn2/1p2P1B1/2pP4/2N5/PP3PPP/R2QKB1R b KQkq - 0 10,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
20,Nbd7,b8d7,r1bqkb1r/p2n1p2/2p1pn2/1p2P1B1/2pP4/2N5/PP3PPP/R2QKB1R w KQkq - 1 11,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
21,exf6,e5f6,r1bqkb1r/p2n1p2/2p1pP2/1p4B1/2pP4/2N5/PP3PPP/R2QKB1R b KQkq - 0 11,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
22,Bb7,c8b7,r2qkb1r/pb1n1p2/2p1pP2/1p4B1/2pP4/2N5/PP3PPP/R2QKB1R w KQkq - 1 12,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
23,g3,g2g3,r2qkb1r/pb1n1p2/2p1pP2/1p4B1/2pP4/2N3P1/PP3P1P/R2QKB1R b KQkq - 0 12,"This is the alternative to Rb1.  Rb1 stops the knight being taken because the opening of the b file is very powerful and so that black queen goes to a6, this brings the knight out of danger with tempo.  The black queen now has the option of b5, and the value of white's knight is unclear, it might be out on the rim but it might be a useful piece in an attack as black has a lot of potential weaknesses."
