N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,3. ....... Bc5.  The first three moves are those of the Guico Piano.  An opening beginners are encouraged to try first.  This opening is old and is also played at Expert level at least on Gameknot.  It is not seen quite as often at GM level because the Spanish Opening and the Sicilian have dominated things.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,3. ....... Bc5.  The first three moves are those of the Guico Piano.  An opening beginners are encouraged to try first.  This opening is old and is also played at Expert level at least on Gameknot.  It is not seen quite as often at GM level because the Spanish Opening and the Sicilian have dominated things.
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,3. ....... Bc5.  The first three moves are those of the Guico Piano.  An opening beginners are encouraged to try first.  This opening is old and is also played at Expert level at least on Gameknot.  It is not seen quite as often at GM level because the Spanish Opening and the Sicilian have dominated things.
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,3. ....... Bc5.  The first three moves are those of the Guico Piano.  An opening beginners are encouraged to try first.  This opening is old and is also played at Expert level at least on Gameknot.  It is not seen quite as often at GM level because the Spanish Opening and the Sicilian have dominated things.
5,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,3. ....... Bc5.  The first three moves are those of the Guico Piano.  An opening beginners are encouraged to try first.  This opening is old and is also played at Expert level at least on Gameknot.  It is not seen quite as often at GM level because the Spanish Opening and the Sicilian have dominated things.
6,Bc5,f8c5,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,3. ....... Bc5.  The first three moves are those of the Guico Piano.  An opening beginners are encouraged to try first.  This opening is old and is also played at Expert level at least on Gameknot.  It is not seen quite as often at GM level because the Spanish Opening and the Sicilian have dominated things.
7,b4,b2b4,r1bqk1nr/pppp1ppp/2n5/2b1p3/1PB1P3/5N2/P1PP1PPP/RNBQK2R b KQkq - 0 4,"4. b4 (white diverges here with the Evans Gambit, it is a very strong Gambit)"
8,Bxb4,c5b4,r1bqk1nr/pppp1ppp/2n5/4p3/1bB1P3/5N2/P1PP1PPP/RNBQK2R w KQkq - 0 5,4. ......... Bxb4 (I accept the gambit)
9,c3,c2c3,r1bqk1nr/pppp1ppp/2n5/4p3/1bB1P3/2P2N2/P2P1PPP/RNBQK2R b KQkq - 0 5,5. .......... Ba5 (my bishop is driven back by 5. c3)
10,Ba5,b4a5,r1bqk1nr/pppp1ppp/2n5/b3p3/2B1P3/2P2N2/P2P1PPP/RNBQK2R w KQkq - 1 6,5. .......... Ba5 (my bishop is driven back by 5. c3)
11,d4,d2d4,r1bqk1nr/pppp1ppp/2n5/b3p3/2BPP3/2P2N2/P4PPP/RNBQK2R b KQkq - 0 6,7. .......... dxc3 (I chose this line because it liquidates white's pawns on the queenside).  The downside is that black's development is somewhat retarded?  Will this negate the destruction of white's queenside pawns?  Read on.
12,exd4,e5d4,r1bqk1nr/pppp1ppp/2n5/b7/2BpP3/2P2N2/P4PPP/RNBQK2R w KQkq - 0 7,7. .......... dxc3 (I chose this line because it liquidates white's pawns on the queenside).  The downside is that black's development is somewhat retarded?  Will this negate the destruction of white's queenside pawns?  Read on.
13,O-O,e1g1,r1bqk1nr/pppp1ppp/2n5/b7/2BpP3/2P2N2/P4PPP/RNBQ1RK1 b kq - 1 7,7. .......... dxc3 (I chose this line because it liquidates white's pawns on the queenside).  The downside is that black's development is somewhat retarded?  Will this negate the destruction of white's queenside pawns?  Read on.
14,dxc3,d4c3,r1bqk1nr/pppp1ppp/2n5/b7/2B1P3/2p2N2/P4PPP/RNBQ1RK1 w kq - 0 8,7. .......... dxc3 (I chose this line because it liquidates white's pawns on the queenside).  The downside is that black's development is somewhat retarded?  Will this negate the destruction of white's queenside pawns?  Read on.
