N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,This start to a game does it work......????
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Massive blunder my me !!!!! What about Nc6 0r Nf6....has to be better tha Qe7 right....lols. I pay the penalty...:-).
3,Qh5,d1h5,rnbqkbnr/pppp1ppp/8/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR b KQkq - 1 2,Massive blunder my me !!!!! What about Nc6 0r Nf6....has to be better tha Qe7 right....lols. I pay the penalty...:-).
4,g6,g7g6,rnbqkbnr/pppp1p1p/6p1/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR w KQkq - 0 3,Massive blunder my me !!!!! What about Nc6 0r Nf6....has to be better tha Qe7 right....lols. I pay the penalty...:-).
5,Qxe5+,h5e5,rnbqkbnr/pppp1p1p/6p1/4Q3/4P3/8/PPPP1PPP/RNB1KBNR b KQkq - 0 3,Massive blunder my me !!!!! What about Nc6 0r Nf6....has to be better tha Qe7 right....lols. I pay the penalty...:-).
6,Qe7,d8e7,rnb1kbnr/ppppqp1p/6p1/4Q3/4P3/8/PPPP1PPP/RNB1KBNR w KQkq - 1 4,Massive blunder my me !!!!! What about Nc6 0r Nf6....has to be better tha Qe7 right....lols. I pay the penalty...:-).
7,Qxh8,e5h8,rnb1kbnQ/ppppqp1p/6p1/8/4P3/8/PPPP1PPP/RNB1KBNR b KQq - 0 4,"Or is it, know he wants Qxh8, however it could proove costly....."
8,Nf6,g8f6,rnb1kb1Q/ppppqp1p/5np1/8/4P3/8/PPPP1PPP/RNB1KBNR w KQq - 1 5,"Nf6, I like this move know his queen is trapped an needs help....."
9,d3,d2d3,rnb1kb1Q/ppppqp1p/5np1/8/4P3/3P4/PPP2PPP/RNB1KBNR b KQq - 0 5,"Good to attack the black squared bishop it's pinned, know what will white do next.."
10,d6,d7d6,rnb1kb1Q/ppp1qp1p/3p1np1/8/4P3/3P4/PPP2PPP/RNB1KBNR w KQq - 0 6,"Good to attack the black squared bishop it's pinned, know what will white do next.."
