N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"In fact I dont know why I was playing these moves, maybe I was very good and lucky."
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"In fact I dont know why I was playing these moves, maybe I was very good and lucky."
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"In fact I dont know why I was playing these moves, maybe I was very good and lucky."
4,Nc6,b8c6,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"In fact I dont know why I was playing these moves, maybe I was very good and lucky."
5,Bb5,f1b5,r1bqkbnr/pp1ppppp/2n5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,"In fact I dont know why I was playing these moves, maybe I was very good and lucky."
6,g6,g7g6,r1bqkbnr/pp1ppp1p/2n3p1/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,"In fact I dont know why I was playing these moves, maybe I was very good and lucky."
7,Nc3,b1c3,r1bqkbnr/pp1ppp1p/2n3p1/1Bp5/4P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 4,"In fact I dont know why I was playing these moves, maybe I was very good and lucky."
8,Bg7,f8g7,r1bqk1nr/pp1pppbp/2n3p1/1Bp5/4P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 2 5,"In fact I dont know why I was playing these moves, maybe I was very good and lucky."
9,Nd5,c3d5,r1bqk1nr/pp1pppbp/2n3p1/1BpN4/4P3/5N2/PPPP1PPP/R1BQK2R b KQkq - 3 5,"In fact I dont know why I was playing these moves, maybe I was very good and lucky."
10,e6,e7e6,r1bqk1nr/pp1p1pbp/2n1p1p1/1BpN4/4P3/5N2/PPPP1PPP/R1BQK2R w KQkq - 0 6,"In fact I dont know why I was playing these moves, maybe I was very good and lucky."
11,Ne3,d5e3,r1bqk1nr/pp1p1pbp/2n1p1p1/1Bp5/4P3/4NN2/PPPP1PPP/R1BQK2R b KQkq - 1 6,Now I think I was in a very good position.
12,Nge7,g8e7,r1bqk2r/pp1pnpbp/2n1p1p1/1Bp5/4P3/4NN2/PPPP1PPP/R1BQK2R w KQkq - 2 7,"My opponent was just busy and wasnt concentrated well to this move:). Well, it wasnt still easy to win the game against such a good player."
13,c3,c2c3,r1bqk2r/pp1pnpbp/2n1p1p1/1Bp5/4P3/2P1NN2/PP1P1PPP/R1BQK2R b KQkq - 0 7,"My opponent was just busy and wasnt concentrated well to this move:). Well, it wasnt still easy to win the game against such a good player."
14,d5,d7d5,r1bqk2r/pp2npbp/2n1p1p1/1Bpp4/4P3/2P1NN2/PP1P1PPP/R1BQK2R w KQkq - 0 8,"My opponent was just busy and wasnt concentrated well to this move:). Well, it wasnt still easy to win the game against such a good player."
15,exd5,e4d5,r1bqk2r/pp2npbp/2n1p1p1/1BpP4/8/2P1NN2/PP1P1PPP/R1BQK2R b KQkq - 0 8,"My opponent was just busy and wasnt concentrated well to this move:). Well, it wasnt still easy to win the game against such a good player."
16,exd5,e6d5,r1bqk2r/pp2npbp/2n3p1/1Bpp4/8/2P1NN2/PP1P1PPP/R1BQK2R w KQkq - 0 9,"My opponent was just busy and wasnt concentrated well to this move:). Well, it wasnt still easy to win the game against such a good player."
17,d4,d2d4,r1bqk2r/pp2npbp/2n3p1/1Bpp4/3P4/2P1NN2/PP3PPP/R1BQK2R b KQkq - 0 9,"My opponent was just busy and wasnt concentrated well to this move:). Well, it wasnt still easy to win the game against such a good player."
18,cxd4,c5d4,r1bqk2r/pp2npbp/2n3p1/1B1p4/3p4/2P1NN2/PP3PPP/R1BQK2R w KQkq - 0 10,"My opponent was just busy and wasnt concentrated well to this move:). Well, it wasnt still easy to win the game against such a good player."
19,Bxc6+,b5c6,r1bqk2r/pp2npbp/2B3p1/3p4/3p4/2P1NN2/PP3PPP/R1BQK2R b KQkq - 0 10,"My opponent was just busy and wasnt concentrated well to this move:). Well, it wasnt still easy to win the game against such a good player."
20,Nxc6,e7c6,r1bqk2r/pp3pbp/2n3p1/3p4/3p4/2P1NN2/PP3PPP/R1BQK2R w KQkq - 0 11,"My opponent was just busy and wasnt concentrated well to this move:). Well, it wasnt still easy to win the game against such a good player."
21,cxd4,c3d4,r1bqk2r/pp3pbp/2n3p1/3p4/3P4/4NN2/PP3PPP/R1BQK2R b KQkq - 0 11,"My opponent was just busy and wasnt concentrated well to this move:). Well, it wasnt still easy to win the game against such a good player."
22,Bg4,c8g4,r2qk2r/pp3pbp/2n3p1/3p4/3P2b1/4NN2/PP3PPP/R1BQK2R w KQkq - 1 12,"My opponent was just busy and wasnt concentrated well to this move:). Well, it wasnt still easy to win the game against such a good player."
23,Nxg4,e3g4,r2qk2r/pp3pbp/2n3p1/3p4/3P2N1/5N2/PP3PPP/R1BQK2R b KQkq - 0 12,I made a threat on Qh6 and then Nf6. He saw it of course and tried to rescue himself.
24,O-O,e8g8,r2q1rk1/pp3pbp/2n3p1/3p4/3P2N1/5N2/PP3PPP/R1BQK2R w KQ - 1 13,I made a threat on Qh6 and then Nf6. He saw it of course and tried to rescue himself.
25,O-O,e1g1,r2q1rk1/pp3pbp/2n3p1/3p4/3P2N1/5N2/PP3PPP/R1BQ1RK1 b - - 2 13,I made a threat on Qh6 and then Nf6. He saw it of course and tried to rescue himself.
26,Qb6,d8b6,r4rk1/pp3pbp/1qn3p1/3p4/3P2N1/5N2/PP3PPP/R1BQ1RK1 w - - 3 14,I made a threat on Qh6 and then Nf6. He saw it of course and tried to rescue himself.
27,Bh6,c1h6,r4rk1/pp3pbp/1qn3pB/3p4/3P2N1/5N2/PP3PPP/R2Q1RK1 b - - 4 14,I made a threat on Qh6 and then Nf6. He saw it of course and tried to rescue himself.
28,Qxb2,b6b2,r4rk1/pp3pbp/2n3pB/3p4/3P2N1/5N2/Pq3PPP/R2Q1RK1 w - - 0 15,I made a threat on Qh6 and then Nf6. He saw it of course and tried to rescue himself.
29,Bxg7,h6g7,r4rk1/pp3pBp/2n3p1/3p4/3P2N1/5N2/Pq3PPP/R2Q1RK1 b - - 0 15,I made a threat on Qh6 and then Nf6. He saw it of course and tried to rescue himself.
30,Kxg7,g8g7,r4r2/pp3pkp/2n3p1/3p4/3P2N1/5N2/Pq3PPP/R2Q1RK1 w - - 0 16,I made a threat on Qh6 and then Nf6. He saw it of course and tried to rescue himself.
31,Rb1,a1b1,r4r2/pp3pkp/2n3p1/3p4/3P2N1/5N2/Pq3PPP/1R1Q1RK1 b - - 1 16,I made a threat on Qh6 and then Nf6. He saw it of course and tried to rescue himself.
32,Qxa2,b2a2,r4r2/pp3pkp/2n3p1/3p4/3P2N1/5N2/q4PPP/1R1Q1RK1 w - - 0 17,I made a threat on Qh6 and then Nf6. He saw it of course and tried to rescue himself.
33,Qc1,d1c1,r4r2/pp3pkp/2n3p1/3p4/3P2N1/5N2/q4PPP/1RQ2RK1 b - - 1 17,I made a threat on Qh6 and then Nf6. He saw it of course and tried to rescue himself.
34,Kh8,g7h8,r4r1k/pp3p1p/2n3p1/3p4/3P2N1/5N2/q4PPP/1RQ2RK1 w - - 2 18,The following Nf5 was the only chance that my ood opponent had. But I noticed that and played wonderfuly to me:)!
35,Qh6,c1h6,r4r1k/pp3p1p/2n3pQ/3p4/3P2N1/5N2/q4PPP/1R3RK1 b - - 3 18,The following Nf5 was the only chance that my ood opponent had. But I noticed that and played wonderfuly to me:)!
36,Rfg8,f8g8,r5rk/pp3p1p/2n3pQ/3p4/3P2N1/5N2/q4PPP/1R3RK1 w - - 4 19,The following Nf5 was the only chance that my ood opponent had. But I noticed that and played wonderfuly to me:)!
37,Nf6,g4f6,r5rk/pp3p1p/2n2NpQ/3p4/3P4/5N2/q4PPP/1R3RK1 b - - 5 19,The following Nf5 was the only chance that my ood opponent had. But I noticed that and played wonderfuly to me:)!
38,Rg7,g8g7,r6k/pp3prp/2n2NpQ/3p4/3P4/5N2/q4PPP/1R3RK1 w - - 6 20,The following Nf5 was the only chance that my ood opponent had. But I noticed that and played wonderfuly to me:)!
39,Ng5,f3g5,r6k/pp3prp/2n2NpQ/3p2N1/3P4/8/q4PPP/1R3RK1 b - - 7 20,The following Nf5 was the only chance that my ood opponent had. But I noticed that and played wonderfuly to me:)!
40,Nxd4,c6d4,r6k/pp3prp/5NpQ/3p2N1/3n4/8/q4PPP/1R3RK1 w - - 0 21,The following Nf5 was the only chance that my ood opponent had. But I noticed that and played wonderfuly to me:)!
41,Ngxh7,g5h7,r6k/pp3prN/5NpQ/3p4/3n4/8/q4PPP/1R3RK1 b - - 0 21,"Very interesting position I think.What abuot you? Then I would play Ng5  and he would play only Rh7 and I would win by Checkmate! I was very glad for this game, really! Thanks for your comments and ratings.
MartinXX"
42,Nf5,d4f5,r6k/pp3prN/5NpQ/3p1n2/8/8/q4PPP/1R3RK1 w - - 1 22,"Very interesting position I think.What abuot you? Then I would play Ng5  and he would play only Rh7 and I would win by Checkmate! I was very glad for this game, really! Thanks for your comments and ratings.
MartinXX"
43,Qh3,h6h3,r6k/pp3prN/5Np1/3p1n2/8/7Q/q4PPP/1R3RK1 b - - 2 22,"Very interesting position I think.What abuot you? Then I would play Ng5  and he would play only Rh7 and I would win by Checkmate! I was very glad for this game, really! Thanks for your comments and ratings.
MartinXX"
