N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,So off we go with d4
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,This is going to get interesting
3,Bf4,c1f4,rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2,This is going to get interesting
4,Nf6,g8f6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq - 2 3,This is going to get interesting
5,Nf3,g1f3,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,This is going to get interesting
6,c5,c7c5,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 4,This is going to get interesting
7,c3,c2c3,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 0 4,So we have the traditional London set up
8,Qb6,d8b6,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/2P2N2/PP2PPPP/RN1QKB1R w KQkq - 1 5,So we have the traditional London set up
9,Qb3,d1b3,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/1QP2N2/PP2PPPP/RN2KB1R b KQkq - 2 5,So we have the traditional London set up
10,Nc6,b8c6,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/1QP2N2/PP2PPPP/RN2KB1R w KQkq - 3 6,So we have the traditional London set up
11,e3,e2e3,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/1QP1PN2/PP3PPP/RN2KB1R b KQkq - 0 6,So we have the traditional London set up
12,c4,c5c4,r1b1kb1r/pp2pppp/1qn2n2/3p4/2pP1B2/1QP1PN2/PP3PPP/RN2KB1R w KQkq - 0 7,"All is even at the moment, although black is a little behind in development"
13,Qxb6,b3b6,r1b1kb1r/pp2pppp/1Qn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq - 0 7,"All is even at the moment, although black is a little behind in development"
14,axb6,a7b6,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq - 0 8,"All is even at the moment, although black is a little behind in development"
15,Nbd2,b1d2,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R b KQkq - 1 8,"All is even at the moment, although black is a little behind in development"
16,b5,b6b5,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq - 0 9,"All is even at the moment, although black is a little behind in development"
17,Be2,f1e2,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1NBPPP/R3K2R b KQkq - 1 9,"All is even at the moment, although black is a little behind in development"
18,b4,b5b4,r1b1kb1r/1p2pppp/2n2n2/3p4/1ppP1B2/2P1PN2/PP1NBPPP/R3K2R w KQkq - 0 10,"All is even at the moment, although black is a little behind in development"
19,O-O,e1g1,r1b1kb1r/1p2pppp/2n2n2/3p4/1ppP1B2/2P1PN2/PP1NBPPP/R4RK1 b kq - 1 10,"All is even at the moment, although black is a little behind in development"
20,bxc3,b4c3,r1b1kb1r/1p2pppp/2n2n2/3p4/2pP1B2/2p1PN2/PP1NBPPP/R4RK1 w kq - 0 11,"All is even at the moment, although black is a little behind in development"
21,bxc3,b2c3,r1b1kb1r/1p2pppp/2n2n2/3p4/2pP1B2/2P1PN2/P2NBPPP/R4RK1 b kq - 0 11,"All is even at the moment, although black is a little behind in development"
22,h6,h7h6,r1b1kb1r/1p2ppp1/2n2n1p/3p4/2pP1B2/2P1PN2/P2NBPPP/R4RK1 w kq - 0 12,"All is even at the moment, although black is a little behind in development"
23,a4,a2a4,r1b1kb1r/1p2ppp1/2n2n1p/3p4/P1pP1B2/2P1PN2/3NBPPP/R4RK1 b kq - 0 12,"All is even at the moment, although black is a little behind in development"
24,Bf5,c8f5,r3kb1r/1p2ppp1/2n2n1p/3p1b2/P1pP1B2/2P1PN2/3NBPPP/R4RK1 w kq - 1 13,"All is even at the moment, although black is a little behind in development"
25,Ne5,f3e5,r3kb1r/1p2ppp1/2n2n1p/3pNb2/P1pP1B2/2P1P3/3NBPPP/R4RK1 b kq - 2 13,I am not sure of the idea there
26,Na5,c6a5,r3kb1r/1p2ppp1/5n1p/n2pNb2/P1pP1B2/2P1P3/3NBPPP/R4RK1 w kq - 3 14,I am not sure of the idea there
27,h3,h2h3,r3kb1r/1p2ppp1/5n1p/n2pNb2/P1pP1B2/2P1P2P/3NBPP1/R4RK1 b kq - 0 14,"I drop the bishop back, with thoughts of R-a2 and perhaps exchanging the white squared bishop"
28,e6,e7e6,r3kb1r/1p3pp1/4pn1p/n2pNb2/P1pP1B2/2P1P2P/3NBPP1/R4RK1 w kq - 0 15,"I drop the bishop back, with thoughts of R-a2 and perhaps exchanging the white squared bishop"
29,Bd1,e2d1,r3kb1r/1p3pp1/4pn1p/n2pNb2/P1pP1B2/2P1P2P/3N1PP1/R2B1RK1 b kq - 1 15,"I drop the bishop back, with thoughts of R-a2 and perhaps exchanging the white squared bishop"
30,Bd6,f8d6,r3k2r/1p3pp1/3bpn1p/n2pNb2/P1pP1B2/2P1P2P/3N1PP1/R2B1RK1 w kq - 2 16,mmm
31,Ra2,a1a2,r3k2r/1p3pp1/3bpn1p/n2pNb2/P1pP1B2/2P1P2P/R2N1PP1/3B1RK1 b kq - 3 16,I continue with my plan although NxF7 is interesting
32,Nd7,f6d7,r3k2r/1p1n1pp1/3bp2p/n2pNb2/P1pP1B2/2P1P2P/R2N1PP1/3B1RK1 w kq - 4 17,Nxf7 is a winner now
33,Nxf7,e5f7,r3k2r/1p1n1Np1/3bp2p/n2p1b2/P1pP1B2/2P1P2P/R2N1PP1/3B1RK1 b kq - 0 17,Black resigns
