N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,the usual setup...
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,the usual setup...
3,e3,e2e3,rnbqkbnr/ppp1pppp/8/3p4/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2,the usual setup...
4,Nf6,g8f6,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3,the usual setup...
5,Bd3,f1d3,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR b KQkq - 2 3,the usual setup...
6,e6,e7e6,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,the usual setup...
7,Nd2,b1d2,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPPN1PPP/R1BQK1NR b KQkq - 1 4,the usual setup...
8,Be7,f8e7,rnbqk2r/ppp1bppp/4pn2/3p4/3P4/3BP3/PPPN1PPP/R1BQK1NR w KQkq - 2 5,the usual setup...
9,f4,f2f4,rnbqk2r/ppp1bppp/4pn2/3p4/3P1P2/3BP3/PPPN2PP/R1BQK1NR b KQkq - 0 5,the usual setup...
10,c5,c7c5,rnbqk2r/pp2bppp/4pn2/2pp4/3P1P2/3BP3/PPPN2PP/R1BQK1NR w KQkq - 0 6,the usual setup...
11,c3,c2c3,rnbqk2r/pp2bppp/4pn2/2pp4/3P1P2/2PBP3/PP1N2PP/R1BQK1NR b KQkq - 0 6,the usual setup...
12,O-O,e8g8,rnbq1rk1/pp2bppp/4pn2/2pp4/3P1P2/2PBP3/PP1N2PP/R1BQK1NR w KQ - 1 7,the usual setup...
13,Ngf3,g1f3,rnbq1rk1/pp2bppp/4pn2/2pp4/3P1P2/2PBPN2/PP1N2PP/R1BQK2R b KQ - 2 7,the usual setup...
14,c4,c5c4,rnbq1rk1/pp2bppp/4pn2/3p4/2pP1P2/2PBPN2/PP1N2PP/R1BQK2R w KQ - 0 8,the usual setup...
15,Bc2,d3c2,rnbq1rk1/pp2bppp/4pn2/3p4/2pP1P2/2P1PN2/PPBN2PP/R1BQK2R b KQ - 1 8,the usual setup...
16,Nc6,b8c6,r1bq1rk1/pp2bppp/2n1pn2/3p4/2pP1P2/2P1PN2/PPBN2PP/R1BQK2R w KQ - 2 9,the usual setup...
17,O-O,e1g1,r1bq1rk1/pp2bppp/2n1pn2/3p4/2pP1P2/2P1PN2/PPBN2PP/R1BQ1RK1 b - - 3 9,and a common follow-up to the position
18,Nd7,f6d7,r1bq1rk1/pp1nbppp/2n1p3/3p4/2pP1P2/2P1PN2/PPBN2PP/R1BQ1RK1 w - - 4 10,"This being one of the first games that I had started in the tournament, I wanted to get out of the line of the sample game. This prepares to get rid of a future Ne5..."
19,Ne5,f3e5,r1bq1rk1/pp1nbppp/2n1p3/3pN3/2pP1P2/2P1P3/PPBN2PP/R1BQ1RK1 b - - 5 10,...which is indeed what happens.
20,Ndxe5,d7e5,r1bq1rk1/pp2bppp/2n1p3/3pn3/2pP1P2/2P1P3/PPBN2PP/R1BQ1RK1 w - - 0 11,"I wonder whether 10...f6 would have been better here? Perhaps not, since 11.Nxc6 bxc6 weakens Black's queenside pawns... Besides, this move does turn out just fine for Black"
21,fxe5,f4e5,r1bq1rk1/pp2bppp/2n1p3/3pP3/2pP4/2P1P3/PPBN2PP/R1BQ1RK1 b - - 0 11,Black now has a little more confidence to start activity queenside!
22,b5,b7b5,r1bq1rk1/p3bppp/2n1p3/1p1pP3/2pP4/2P1P3/PPBN2PP/R1BQ1RK1 w - - 0 12,Black now has a little more confidence to start activity queenside!
23,Nf3,d2f3,r1bq1rk1/p3bppp/2n1p3/1p1pP3/2pP4/2P1PN2/PPB3PP/R1BQ1RK1 b - - 1 12,Moving the knight to a more active position
24,a5,a7a5,r1bq1rk1/4bppp/2n1p3/pp1pP3/2pP4/2P1PN2/PPB3PP/R1BQ1RK1 w - - 0 13,Consistent with Black's queenside plans
25,e4,e3e4,r1bq1rk1/4bppp/2n1p3/pp1pP3/2pPP3/2P2N2/PPB3PP/R1BQ1RK1 b - - 0 13,"! not a bad move at all! This move opens up the position on the kingside, and both of White's bishops look intimidating at where they lie."
26,b4,b5b4,r1bq1rk1/4bppp/2n1p3/p2pP3/1ppPP3/2P2N2/PPB3PP/R1BQ1RK1 w - - 0 14,"having identified no threats to the Black position, Black pushes on queenside"
27,exd5,e4d5,r1bq1rk1/4bppp/2n1p3/p2PP3/1ppP4/2P2N2/PPB3PP/R1BQ1RK1 b - - 0 14,It was better to allow White to exchange pawns than it was for Black; after 13...dxe4 14.Bxe4 White gets a tempo attack on my knight
28,exd5,e6d5,r1bq1rk1/4bppp/2n5/p2pP3/1ppP4/2P2N2/PPB3PP/R1BQ1RK1 w - - 0 15,Black didn't mind this pawn excahnge too much - now the light-square bishop can get into the action kingside...
29,Bxh7+,c2h7,r1bq1rk1/4bppB/2n5/p2pP3/1ppP4/2P2N2/PP4PP/R1BQ1RK1 b - - 0 15,"!? Speaking of light square bishops... White's first sac. I had not expected an attack this early, and indeed White is able to exert a reasonable amount of pressure on Black, but ultimately the attack fades away, albeit with an interesting position for both sides"
30,Kxh7,g8h7,r1bq1r2/4bppk/2n5/p2pP3/1ppP4/2P2N2/PP4PP/R1BQ1RK1 w - - 0 16,"This was the reason I wouldn't have considered Bxh7 as an option - Black simply gets rid of this piece with Bxg5... in fact, it wins a piece (White's second sac) Well... not exactly..."
31,Ng5+,f3g5,r1bq1r2/4bppk/2n5/p2pP1N1/1ppP4/2P5/PP4PP/R1BQ1RK1 b - - 1 16,"This was the reason I wouldn't have considered Bxh7 as an option - Black simply gets rid of this piece with Bxg5... in fact, it wins a piece (White's second sac) Well... not exactly..."
32,Bxg5,e7g5,r1bq1r2/5ppk/2n5/p2pP1b1/1ppP4/2P5/PP4PP/R1BQ1RK1 w - - 0 17,Keeping up the pressure!
33,Qh5+,d1h5,r1bq1r2/5ppk/2n5/p2pP1bQ/1ppP4/2P5/PP4PP/R1B2RK1 b - - 1 17,Keeping up the pressure!
34,Bh6,g5h6,r1bq1r2/5ppk/2n4b/p2pP2Q/1ppP4/2P5/PP4PP/R1B2RK1 w - - 2 18,"An alternative would have been Kg8, but this must be better - after Bxg5, I don't like the pressure from White's queen and bishop..."
35,Bxh6,c1h6,r1bq1r2/5ppk/2n4B/p2pP2Q/1ppP4/2P5/PP4PP/R4RK1 b - - 0 18,"! Now I see what White's plan is, though I have no idea whether he forsaw this back at move 15, or he used this move as a saving grace. White is five points down, and this is the only move that remedies that..."
36,gxh6,g7h6,r1bq1r2/5p1k/2n4p/p2pP2Q/1ppP4/2P5/PP4PP/R4RK1 w - - 0 19,Threatens mate in 3; 20.Rxh6+ Kg8 21.Rh8+ Kg7 22.Qh7#. At this point. there really is only one way to deal with this threat...
37,Rf6,f1f6,r1bq1r2/5p1k/2n2R1p/p2pP2Q/1ppP4/2P5/PP4PP/R5K1 b - - 1 19,Threatens mate in 3; 20.Rxh6+ Kg8 21.Rh8+ Kg7 22.Qh7#. At this point. there really is only one way to deal with this threat...
38,Qxf6,d8f6,r1b2r2/5p1k/2n2q1p/p2pP2Q/1ppP4/2P5/PP4PP/R5K1 w - - 0 20,"... but I don't mind too much - Black's first sac. With the material that White sacrificed to get this attack, I can afford this - in fact, I am still a point up!"
39,exf6,e5f6,r1b2r2/5p1k/2n2P1p/p2p3Q/1ppP4/2P5/PP4PP/R5K1 b - - 0 20,"White now has a queen and pawn for a bishop, knight and rook - let's see where this goes! :)"
