N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e4
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,responds with e5
3,Bc4,f1c4,rnbqkbnr/pppp1ppp/8/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,Next move in four move mate
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 2 3,"There it is, kf6."
5,Qf3,d1f3,rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR b KQkq - 3 3,"bring qf3, pinning the knight to f7"
6,Bc5,f8c5,rnbqk2r/pppp1ppp/5n2/2b1p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 4 4,"Ah ha! The pawn is going to get that knight, i call this move Paul Revere's Steed Situation"
7,g4,g2g4,rnbqk2r/pppp1ppp/5n2/2b1p3/2B1P1P1/5Q2/PPPP1P1P/RNB1K1NR b KQkq - 0 4,"Ah ha! The pawn is going to get that knight, i call this move Paul Revere's Steed Situation"
8,c6,c7c6,rnbqk2r/pp1p1ppp/2p2n2/2b1p3/2B1P1P1/5Q2/PPPP1P1P/RNB1K1NR w KQkq - 0 5,"There it goes, Paul either has to sacrifice his knight, or take on checkmate."
9,g5,g4g5,rnbqk2r/pp1p1ppp/2p2n2/2b1p1P1/2B1P3/5Q2/PPPP1P1P/RNB1K1NR b KQkq - 0 5,"There it goes, Paul either has to sacrifice his knight, or take on checkmate."
10,Ng8,f6g8,rnbqk1nr/pp1p1ppp/2p5/2b1p1P1/2B1P3/5Q2/PPPP1P1P/RNB1K1NR w KQkq - 1 6,Wow!!! He chose checkmate.
11,Qxf7#,f3f7,rnbqk1nr/pp1p1Qpp/2p5/2b1p1P1/2B1P3/8/PPPP1P1P/RNB1K1NR b KQkq - 0 6,Waaaaa Waaaaa waaaaaaaaaa for black.
