N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,"This blitz was played on a lazy night, and it is not a ""great"" or ""very interesting"" game... we both made a lot of mistakes, and specially a lot of overlooks. I annotate it because I wanted to share some thoughts with my opponent, but I was disconnected. The annotation is mainly for us, but feel free to read and comment. I'm sure more experienced players will find funny my comments, the way I got ""completely lost"" in the middle of the game, and my opponent wasn't daring enough to take full advantage of it. Some nice positions for strategic (more than tactic) analysis can be found in it."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,"This is to avoid the check after c5. It's playable, but I just prefer this line."
3,d4,d2d4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2,"This is to avoid the check after c5. It's playable, but I just prefer this line."
4,Bf5,c8f5,rn1qkbnr/ppp1pppp/8/3p1b2/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 1 3,"This is to avoid the check after c5. It's playable, but I just prefer this line."
5,Bf4,c1f4,rn1qkbnr/ppp1pppp/8/3p1b2/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 2 3,"This is to avoid the check after c5. It's playable, but I just prefer this line."
6,e6,e7e6,rn1qkbnr/ppp2ppp/4p3/3p1b2/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 4,"This is to avoid the check after c5. It's playable, but I just prefer this line."
7,e3,e2e3,rn1qkbnr/ppp2ppp/4p3/3p1b2/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,"This is to avoid the check after c5. It's playable, but I just prefer this line."
8,a6,a7a6,rn1qkbnr/1pp2ppp/p3p3/3p1b2/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 5,"This is to avoid the check after c5. It's playable, but I just prefer this line."
9,c3,c2c3,rn1qkbnr/1pp2ppp/p3p3/3p1b2/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,"As white, I play myself this, avoiding the over-known c4."
10,c5,c7c5,rn1qkbnr/1p3ppp/p3p3/2pp1b2/3P1B2/2P1PN2/PP3PPP/RN1QKB1R w KQkq - 0 6,"Accepting the game after c4 by black. I should not, but I didn't remembered when playing."
11,Be2,f1e2,rn1qkbnr/1p3ppp/p3p3/2pp1b2/3P1B2/2P1PN2/PP2BPPP/RN1QK2R b KQkq - 1 6,"Accepting the game after c4 by black. I should not, but I didn't remembered when playing."
12,Qb6,d8b6,rn2kbnr/1p3ppp/pq2p3/2pp1b2/3P1B2/2P1PN2/PP2BPPP/RN1QK2R w KQkq - 2 7,"The b2 pawn is poisoned, as known... except that now it isn't, because of the f4 bishop. First overlook prize is mine..."
13,Nbd2,b1d2,rn2kbnr/1p3ppp/pq2p3/2pp1b2/3P1B2/2P1PN2/PP1NBPPP/R2QK2R b KQkq - 3 7,"The b2 pawn is poisoned, as known... except that now it isn't, because of the f4 bishop. First overlook prize is mine..."
14,Nc6,b8c6,r3kbnr/1p3ppp/pqn1p3/2pp1b2/3P1B2/2P1PN2/PP1NBPPP/R2QK2R w KQkq - 4 8,"dxc, Bxc, NxB, QxN is an exchange of a developed piece against a non developed (but beloved) one. Which is better?"
15,Nb3,d2b3,r3kbnr/1p3ppp/pqn1p3/2pp1b2/3P1B2/1NP1PN2/PP2BPPP/R2QK2R b KQkq - 5 8,"dxc, Bxc, NxB, QxN is an exchange of a developed piece against a non developed (but beloved) one. Which is better?"
16,Nf6,g8f6,r3kb1r/1p3ppp/pqn1pn2/2pp1b2/3P1B2/1NP1PN2/PP2BPPP/R2QK2R w KQkq - 6 9,"dxc, Bxc, NxB, QxN is an exchange of a developed piece against a non developed (but beloved) one. Which is better?"
17,Bd3,e2d3,r3kb1r/1p3ppp/pqn1pn2/2pp1b2/3P1B2/1NPBPN2/PP3PPP/R2QK2R b KQkq - 7 9,"Normally, I take with the pawn. As white. I felt a little unsure my position will hold, so I tried something new."
