N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,i was planning on playing the danish gambit if he took but...
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,i was planning on playing the danish gambit if he took but...
3,d4,d2d4,rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,i was planning on playing the danish gambit if he took but...
4,Bd6,f8d6,rnbqk1nr/pppp1ppp/3b4/4p3/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,"? honestly this is terrible, it blocks in the bishop and after the pawn takes the bishop is on a very weak square"
5,dxe5,d4e5,rnbqk1nr/pppp1ppp/3b4/4P3/4P3/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,attacking the bishop
6,Bxe5,d6e5,rnbqk1nr/pppp1ppp/8/4b3/4P3/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,attacking the bishop
7,Nf3,g1f3,rnbqk1nr/pppp1ppp/8/4b3/4P3/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 4,attacking the bishop
8,Nc6,b8c6,r1bqk1nr/pppp1ppp/2n5/4b3/4P3/5N2/PPP2PPP/RNBQKB1R w KQkq - 2 5,"waste of a tempo, trying to preempt 6. Ng5 and a queen, rook fork"
9,Bc4,f1c4,r1bqk1nr/pppp1ppp/2n5/4b3/2B1P3/5N2/PPP2PPP/RNBQK2R b KQkq - 3 5,"waste of a tempo, trying to preempt 6. Ng5 and a queen, rook fork"
10,h6,h7h6,r1bqk1nr/pppp1pp1/2n4p/4b3/2B1P3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 6,"waste of a tempo, trying to preempt 6. Ng5 and a queen, rook fork"
