N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"In this game, I played e4 or the King's Pawn Opening.."
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,My opponent responded with c5 or the Sicilian Defense..
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,This is one of the main lines of the Sicilian defense.. The knight is in a good position as it controls the e5 square and supports the thrust of the d-pawn on d4.. Now I could have played d4 at this point but I wanted to play it safe so I opted to play Nf3 instead..
4,g6,g7g6,rnbqkbnr/pp1ppp1p/6p1/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,Black was preparing to fianchetto his bishop to g7.. Black was also intending to play the Sicilian Hungarian Variation or should I say the hyper-accelerated dragon..
5,d4,d2d4,rnbqkbnr/pp1ppp1p/6p1/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,I played d4 to open up the lines..
6,Bg7,f8g7,rnbqk1nr/pp1pppbp/6p1/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 1 4,Black fianchettoed his bishop to g7 and looked to play a hypermodern style of play and control the center of the board from the flanks..
7,Nc3,b1c3,rnbqk1nr/pp1pppbp/6p1/2p5/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 2 4,I played Nc3 to control the d5 square and at the same time protect the e4 pawn..
8,cxd4,c5d4,rnbqk1nr/pp1pppbp/6p1/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5,Getting the queen out this early in the game has some risks as it exposes the queen to enemy attacks.. Better continuation would be 5. ... Nc6..
9,Nxd4,f3d4,rnbqk1nr/pp1pppbp/6p1/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 5,Getting the queen out this early in the game has some risks as it exposes the queen to enemy attacks.. Better continuation would be 5. ... Nc6..
10,Qa5,d8a5,rnb1k1nr/pp1pppbp/6p1/q7/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 6,Getting the queen out this early in the game has some risks as it exposes the queen to enemy attacks.. Better continuation would be 5. ... Nc6..
11,Be3,c1e3,rnb1k1nr/pp1pppbp/6p1/q7/3NP3/2N1B3/PPP2PPP/R2QKB1R b KQkq - 2 6,"My favorite attack against the Sicilian Dragon, the Yugoslav attack (although this game is not a Sicilian Dragon Variation but rather a Hungarian Variation a.k.a. hyper-accelerated dragon).. The plan is to exchange the white's dark square bishop with black's dark square bishop on g7 by playing Qd2 on the next move connecting the queen and bishop on c1-h6 diagonal, then Bh6 afterwards."
12,Nc6,b8c6,r1b1k1nr/pp1pppbp/2n3p1/q7/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 3 7,Proceeding with my plan..
