N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,A brief game that felt more like a blitz game rather than a correspondence game.
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,Heading down my standard lines.
3,Nf3,g1f3,rnbqkb1r/pppppppp/5n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 2 2,Heading down my standard lines.
4,e6,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,"A typical torre position, staid and safe. The best part of the torre is that it can result in some impressive fireworks for the unobservant."
5,Bg5,c1g5,rnbqkb1r/pppp1ppp/4pn2/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3,"A typical torre position, staid and safe. The best part of the torre is that it can result in some impressive fireworks for the unobservant."
6,Be7,f8e7,rnbqk2r/ppppbppp/4pn2/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R w KQkq - 2 4,"A typical torre position, staid and safe. The best part of the torre is that it can result in some impressive fireworks for the unobservant."
7,Nbd2,b1d2,rnbqk2r/ppppbppp/4pn2/6B1/3P4/5N2/PPPNPPPP/R2QKB1R b KQkq - 3 4,"A typical torre position, staid and safe. The best part of the torre is that it can result in some impressive fireworks for the unobservant."
8,d5,d7d5,rnbqk2r/ppp1bppp/4pn2/3p2B1/3P4/5N2/PPPNPPPP/R2QKB1R w KQkq - 0 5,"A typical torre position, staid and safe. The best part of the torre is that it can result in some impressive fireworks for the unobservant."
9,e3,e2e3,rnbqk2r/ppp1bppp/4pn2/3p2B1/3P4/4PN2/PPPN1PPP/R2QKB1R b KQkq - 0 5,"A typical torre position, staid and safe. The best part of the torre is that it can result in some impressive fireworks for the unobservant."
10,c5,c7c5,rnbqk2r/pp2bppp/4pn2/2pp2B1/3P4/4PN2/PPPN1PPP/R2QKB1R w KQkq - 0 6,"A typical torre position, staid and safe. The best part of the torre is that it can result in some impressive fireworks for the unobservant."
11,c3,c2c3,rnbqk2r/pp2bppp/4pn2/2pp2B1/3P4/2P1PN2/PP1N1PPP/R2QKB1R b KQkq - 0 6,"A typical torre position, staid and safe. The best part of the torre is that it can result in some impressive fireworks for the unobservant."
12,Nbd7,b8d7,r1bqk2r/pp1nbppp/4pn2/2pp2B1/3P4/2P1PN2/PP1N1PPP/R2QKB1R w KQkq - 1 7,"A typical torre position, staid and safe. The best part of the torre is that it can result in some impressive fireworks for the unobservant."
13,Bd3,f1d3,r1bqk2r/pp1nbppp/4pn2/2pp2B1/3P4/2PBPN2/PP1N1PPP/R2QK2R b KQkq - 2 7,"A typical torre position, staid and safe. The best part of the torre is that it can result in some impressive fireworks for the unobservant."
14,O-O,e8g8,r1bq1rk1/pp1nbppp/4pn2/2pp2B1/3P4/2PBPN2/PP1N1PPP/R2QK2R w KQ - 3 8,"A typical torre position, staid and safe. The best part of the torre is that it can result in some impressive fireworks for the unobservant."
15,O-O,e1g1,r1bq1rk1/pp1nbppp/4pn2/2pp2B1/3P4/2PBPN2/PP1N1PPP/R2Q1RK1 b - - 4 8,"A typical torre position, staid and safe. The best part of the torre is that it can result in some impressive fireworks for the unobservant."
16,c4,c5c4,r1bq1rk1/pp1nbppp/4pn2/3p2B1/2pP4/2PBPN2/PP1N1PPP/R2Q1RK1 w - - 0 9,My book on the torre discourages the pawn push as it removes the tension and black loses dynamic play.
17,Bc2,d3c2,r1bq1rk1/pp1nbppp/4pn2/3p2B1/2pP4/2P1PN2/PPBN1PPP/R2Q1RK1 b - - 1 9,"White keeps his lsb glaring longingly at h7, the lynchpin that has undone many a careless player."
18,Qb6,d8b6,r1b2rk1/pp1nbppp/1q2pn2/3p2B1/2pP4/2P1PN2/PPBN1PPP/R2Q1RK1 w - - 2 10,White concluded that it was better to trade the three pawns for a piece with a strong attack on the black King.
19,e4,e3e4,r1b2rk1/pp1nbppp/1q2pn2/3p2B1/2pPP3/2P2N2/PPBN1PPP/R2Q1RK1 b - - 0 10,White concluded that it was better to trade the three pawns for a piece with a strong attack on the black King.
20,Qxb2,b6b2,r1b2rk1/pp1nbppp/4pn2/3p2B1/2pPP3/2P2N2/PqBN1PPP/R2Q1RK1 w - - 0 11,"So it begins, black neglects development for several pawns in exchange for a knight."
21,e5,e4e5,r1b2rk1/pp1nbppp/4pn2/3pP1B1/2pP4/2P2N2/PqBN1PPP/R2Q1RK1 b - - 0 11,Black should move the queen now instead of allowing white the rook lift with tempo.
22,Qxc3,b2c3,r1b2rk1/pp1nbppp/4pn2/3pP1B1/2pP4/2q2N2/P1BN1PPP/R2Q1RK1 w - - 0 12,Black should move the queen now instead of allowing white the rook lift with tempo.
23,exf6,e5f6,r1b2rk1/pp1nbppp/4pP2/3p2B1/2pP4/2q2N2/P1BN1PPP/R2Q1RK1 b - - 0 12,Black should move the queen now instead of allowing white the rook lift with tempo.
24,Nxf6,d7f6,r1b2rk1/pp2bppp/4pn2/3p2B1/2pP4/2q2N2/P1BN1PPP/R2Q1RK1 w - - 0 13,Black should move the queen now instead of allowing white the rook lift with tempo.
25,Re1,f1e1,r1b2rk1/pp2bppp/4pn2/3p2B1/2pP4/2q2N2/P1BN1PPP/R2QR1K1 b - - 1 13,Black should move the queen now instead of allowing white the rook lift with tempo.
26,Re8,f8e8,r1b1r1k1/pp2bppp/4pn2/3p2B1/2pP4/2q2N2/P1BN1PPP/R2QR1K1 w - - 2 14,White is applying more pressure and now has free reign along the third rank with his rook.
27,Re3,e1e3,r1b1r1k1/pp2bppp/4pn2/3p2B1/2pP4/2q1RN2/P1BN1PPP/R2Q2K1 b - - 3 14,White is applying more pressure and now has free reign along the third rank with his rook.
28,Qa5,c3a5,r1b1r1k1/pp2bppp/4pn2/q2p2B1/2pP4/4RN2/P1BN1PPP/R2Q2K1 w - - 4 15,White is applying more pressure and now has free reign along the third rank with his rook.
29,Ne5,f3e5,r1b1r1k1/pp2bppp/4pn2/q2pN1B1/2pP4/4R3/P1BN1PPP/R2Q2K1 b - - 5 15,White is applying more pressure and now has free reign along the third rank with his rook.
30,Nd7,f6d7,r1b1r1k1/pp1nbppp/4p3/q2pN1B1/2pP4/4R3/P1BN1PPP/R2Q2K1 w - - 6 16,A serious misscalculation that leads to a loss
