N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Rare move: it's usual 7.f4
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Rare move: it's usual 7.f4
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Rare move: it's usual 7.f4
4,d6,d7d6,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,Rare move: it's usual 7.f4
5,d4,d2d4,rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,Rare move: it's usual 7.f4
6,cxd4,c5d4,rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,Rare move: it's usual 7.f4
7,Nxd4,f3d4,rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,Rare move: it's usual 7.f4
8,Nf6,g8f6,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,Rare move: it's usual 7.f4
9,Nc3,b1c3,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,Rare move: it's usual 7.f4
10,a6,a7a6,rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,Rare move: it's usual 7.f4
11,Bg5,c1g5,rnbqkb1r/1p2pppp/p2p1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq - 1 6,Rare move: it's usual 7.f4
12,e6,e7e6,rnbqkb1r/1p3ppp/p2ppn2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq - 0 7,Rare move: it's usual 7.f4
13,Bc4,f1c4,rnbqkb1r/1p3ppp/p2ppn2/6B1/2BNP3/2N5/PPP2PPP/R2QK2R b KQkq - 1 7,Rare move: it's usual 7.f4
14,b5,b7b5,rnbqkb1r/5ppp/p2ppn2/1p4B1/2BNP3/2N5/PPP2PPP/R2QK2R w KQkq - 0 8,"8. ... Be7? is losing cause of 9.Bxe6! fxe6 10.Nxe6 Qd7 11.Nxg7+, and for the piece White has three PP and the unsafe position of Black King"
15,Bb3,c4b3,rnbqkb1r/5ppp/p2ppn2/1p4B1/3NP3/1BN5/PPP2PPP/R2QK2R b KQkq - 1 8,"8. ... Be7? is losing cause of 9.Bxe6! fxe6 10.Nxe6 Qd7 11.Nxg7+, and for the piece White has three PP and the unsafe position of Black King"
16,Bb7,c8b7,rn1qkb1r/1b3ppp/p2ppn2/1p4B1/3NP3/1BN5/PPP2PPP/R2QK2R w KQkq - 2 9,"8. ... Be7? is losing cause of 9.Bxe6! fxe6 10.Nxe6 Qd7 11.Nxg7+, and for the piece White has three PP and the unsafe position of Black King"
17,O-O,e1g1,rn1qkb1r/1b3ppp/p2ppn2/1p4B1/3NP3/1BN5/PPP2PPP/R2Q1RK1 b kq - 3 9,"""??"": d4-Knight is not defended."
18,h6,h7h6,rn1qkb1r/1b3pp1/p2ppn1p/1p4B1/3NP3/1BN5/PPP2PPP/R2Q1RK1 w kq - 0 10,"""??"": d4-Knight is not defended."
19,Bxf6,g5f6,rn1qkb1r/1b3pp1/p2ppB1p/1p6/3NP3/1BN5/PPP2PPP/R2Q1RK1 b kq - 0 10,"""??"": d4-Knight is not defended."
20,Qxf6,d8f6,rn2kb1r/1b3pp1/p2ppq1p/1p6/3NP3/1BN5/PPP2PPP/R2Q1RK1 w kq - 0 11,"""??"": d4-Knight is not defended."
21,Qg4,d1g4,rn2kb1r/1b3pp1/p2ppq1p/1p6/3NP1Q1/1BN5/PPP2PPP/R4RK1 b kq - 1 11,"""??"": d4-Knight is not defended."
22,Qxd4,f6d4,rn2kb1r/1b3pp1/p2pp2p/1p6/3qP1Q1/1BN5/PPP2PPP/R4RK1 w kq - 0 12,"""??"": maybe White was thinking to a Pawn fork ..."
23,Rad1,a1d1,rn2kb1r/1b3pp1/p2pp2p/1p6/3qP1Q1/1BN5/PPP2PPP/3R1RK1 b kq - 1 12,"""??"": maybe White was thinking to a Pawn fork ..."
24,Qf6,d4f6,rn2kb1r/1b3pp1/p2ppq1p/1p6/4P1Q1/1BN5/PPP2PPP/3R1RK1 w kq - 2 13,"""??"": maybe White was thinking to a Pawn fork ..."
25,Rxd6,d1d6,rn2kb1r/1b3pp1/p2Rpq1p/1p6/4P1Q1/1BN5/PPP2PPP/5RK1 b kq - 0 13,"""??"": maybe White was thinking to a Pawn fork ..."
26,Bxd6,f8d6,rn2k2r/1b3pp1/p2bpq1p/1p6/4P1Q1/1BN5/PPP2PPP/5RK1 w kq - 0 14,"14.f4 (threatening to enable the fork with e5) doesn't work cause of 14. ... Nc6!, and if 15.e5 Nxe5! 16.fxe5 Bc5+ mating"
27,Qh5,g4h5,rn2k2r/1b3pp1/p2bpq1p/1p5Q/4P3/1BN5/PPP2PPP/5RK1 b kq - 1 14,"14.f4 (threatening to enable the fork with e5) doesn't work cause of 14. ... Nc6!, and if 15.e5 Nxe5! 16.fxe5 Bc5+ mating"
28,Nc6,b8c6,r3k2r/1b3pp1/p1nbpq1p/1p5Q/4P3/1BN5/PPP2PPP/5RK1 w kq - 2 15,Desperate try to survive by tactics
29,Rd1,f1d1,r3k2r/1b3pp1/p1nbpq1p/1p5Q/4P3/1BN5/PPP2PPP/3R2K1 b kq - 3 15,Desperate try to survive by tactics
30,Rd8,a8d8,3rk2r/1b3pp1/p1nbpq1p/1p5Q/4P3/1BN5/PPP2PPP/3R2K1 w k - 4 16,Desperate try to survive by tactics
31,Nxb5,c3b5,3rk2r/1b3pp1/p1nbpq1p/1N5Q/4P3/1B6/PPP2PPP/3R2K1 b k - 0 16,Desperate try to survive by tactics
32,axb5,a6b5,3rk2r/1b3pp1/2nbpq1p/1p5Q/4P3/1B6/PPP2PPP/3R2K1 w k - 0 17,"""!"": d1-Rook is not defended"
33,Qxb5,h5b5,3rk2r/1b3pp1/2nbpq1p/1Q6/4P3/1B6/PPP2PPP/3R2K1 b k - 0 17,"""!"": d1-Rook is not defended"
34,Bxh2+,d6h2,3rk2r/1b3pp1/2n1pq1p/1Q6/4P3/1B6/PPP2PPb/3R2K1 w k - 0 18,"""!"": d1-Rook is not defended"
35,Kxh2,g1h2,3rk2r/1b3pp1/2n1pq1p/1Q6/4P3/1B6/PPP2PPK/3R4 b k - 0 18,After 19.Kg1 Rxd1+ White has to lose the Queen
36,Qf4+,f6f4,3rk2r/1b3pp1/2n1p2p/1Q6/4Pq2/1B6/PPP2PPK/3R4 w k - 1 19,After 19.Kg1 Rxd1+ White has to lose the Queen
37,g3,g2g3,3rk2r/1b3pp1/2n1p2p/1Q6/4Pq2/1B4P1/PPP2P1K/3R4 b k - 0 19,After 19.Kg1 Rxd1+ White has to lose the Queen
38,Qxf2+,f4f2,3rk2r/1b3pp1/2n1p2p/1Q6/4P3/1B4P1/PPP2q1K/3R4 w k - 0 20,
39,Kh3,h2h3,3rk2r/1b3pp1/2n1p2p/1Q6/4P3/1B4PK/PPP2q2/3R4 b k - 1 20,
40,Rxd1,d8d1,4k2r/1b3pp1/2n1p2p/1Q6/4P3/1B4PK/PPP2q2/3r4 w k - 0 21,
41,Qxb7,b5b7,4k2r/1Q3pp1/2n1p2p/8/4P3/1B4PK/PPP2q2/3r4 b k - 0 21,
42,Rh1+,d1h1,4k2r/1Q3pp1/2n1p2p/8/4P3/1B4PK/PPP2q2/7r w k - 1 22,
43,Kg4,h3g4,4k2r/1Q3pp1/2n1p2p/8/4P1K1/1B4P1/PPP2q2/7r b k - 2 22,
44,Ne5#,c6e5,4k2r/1Q3pp1/4p2p/4n3/4P1K1/1B4P1/PPP2q2/7r w k - 3 23,
