N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,"Al loves the Dutch, though technically this game never quite becomes one because White plays his d-pawn to the 3rd rank instead of the 4th. Had Al played 1. ...f5, I would have pounced on him with 2. g4!?, the Krejcik Gambit with which I've trounced him several times from within the context of an English pawn formation. Old dogs can, apprently, learn new tricks: Al's more circumspect here, waiting until I've committed both my KN and g-pawn in a way that makes the gambit impossible to play. ...Sneaky booger!"
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,"Al loves the Dutch, though technically this game never quite becomes one because White plays his d-pawn to the 3rd rank instead of the 4th. Had Al played 1. ...f5, I would have pounced on him with 2. g4!?, the Krejcik Gambit with which I've trounced him several times from within the context of an English pawn formation. Old dogs can, apprently, learn new tricks: Al's more circumspect here, waiting until I've committed both my KN and g-pawn in a way that makes the gambit impossible to play. ...Sneaky booger!"
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 1 2,"Al loves the Dutch, though technically this game never quite becomes one because White plays his d-pawn to the 3rd rank instead of the 4th. Had Al played 1. ...f5, I would have pounced on him with 2. g4!?, the Krejcik Gambit with which I've trounced him several times from within the context of an English pawn formation. Old dogs can, apprently, learn new tricks: Al's more circumspect here, waiting until I've committed both my KN and g-pawn in a way that makes the gambit impossible to play. ...Sneaky booger!"
4,d6,d7d6,rnbqkbnr/ppp2ppp/3p4/4p3/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3,"Al loves the Dutch, though technically this game never quite becomes one because White plays his d-pawn to the 3rd rank instead of the 4th. Had Al played 1. ...f5, I would have pounced on him with 2. g4!?, the Krejcik Gambit with which I've trounced him several times from within the context of an English pawn formation. Old dogs can, apprently, learn new tricks: Al's more circumspect here, waiting until I've committed both my KN and g-pawn in a way that makes the gambit impossible to play. ...Sneaky booger!"
5,g3,g2g3,rnbqkbnr/ppp2ppp/3p4/4p3/2P5/5NP1/PP1PPP1P/RNBQKB1R b KQkq - 0 3,"Al loves the Dutch, though technically this game never quite becomes one because White plays his d-pawn to the 3rd rank instead of the 4th. Had Al played 1. ...f5, I would have pounced on him with 2. g4!?, the Krejcik Gambit with which I've trounced him several times from within the context of an English pawn formation. Old dogs can, apprently, learn new tricks: Al's more circumspect here, waiting until I've committed both my KN and g-pawn in a way that makes the gambit impossible to play. ...Sneaky booger!"
6,f5,f7f5,rnbqkbnr/ppp3pp/3p4/4pp2/2P5/5NP1/PP1PPP1P/RNBQKB1R w KQkq - 0 4,"Al loves the Dutch, though technically this game never quite becomes one because White plays his d-pawn to the 3rd rank instead of the 4th. Had Al played 1. ...f5, I would have pounced on him with 2. g4!?, the Krejcik Gambit with which I've trounced him several times from within the context of an English pawn formation. Old dogs can, apprently, learn new tricks: Al's more circumspect here, waiting until I've committed both my KN and g-pawn in a way that makes the gambit impossible to play. ...Sneaky booger!"
7,d3,d2d3,rnbqkbnr/ppp3pp/3p4/4pp2/2P5/3P1NP1/PP2PP1P/RNBQKB1R b KQkq - 0 4,"This move is virtually thematic with me, from this and any closely resembling ""White Dragon"" pawn formation. The Knight is off to c2 where it helps support the center and a Q-side pawn expansion. The move also uncovers the long diagonal for White's King's Bishop, another de rigueur theme for White in the fianchettoed English."
8,Nf6,g8f6,rnbqkb1r/ppp3pp/3p1n2/4pp2/2P5/3P1NP1/PP2PP1P/RNBQKB1R w KQkq - 1 5,"This move is virtually thematic with me, from this and any closely resembling ""White Dragon"" pawn formation. The Knight is off to c2 where it helps support the center and a Q-side pawn expansion. The move also uncovers the long diagonal for White's King's Bishop, another de rigueur theme for White in the fianchettoed English."
9,Bg2,f1g2,rnbqkb1r/ppp3pp/3p1n2/4pp2/2P5/3P1NP1/PP2PPBP/RNBQK2R b KQkq - 2 5,"This move is virtually thematic with me, from this and any closely resembling ""White Dragon"" pawn formation. The Knight is off to c2 where it helps support the center and a Q-side pawn expansion. The move also uncovers the long diagonal for White's King's Bishop, another de rigueur theme for White in the fianchettoed English."
10,Be7,f8e7,rnbqk2r/ppp1b1pp/3p1n2/4pp2/2P5/3P1NP1/PP2PPBP/RNBQK2R w KQkq - 3 6,"This move is virtually thematic with me, from this and any closely resembling ""White Dragon"" pawn formation. The Knight is off to c2 where it helps support the center and a Q-side pawn expansion. The move also uncovers the long diagonal for White's King's Bishop, another de rigueur theme for White in the fianchettoed English."
