N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"Alternative variation: 7. h3 Rb8 8. Be3 c6 9. a4 a5 10. Qc1 Re8 11. Bh6 Bh8 12. e4 e5 13. dxe5 dxe5 14. Qe3 b6 15. Rad1 Ba6 16. Rfe1 Qe7 17. Nh4 Nh5 18. Qd2 Nc5 19. Qd6 Bf6 20. Nf3 Qb7 21. Qd2 Ng7 [Manolache,M  (2491)-Sofronie,I (2440)/Amara 2007/CBM 117 ext/1-0 (85)]"
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,"Alternative variation: 7. h3 Rb8 8. Be3 c6 9. a4 a5 10. Qc1 Re8 11. Bh6 Bh8 12. e4 e5 13. dxe5 dxe5 14. Qe3 b6 15. Rad1 Ba6 16. Rfe1 Qe7 17. Nh4 Nh5 18. Qd2 Nc5 19. Qd6 Bf6 20. Nf3 Qb7 21. Qd2 Ng7 [Manolache,M  (2491)-Sofronie,I (2440)/Amara 2007/CBM 117 ext/1-0 (85)]"
3,Nf3,g1f3,rnbqkb1r/pppppppp/5n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 2 2,"Alternative variation: 7. h3 Rb8 8. Be3 c6 9. a4 a5 10. Qc1 Re8 11. Bh6 Bh8 12. e4 e5 13. dxe5 dxe5 14. Qe3 b6 15. Rad1 Ba6 16. Rfe1 Qe7 17. Nh4 Nh5 18. Qd2 Nc5 19. Qd6 Bf6 20. Nf3 Qb7 21. Qd2 Ng7 [Manolache,M  (2491)-Sofronie,I (2440)/Amara 2007/CBM 117 ext/1-0 (85)]"
4,d6,d7d6,rnbqkb1r/ppp1pppp/3p1n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,"Alternative variation: 7. h3 Rb8 8. Be3 c6 9. a4 a5 10. Qc1 Re8 11. Bh6 Bh8 12. e4 e5 13. dxe5 dxe5 14. Qe3 b6 15. Rad1 Ba6 16. Rfe1 Qe7 17. Nh4 Nh5 18. Qd2 Nc5 19. Qd6 Bf6 20. Nf3 Qb7 21. Qd2 Ng7 [Manolache,M  (2491)-Sofronie,I (2440)/Amara 2007/CBM 117 ext/1-0 (85)]"
5,g3,g2g3,rnbqkb1r/ppp1pppp/3p1n2/8/3P4/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3,"Alternative variation: 7. h3 Rb8 8. Be3 c6 9. a4 a5 10. Qc1 Re8 11. Bh6 Bh8 12. e4 e5 13. dxe5 dxe5 14. Qe3 b6 15. Rad1 Ba6 16. Rfe1 Qe7 17. Nh4 Nh5 18. Qd2 Nc5 19. Qd6 Bf6 20. Nf3 Qb7 21. Qd2 Ng7 [Manolache,M  (2491)-Sofronie,I (2440)/Amara 2007/CBM 117 ext/1-0 (85)]"
6,g6,g7g6,rnbqkb1r/ppp1pp1p/3p1np1/8/3P4/5NP1/PPP1PP1P/RNBQKB1R w KQkq - 0 4,"Alternative variation: 7. h3 Rb8 8. Be3 c6 9. a4 a5 10. Qc1 Re8 11. Bh6 Bh8 12. e4 e5 13. dxe5 dxe5 14. Qe3 b6 15. Rad1 Ba6 16. Rfe1 Qe7 17. Nh4 Nh5 18. Qd2 Nc5 19. Qd6 Bf6 20. Nf3 Qb7 21. Qd2 Ng7 [Manolache,M  (2491)-Sofronie,I (2440)/Amara 2007/CBM 117 ext/1-0 (85)]"
7,Bg2,f1g2,rnbqkb1r/ppp1pp1p/3p1np1/8/3P4/5NP1/PPP1PPBP/RNBQK2R b KQkq - 1 4,"Alternative variation: 7. h3 Rb8 8. Be3 c6 9. a4 a5 10. Qc1 Re8 11. Bh6 Bh8 12. e4 e5 13. dxe5 dxe5 14. Qe3 b6 15. Rad1 Ba6 16. Rfe1 Qe7 17. Nh4 Nh5 18. Qd2 Nc5 19. Qd6 Bf6 20. Nf3 Qb7 21. Qd2 Ng7 [Manolache,M  (2491)-Sofronie,I (2440)/Amara 2007/CBM 117 ext/1-0 (85)]"
8,Bg7,f8g7,rnbqk2r/ppp1ppbp/3p1np1/8/3P4/5NP1/PPP1PPBP/RNBQK2R w KQkq - 2 5,"Alternative variation: 7. h3 Rb8 8. Be3 c6 9. a4 a5 10. Qc1 Re8 11. Bh6 Bh8 12. e4 e5 13. dxe5 dxe5 14. Qe3 b6 15. Rad1 Ba6 16. Rfe1 Qe7 17. Nh4 Nh5 18. Qd2 Nc5 19. Qd6 Bf6 20. Nf3 Qb7 21. Qd2 Ng7 [Manolache,M  (2491)-Sofronie,I (2440)/Amara 2007/CBM 117 ext/1-0 (85)]"
9,O-O,e1g1,rnbqk2r/ppp1ppbp/3p1np1/8/3P4/5NP1/PPP1PPBP/RNBQ1RK1 b kq - 3 5,"Alternative variation: 7. h3 Rb8 8. Be3 c6 9. a4 a5 10. Qc1 Re8 11. Bh6 Bh8 12. e4 e5 13. dxe5 dxe5 14. Qe3 b6 15. Rad1 Ba6 16. Rfe1 Qe7 17. Nh4 Nh5 18. Qd2 Nc5 19. Qd6 Bf6 20. Nf3 Qb7 21. Qd2 Ng7 [Manolache,M  (2491)-Sofronie,I (2440)/Amara 2007/CBM 117 ext/1-0 (85)]"
10,O-O,e8g8,rnbq1rk1/ppp1ppbp/3p1np1/8/3P4/5NP1/PPP1PPBP/RNBQ1RK1 w - - 4 6,"Alternative variation: 7. h3 Rb8 8. Be3 c6 9. a4 a5 10. Qc1 Re8 11. Bh6 Bh8 12. e4 e5 13. dxe5 dxe5 14. Qe3 b6 15. Rad1 Ba6 16. Rfe1 Qe7 17. Nh4 Nh5 18. Qd2 Nc5 19. Qd6 Bf6 20. Nf3 Qb7 21. Qd2 Ng7 [Manolache,M  (2491)-Sofronie,I (2440)/Amara 2007/CBM 117 ext/1-0 (85)]"
