N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"This is the starting position of the mini-tournament; White has adopted the stonewall setup, characterised by the pawns on c3, d4, e3 and f4. In this opening, White wants to post a knight on e5 and create a lot of pressure on the kingside."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"This is the starting position of the mini-tournament; White has adopted the stonewall setup, characterised by the pawns on c3, d4, e3 and f4. In this opening, White wants to post a knight on e5 and create a lot of pressure on the kingside."
3,e3,e2e3,rnbqkbnr/ppp1pppp/8/3p4/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2,"This is the starting position of the mini-tournament; White has adopted the stonewall setup, characterised by the pawns on c3, d4, e3 and f4. In this opening, White wants to post a knight on e5 and create a lot of pressure on the kingside."
4,Nf6,g8f6,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3,"This is the starting position of the mini-tournament; White has adopted the stonewall setup, characterised by the pawns on c3, d4, e3 and f4. In this opening, White wants to post a knight on e5 and create a lot of pressure on the kingside."
5,Bd3,f1d3,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR b KQkq - 2 3,"This is the starting position of the mini-tournament; White has adopted the stonewall setup, characterised by the pawns on c3, d4, e3 and f4. In this opening, White wants to post a knight on e5 and create a lot of pressure on the kingside."
6,e6,e7e6,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,"This is the starting position of the mini-tournament; White has adopted the stonewall setup, characterised by the pawns on c3, d4, e3 and f4. In this opening, White wants to post a knight on e5 and create a lot of pressure on the kingside."
7,Nd2,b1d2,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPPN1PPP/R1BQK1NR b KQkq - 1 4,"This is the starting position of the mini-tournament; White has adopted the stonewall setup, characterised by the pawns on c3, d4, e3 and f4. In this opening, White wants to post a knight on e5 and create a lot of pressure on the kingside."
8,c5,c7c5,rnbqkb1r/pp3ppp/4pn2/2pp4/3P4/3BP3/PPPN1PPP/R1BQK1NR w KQkq - 0 5,"This is the starting position of the mini-tournament; White has adopted the stonewall setup, characterised by the pawns on c3, d4, e3 and f4. In this opening, White wants to post a knight on e5 and create a lot of pressure on the kingside."
9,c3,c2c3,rnbqkb1r/pp3ppp/4pn2/2pp4/3P4/2PBP3/PP1N1PPP/R1BQK1NR b KQkq - 0 5,"This is the starting position of the mini-tournament; White has adopted the stonewall setup, characterised by the pawns on c3, d4, e3 and f4. In this opening, White wants to post a knight on e5 and create a lot of pressure on the kingside."
10,Nc6,b8c6,r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P4/2PBP3/PP1N1PPP/R1BQK1NR w KQkq - 1 6,"This is the starting position of the mini-tournament; White has adopted the stonewall setup, characterised by the pawns on c3, d4, e3 and f4. In this opening, White wants to post a knight on e5 and create a lot of pressure on the kingside."
11,f4,f2f4,r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P1P2/2PBP3/PP1N2PP/R1BQK1NR b KQkq - 0 6,"This is the starting position of the mini-tournament; White has adopted the stonewall setup, characterised by the pawns on c3, d4, e3 and f4. In this opening, White wants to post a knight on e5 and create a lot of pressure on the kingside."
12,cxd4,c5d4,r1bqkb1r/pp3ppp/2n1pn2/3p4/3p1P2/2PBP3/PP1N2PP/R1BQK1NR w KQkq - 0 7,Black immediately takes on d4.
13,exd4,e3d4,r1bqkb1r/pp3ppp/2n1pn2/3p4/3P1P2/2PB4/PP1N2PP/R1BQK1NR b KQkq - 0 7,"In this opening, if Black takes on d4, it is preferable for White to take with his e pawn. Why? There are actually two reasons for this. First, it allows the dark-squared bishop to move out more easily. Second, the c3 pawn is guarding the b4 square, which is an excellent location for Black's knight. However, if Black has a bishop on d6, White has to be careful to not let his f pawn fall into the bishop's clutches! Considering it is not the case, I retake with my e pawn."
14,Bd6,f8d6,r1bqk2r/pp3ppp/2nbpn2/3p4/3P1P2/2PB4/PP1N2PP/R1BQK1NR w KQkq - 1 8,Both sides develops their pieces.
15,g3,g2g3,r1bqk2r/pp3ppp/2nbpn2/3p4/3P1P2/2PB2P1/PP1N3P/R1BQK1NR b KQkq - 0 8,Both sides develops their pieces.
16,O-O,e8g8,r1bq1rk1/pp3ppp/2nbpn2/3p4/3P1P2/2PB2P1/PP1N3P/R1BQK1NR w KQ - 1 9,Both sides develops their pieces.
17,Ngf3,g1f3,r1bq1rk1/pp3ppp/2nbpn2/3p4/3P1P2/2PB1NP1/PP1N3P/R1BQK2R b KQ - 2 9,Both sides develops their pieces.
18,Qc7,d8c7,r1b2rk1/ppq2ppp/2nbpn2/3p4/3P1P2/2PB1NP1/PP1N3P/R1BQK2R w KQ - 3 10,Both sides develops their pieces.
19,Ne5,f3e5,r1b2rk1/ppq2ppp/2nbpn2/3pN3/3P1P2/2PB2P1/PP1N3P/R1BQK2R b KQ - 4 10,Both sides develops their pieces.
20,Bxe5,d6e5,r1b2rk1/ppq2ppp/2n1pn2/3pb3/3P1P2/2PB2P1/PP1N3P/R1BQK2R w KQ - 0 11,"? Even though this move removes White's powerful knight, it has some severe drawbacks..."
21,fxe5,f4e5,r1b2rk1/ppq2ppp/2n1pn2/3pP3/3P4/2PB2P1/PP1N3P/R1BQK2R b KQ - 0 11,"The resulting position advantages Whte.His pieces are aiming at the kingside, whilst Black's piece are stuck on the queenside. As a result, Black will have trouble coordinating the defence of her king."
22,Ne8,f6e8,r1b1nrk1/ppq2ppp/2n1p3/3pP3/3P4/2PB2P1/PP1N3P/R1BQK2R w KQ - 1 12,! I take the time to allow my pieces to quickly come into the attack later.
23,O-O,e1g1,r1b1nrk1/ppq2ppp/2n1p3/3pP3/3P4/2PB2P1/PP1N3P/R1BQ1RK1 b - - 2 12,! I take the time to allow my pieces to quickly come into the attack later.
24,f6,f7f6,r1b1nrk1/ppq3pp/2n1pp2/3pP3/3P4/2PB2P1/PP1N3P/R1BQ1RK1 w - - 0 13,Black understandably tries to break out of the lock.
25,Qh5,d1h5,r1b1nrk1/ppq3pp/2n1pp2/3pP2Q/3P4/2PB2P1/PP1N3P/R1B2RK1 b - - 1 13,Threatening mate via 14.Bxh7+ Kh8 15.Bg6+ Kg8 16.Qh7#
26,f5,f6f5,r1b1nrk1/ppq3pp/2n1p3/3pPp1Q/3P4/2PB2P1/PP1N3P/R1B2RK1 w - - 0 14,"Black blocks the b1-h7 diagonal, blunting my bishop's scope. On a side note, if I had played 12.Qh5 (instead of 12.0-0), black would have played 12...f5, skipping the f6 square and reaching this position except with an uncastled White King."
27,Nf3,d2f3,r1b1nrk1/ppq3pp/2n1p3/3pPp1Q/3P4/2PB1NP1/PP5P/R1B2RK1 b - - 1 14,Black offers an exchage of queen.
28,Qf7,c7f7,r1b1nrk1/pp3qpp/2n1p3/3pPp1Q/3P4/2PB1NP1/PP5P/R1B2RK1 w - - 2 15,Black offers an exchage of queen.
29,Qh4,h5h4,r1b1nrk1/pp3qpp/2n1p3/3pPp2/3P3Q/2PB1NP1/PP5P/R1B2RK1 b - - 3 15,Which I refuse. Trading pieces here would help Black more than me.
30,Qg6,f7g6,r1b1nrk1/pp4pp/2n1p1q1/3pPp2/3P3Q/2PB1NP1/PP5P/R1B2RK1 w - - 4 16,I'm not sure of what this move accomplishes. It pins her own f pawn as well.
31,h3,h2h3,r1b1nrk1/pp4pp/2n1p1q1/3pPp2/3P3Q/2PB1NPP/PP6/R1B2RK1 b - - 0 16,I prepare a g3-g4 pawn push.
32,h5,h7h5,r1b1nrk1/pp4p1/2n1p1q1/3pPp1p/3P3Q/2PB1NPP/PP6/R1B2RK1 w - - 0 17,"? Black tries to prevent the g4 pawn push, but by doing so..."
