N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,This one is my favorite game.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,my basic opening.
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,my basic opening.
4,d5,d7d5,rnbqkbnr/ppp2ppp/8/3pp3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,my basic opening.
5,exd5,e4d5,rnbqkbnr/ppp2ppp/8/3Pp3/8/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 3,my basic opening.
6,Qxd5,d8d5,rnb1kbnr/ppp2ppp/8/3qp3/8/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4,my basic opening.
7,Nc3,b1c3,rnb1kbnr/ppp2ppp/8/3qp3/8/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 4,my basic opening.
8,Qe6,d5e6,rnb1kbnr/ppp2ppp/4q3/4p3/8/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 2 5,Oppps.
9,d4,d2d4,rnb1kbnr/ppp2ppp/4q3/4p3/3P4/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 5,Oppps.
10,e4,e5e4,rnb1kbnr/ppp2ppp/4q3/8/3Pp3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 6,Oppps.
11,Ne5,f3e5,rnb1kbnr/ppp2ppp/4q3/4N3/3Pp3/2N5/PPP2PPP/R1BQKB1R b KQkq - 1 6,Oppps.
12,Bb4,f8b4,rnb1k1nr/ppp2ppp/4q3/4N3/1b1Pp3/2N5/PPP2PPP/R1BQKB1R w KQkq - 2 7,Oppps.
13,Bc4,f1c4,rnb1k1nr/ppp2ppp/4q3/4N3/1bBPp3/2N5/PPP2PPP/R1BQK2R b KQkq - 3 7,Oppps.
14,Qf5,e6f5,rnb1k1nr/ppp2ppp/8/4Nq2/1bBPp3/2N5/PPP2PPP/R1BQK2R w KQkq - 4 8,Oppps.
