N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"If played right, I can amount a huge force on the d4 square, and conquer it."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"If played right, I can amount a huge force on the d4 square, and conquer it."
3,e3,e2e3,rnbqkbnr/ppp1pppp/8/3p4/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2,Or not.
4,Nc6,b8c6,r1bqkbnr/ppp1pppp/2n5/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3,Yep...definitely NOT according to plan.
5,c3,c2c3,r1bqkbnr/ppp1pppp/2n5/3p4/3P4/2P1P3/PP3PPP/RNBQKBNR b KQkq - 0 3,Yep...definitely NOT according to plan.
6,e5,e7e5,r1bqkbnr/ppp2ppp/2n5/3pp3/3P4/2P1P3/PP3PPP/RNBQKBNR w KQkq - 0 4,Yep...definitely NOT according to plan.
7,Bb5,f1b5,r1bqkbnr/ppp2ppp/2n5/1B1pp3/3P4/2P1P3/PP3PPP/RNBQK1NR b KQkq - 1 4,Yep...definitely NOT according to plan.
8,Bd7,c8d7,r2qkbnr/pppb1ppp/2n5/1B1pp3/3P4/2P1P3/PP3PPP/RNBQK1NR w KQkq - 2 5,Yep...definitely NOT according to plan.
9,Bxc6,b5c6,r2qkbnr/pppb1ppp/2B5/3pp3/3P4/2P1P3/PP3PPP/RNBQK1NR b KQkq - 0 5,Yep...definitely NOT according to plan.
10,Bxc6,d7c6,r2qkbnr/ppp2ppp/2b5/3pp3/3P4/2P1P3/PP3PPP/RNBQK1NR w KQkq - 0 6,Yep...definitely NOT according to plan.
11,dxe5,d4e5,r2qkbnr/ppp2ppp/2b5/3pP3/8/2P1P3/PP3PPP/RNBQK1NR b KQkq - 0 6,Yep...definitely NOT according to plan.
12,Qd7,d8d7,r3kbnr/pppq1ppp/2b5/3pP3/8/2P1P3/PP3PPP/RNBQK1NR w KQkq - 1 7,Stopping Qxa7.
13,Nf3,g1f3,r3kbnr/pppq1ppp/2b5/3pP3/8/2P1PN2/PP3PPP/RNBQK2R b KQkq - 2 7,Stopping Qxa7.
