N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"Alternative variation: 9. Qc2 c6 10. b3 exd4 11. Nxd4 Nc5 12. Be2 Ne6 13. Bb2 Nxd4 14. exd4 Bf5 15. Qd2 Qc7 16. Rac1 Re7 17. Bf3 Rae8 18. Rxe7 Qxe7 19. h3 h5 20. Kf1 Nh7 21. Re1 Qxe1+ 22. Qxe1 Rxe1+ 23. Kxe1 Bxd4 [Djakova,D-Dimova,N/Pamporovo 2001/CBM 084 ext/1-0 (53)]"
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,"Alternative variation: 9. Qc2 c6 10. b3 exd4 11. Nxd4 Nc5 12. Be2 Ne6 13. Bb2 Nxd4 14. exd4 Bf5 15. Qd2 Qc7 16. Rac1 Re7 17. Bf3 Rae8 18. Rxe7 Qxe7 19. h3 h5 20. Kf1 Nh7 21. Re1 Qxe1+ 22. Qxe1 Rxe1+ 23. Kxe1 Bxd4 [Djakova,D-Dimova,N/Pamporovo 2001/CBM 084 ext/1-0 (53)]"
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,"Alternative variation: 9. Qc2 c6 10. b3 exd4 11. Nxd4 Nc5 12. Be2 Ne6 13. Bb2 Nxd4 14. exd4 Bf5 15. Qd2 Qc7 16. Rac1 Re7 17. Bf3 Rae8 18. Rxe7 Qxe7 19. h3 h5 20. Kf1 Nh7 21. Re1 Qxe1+ 22. Qxe1 Rxe1+ 23. Kxe1 Bxd4 [Djakova,D-Dimova,N/Pamporovo 2001/CBM 084 ext/1-0 (53)]"
4,g6,g7g6,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,"Alternative variation: 9. Qc2 c6 10. b3 exd4 11. Nxd4 Nc5 12. Be2 Ne6 13. Bb2 Nxd4 14. exd4 Bf5 15. Qd2 Qc7 16. Rac1 Re7 17. Bf3 Rae8 18. Rxe7 Qxe7 19. h3 h5 20. Kf1 Nh7 21. Re1 Qxe1+ 22. Qxe1 Rxe1+ 23. Kxe1 Bxd4 [Djakova,D-Dimova,N/Pamporovo 2001/CBM 084 ext/1-0 (53)]"
5,Nf3,g1f3,rnbqkb1r/pppppp1p/5np1/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,"Alternative variation: 9. Qc2 c6 10. b3 exd4 11. Nxd4 Nc5 12. Be2 Ne6 13. Bb2 Nxd4 14. exd4 Bf5 15. Qd2 Qc7 16. Rac1 Re7 17. Bf3 Rae8 18. Rxe7 Qxe7 19. h3 h5 20. Kf1 Nh7 21. Re1 Qxe1+ 22. Qxe1 Rxe1+ 23. Kxe1 Bxd4 [Djakova,D-Dimova,N/Pamporovo 2001/CBM 084 ext/1-0 (53)]"
6,Bg7,f8g7,rnbqk2r/ppppppbp/5np1/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 2 4,"Alternative variation: 9. Qc2 c6 10. b3 exd4 11. Nxd4 Nc5 12. Be2 Ne6 13. Bb2 Nxd4 14. exd4 Bf5 15. Qd2 Qc7 16. Rac1 Re7 17. Bf3 Rae8 18. Rxe7 Qxe7 19. h3 h5 20. Kf1 Nh7 21. Re1 Qxe1+ 22. Qxe1 Rxe1+ 23. Kxe1 Bxd4 [Djakova,D-Dimova,N/Pamporovo 2001/CBM 084 ext/1-0 (53)]"
7,e3,e2e3,rnbqk2r/ppppppbp/5np1/8/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 4,"Alternative variation: 9. Qc2 c6 10. b3 exd4 11. Nxd4 Nc5 12. Be2 Ne6 13. Bb2 Nxd4 14. exd4 Bf5 15. Qd2 Qc7 16. Rac1 Re7 17. Bf3 Rae8 18. Rxe7 Qxe7 19. h3 h5 20. Kf1 Nh7 21. Re1 Qxe1+ 22. Qxe1 Rxe1+ 23. Kxe1 Bxd4 [Djakova,D-Dimova,N/Pamporovo 2001/CBM 084 ext/1-0 (53)]"
8,d6,d7d6,rnbqk2r/ppp1ppbp/3p1np1/8/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 5,"Alternative variation: 9. Qc2 c6 10. b3 exd4 11. Nxd4 Nc5 12. Be2 Ne6 13. Bb2 Nxd4 14. exd4 Bf5 15. Qd2 Qc7 16. Rac1 Re7 17. Bf3 Rae8 18. Rxe7 Qxe7 19. h3 h5 20. Kf1 Nh7 21. Re1 Qxe1+ 22. Qxe1 Rxe1+ 23. Kxe1 Bxd4 [Djakova,D-Dimova,N/Pamporovo 2001/CBM 084 ext/1-0 (53)]"
9,Bd3,f1d3,rnbqk2r/ppp1ppbp/3p1np1/8/2PP4/3BPN2/PP3PPP/RNBQK2R b KQkq - 1 5,"Alternative variation: 9. Qc2 c6 10. b3 exd4 11. Nxd4 Nc5 12. Be2 Ne6 13. Bb2 Nxd4 14. exd4 Bf5 15. Qd2 Qc7 16. Rac1 Re7 17. Bf3 Rae8 18. Rxe7 Qxe7 19. h3 h5 20. Kf1 Nh7 21. Re1 Qxe1+ 22. Qxe1 Rxe1+ 23. Kxe1 Bxd4 [Djakova,D-Dimova,N/Pamporovo 2001/CBM 084 ext/1-0 (53)]"
10,Nbd7,b8d7,r1bqk2r/pppnppbp/3p1np1/8/2PP4/3BPN2/PP3PPP/RNBQK2R w KQkq - 2 6,"Alternative variation: 9. Qc2 c6 10. b3 exd4 11. Nxd4 Nc5 12. Be2 Ne6 13. Bb2 Nxd4 14. exd4 Bf5 15. Qd2 Qc7 16. Rac1 Re7 17. Bf3 Rae8 18. Rxe7 Qxe7 19. h3 h5 20. Kf1 Nh7 21. Re1 Qxe1+ 22. Qxe1 Rxe1+ 23. Kxe1 Bxd4 [Djakova,D-Dimova,N/Pamporovo 2001/CBM 084 ext/1-0 (53)]"
