N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,I found the ruy lopez too tricky!! so
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,I found the ruy lopez too tricky!! so
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,I found the ruy lopez too tricky!! so
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,I found the ruy lopez too tricky!! so
5,Bb5,f1b5,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,I found the ruy lopez too tricky!! so
6,Nd4,c6d4,r1bqkbnr/pppp1ppp/8/1B2p3/3nP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,I found the ruy lopez too tricky!! therefor whenever i want to afford falling into a trap i simply force an exchange and simplify things!!
7,Nxd4,f3d4,r1bqkbnr/pppp1ppp/8/1B2p3/3NP3/8/PPPP1PPP/RNBQK2R b KQkq - 0 4,even this variation of the ruy lopez can be very trick for black!! i have to move my knight out now otherwise pawn to e5 will make my life miserable!!
8,exd4,e5d4,r1bqkbnr/pppp1ppp/8/1B6/3pP3/8/PPPP1PPP/RNBQK2R w KQkq - 0 5,even this variation of the ruy lopez can be very trick for black!! i have to move my knight out now otherwise pawn to e5 will make my life miserable!!
9,O-O,e1g1,r1bqkbnr/pppp1ppp/8/1B6/3pP3/8/PPPP1PPP/RNBQ1RK1 b kq - 1 5,even this variation of the ruy lopez can be very trick for black!! i have to move my knight out now otherwise pawn to e5 will make my life miserable!!
10,Nf6,g8f6,r1bqkb1r/pppp1ppp/5n2/1B6/3pP3/8/PPPP1PPP/RNBQ1RK1 w kq - 2 6,even this variation of the ruy lopez can be very trick for black!! i have to move my knight out now otherwise pawn to e5 will make my life miserable!!
11,d3,d2d3,r1bqkb1r/pppp1ppp/5n2/1B6/3pP3/3P4/PPP2PPP/RNBQ1RK1 b kq - 0 6,i like my opponent his aggressive!! i am aggressive this gonna be a jam!!
12,Be7,f8e7,r1bqk2r/ppppbppp/5n2/1B6/3pP3/3P4/PPP2PPP/RNBQ1RK1 w kq - 1 7,i like my opponent his aggressive!! i am aggressive this gonna be a jam!!
