N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e4 e5 basic opening
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e5 standard reply
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,nf3 makes me defend my e5 pawn
4,d6,d7d6,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,d6 Philidors Defense
5,d4,d2d4,rnbqkbnr/ppp2ppp/3p4/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,d4 pawn attack to weaken my middle and open the middle.
6,exd4,e5d4,rnbqkbnr/ppp2ppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,I always do this move to keep the opponents pieces off my half of the board.
7,Nxd4,f3d4,rnbqkbnr/ppp2ppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,nxd4 standard rebuttal to exd4.
8,c5,c7c5,rnbqkbnr/pp3ppp/3p4/2p5/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 5,c5 to attack the forward knight
9,Nf3,d4f3,rnbqkbnr/pp3ppp/3p4/2p5/4P3/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 5,Nf3 retreat to safety.
10,Nc6,b8c6,r1bqkbnr/pp3ppp/2np4/2p5/4P3/5N2/PPP2PPP/RNBQKB1R w KQkq - 2 6,Nc6 develops a knight
11,c4,c2c4,r1bqkbnr/pp3ppp/2np4/2p5/2P1P3/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,c4 pawn move to influence the middle and keep my middle position looking shabby.
12,Nf6,g8f6,r1bqkb1r/pp3ppp/2np1n2/2p5/2P1P3/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,Nf6 I develop another knight and attack the e4 pawn.
13,Nc3,b1c3,r1bqkb1r/pp3ppp/2np1n2/2p5/2P1P3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 7,Nc3 my opponent develops a Knight and protects his e4 pawn while exerting more influence on the d5 square
14,a6,a7a6,r1bqkb1r/1p3ppp/p1np1n2/2p5/2P1P3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 0 8,a6 a pawn move to try to keep his knights at bay.
15,h3,h2h3,r1bqkb1r/1p3ppp/p1np1n2/2p5/2P1P3/2N2N1P/PP3PP1/R1BQKB1R b KQkq - 0 8,h3 a pawn move to keep me from pinning his f3 knight to his queen and to keep my knight from advancing on the board.
16,h6,h7h6,r1bqkb1r/1p3pp1/p1np1n1p/2p5/2P1P3/2N2N1P/PP3PP1/R1BQKB1R w KQkq - 0 9,h6 a similar move to keep my opponents queenside bishop from advancing and his f3 knight from moving to the g5 square.
17,Bf4,c1f4,r1bqkb1r/1p3pp1/p1np1n1p/2p5/2P1PB2/2N2N1P/PP3PP1/R2QKB1R b KQkq - 1 9,Bf4 my opponent develops another piece which exerts pressure on the center and d6 pawn.
18,Be7,f8e7,r1bqk2r/1p2bpp1/p1np1n1p/2p5/2P1PB2/2N2N1P/PP3PP1/R2QKB1R w KQkq - 2 10,Be7 probably not the greatest move to do here but one I usually do in this situation to enable castling to the kingside perhaps I should advance the g7 pawn to g6 or g5 to possibly fianchetto the bishop after moving the c3 knight to e5.
19,Be2,f1e2,r1bqk2r/1p2bpp1/p1np1n1p/2p5/2P1PB2/2N2N1P/PP2BPP1/R2QK2R b KQkq - 3 10,Be2 my opponent semi-develops his bishop to enable castling on the kingside
20,Be6,c8e6,r2qk2r/1p2bpp1/p1npbn1p/2p5/2P1PB2/2N2N1P/PP2BPP1/R2QK2R w KQkq - 4 11,Be6 I develop my c8 bishop to the only viable open square that puts some influence on the middle.
