N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Black gains a tempo here because of the position of White's B.
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Black gains a tempo here because of the position of White's B.
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/4p3/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Black gains a tempo here because of the position of White's B.
4,c5,c7c5,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,Black gains a tempo here because of the position of White's B.
5,Bc4,f1c4,rnbqkbnr/pp1p1ppp/4p3/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 3,Black gains a tempo here because of the position of White's B.
6,a6,a7a6,rnbqkbnr/1p1p1ppp/p3p3/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,Black gains a tempo here because of the position of White's B.
7,O-O,e1g1,rnbqkbnr/1p1p1ppp/p3p3/2p5/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 1 4,Black gains a tempo here because of the position of White's B.
8,b5,b7b5,rnbqkbnr/3p1ppp/p3p3/1pp5/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 0 5,Black gains a tempo here because of the position of White's B.
9,Be2,c4e2,rnbqkbnr/3p1ppp/p3p3/1pp5/4P3/5N2/PPPPBPPP/RNBQ1RK1 b kq - 1 5,Both Black and White are fully developed.  Now the maneuvering begins.
10,Bb7,c8b7,rn1qkbnr/1b1p1ppp/p3p3/1pp5/4P3/5N2/PPPPBPPP/RNBQ1RK1 w kq - 2 6,Both Black and White are fully developed.  Now the maneuvering begins.
11,d3,d2d3,rn1qkbnr/1b1p1ppp/p3p3/1pp5/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 b kq - 0 6,Both Black and White are fully developed.  Now the maneuvering begins.
12,Nf6,g8f6,rn1qkb1r/1b1p1ppp/p3pn2/1pp5/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 w kq - 1 7,Both Black and White are fully developed.  Now the maneuvering begins.
13,Bg5,c1g5,rn1qkb1r/1b1p1ppp/p3pn2/1pp3B1/4P3/3P1N2/PPP1BPPP/RN1Q1RK1 b kq - 2 7,Both Black and White are fully developed.  Now the maneuvering begins.
14,Be7,f8e7,rn1qk2r/1b1pbppp/p3pn2/1pp3B1/4P3/3P1N2/PPP1BPPP/RN1Q1RK1 w kq - 3 8,Both Black and White are fully developed.  Now the maneuvering begins.
15,Nbd2,b1d2,rn1qk2r/1b1pbppp/p3pn2/1pp3B1/4P3/3P1N2/PPPNBPPP/R2Q1RK1 b kq - 4 8,Both Black and White are fully developed.  Now the maneuvering begins.
16,d6,d7d6,rn1qk2r/1b2bppp/p2ppn2/1pp3B1/4P3/3P1N2/PPPNBPPP/R2Q1RK1 w kq - 0 9,Both Black and White are fully developed.  Now the maneuvering begins.
17,b3,b2b3,rn1qk2r/1b2bppp/p2ppn2/1pp3B1/4P3/1P1P1N2/P1PNBPPP/R2Q1RK1 b kq - 0 9,Both Black and White are fully developed.  Now the maneuvering begins.
18,Nbd7,b8d7,r2qk2r/1b1nbppp/p2ppn2/1pp3B1/4P3/1P1P1N2/P1PNBPPP/R2Q1RK1 w kq - 1 10,Both Black and White are fully developed.  Now the maneuvering begins.
19,a3,a2a3,r2qk2r/1b1nbppp/p2ppn2/1pp3B1/4P3/PP1P1N2/2PNBPPP/R2Q1RK1 b kq - 0 10,Both Black and White are fully developed.  Now the maneuvering begins.
20,O-O,e8g8,r2q1rk1/1b1nbppp/p2ppn2/1pp3B1/4P3/PP1P1N2/2PNBPPP/R2Q1RK1 w - - 1 11,Both Black and White are fully developed.  Now the maneuvering begins.
21,Rc1,a1c1,r2q1rk1/1b1nbppp/p2ppn2/1pp3B1/4P3/PP1P1N2/2PNBPPP/2RQ1RK1 b - - 2 11,Both Black and White are fully developed.  Now the maneuvering begins.
22,h6,h7h6,r2q1rk1/1b1nbpp1/p2ppn1p/1pp3B1/4P3/PP1P1N2/2PNBPPP/2RQ1RK1 w - - 0 12,"If Black plays bxc4, he will isolate his a-pawn and also give White's N a nice spot on c4."
23,Bh4,g5h4,r2q1rk1/1b1nbpp1/p2ppn1p/1pp5/4P2B/PP1P1N2/2PNBPPP/2RQ1RK1 b - - 1 12,"If Black plays bxc4, he will isolate his a-pawn and also give White's N a nice spot on c4."
24,Re8,f8e8,r2qr1k1/1b1nbpp1/p2ppn1p/1pp5/4P2B/PP1P1N2/2PNBPPP/2RQ1RK1 w - - 2 13,"If Black plays bxc4, he will isolate his a-pawn and also give White's N a nice spot on c4."
25,c4,c2c4,r2qr1k1/1b1nbpp1/p2ppn1p/1pp5/2P1P2B/PP1P1N2/3NBPPP/2RQ1RK1 b - - 0 13,"If Black plays bxc4, he will isolate his a-pawn and also give White's N a nice spot on c4."
26,b4,b5b4,r2qr1k1/1b1nbpp1/p2ppn1p/2p5/1pP1P2B/PP1P1N2/3NBPPP/2RQ1RK1 w - - 0 14,"If Black plays bxc4, he will isolate his a-pawn and also give White's N a nice spot on c4."
27,axb4,a3b4,r2qr1k1/1b1nbpp1/p2ppn1p/2p5/1PP1P2B/1P1P1N2/3NBPPP/2RQ1RK1 b - - 0 14,Now Black is the one who gets the good square.
28,cxb4,c5b4,r2qr1k1/1b1nbpp1/p2ppn1p/8/1pP1P2B/1P1P1N2/3NBPPP/2RQ1RK1 w - - 0 15,Now Black is the one who gets the good square.
29,h3,h2h3,r2qr1k1/1b1nbpp1/p2ppn1p/8/1pP1P2B/1P1P1N1P/3NBPP1/2RQ1RK1 b - - 0 15,Now Black is the one who gets the good square.
30,Nc5,d7c5,r2qr1k1/1b2bpp1/p2ppn1p/2n5/1pP1P2B/1P1P1N1P/3NBPP1/2RQ1RK1 w - - 1 16,Now Black is the one who gets the good square.
31,Bg3,h4g3,r2qr1k1/1b2bpp1/p2ppn1p/2n5/1pP1P3/1P1P1NBP/3NBPP1/2RQ1RK1 b - - 2 16,"The Nh4 is loose.  It is protected once (B), but attacked twice (B+Q).  Right now those pieces are shielded, but they can be unleased."
32,e5,e6e5,r2qr1k1/1b2bpp1/p2p1n1p/2n1p3/1pP1P3/1P1P1NBP/3NBPP1/2RQ1RK1 w - - 0 17,"The Nh4 is loose.  It is protected once (B), but attacked twice (B+Q).  Right now those pieces are shielded, but they can be unleased."
33,Nh4,f3h4,r2qr1k1/1b2bpp1/p2p1n1p/2n1p3/1pP1P2N/1P1P2BP/3NBPP1/2RQ1RK1 b - - 1 17,"The Nh4 is loose.  It is protected once (B), but attacked twice (B+Q).  Right now those pieces are shielded, but they can be unleased."
34,Nfxe4,f6e4,r2qr1k1/1b2bpp1/p2p3p/2n1p3/1pP1n2N/1P1P2BP/3NBPP1/2RQ1RK1 w - - 0 18,Black wins a pawn with a discovered attack on the N.
35,dxe4,d3e4,r2qr1k1/1b2bpp1/p2p3p/2n1p3/1pP1P2N/1P4BP/3NBPP1/2RQ1RK1 b - - 0 18,Now a second pawn falls.
36,Bxh4,e7h4,r2qr1k1/1b3pp1/p2p3p/2n1p3/1pP1P2b/1P4BP/3NBPP1/2RQ1RK1 w - - 0 19,Now a second pawn falls.
37,Bh2,g3h2,r2qr1k1/1b3pp1/p2p3p/2n1p3/1pP1P2b/1P5P/3NBPPB/2RQ1RK1 b - - 1 19,Now a second pawn falls.
38,Nxe4,c5e4,r2qr1k1/1b3pp1/p2p3p/4p3/1pP1n2b/1P5P/3NBPPB/2RQ1RK1 w - - 0 20,Now a second pawn falls.
39,Nxe4,d2e4,r2qr1k1/1b3pp1/p2p3p/4p3/1pP1N2b/1P5P/4BPPB/2RQ1RK1 b - - 0 20,"Black is now two pawns to the good.  Black's d-pawn is backward and a target, but White's B is not a very good piece right now."
40,Bxe4,b7e4,r2qr1k1/5pp1/p2p3p/4p3/1pP1b2b/1P5P/4BPPB/2RQ1RK1 w - - 0 21,"Black is now two pawns to the good.  Black's d-pawn is backward and a target, but White's B is not a very good piece right now."
41,Bf3,e2f3,r2qr1k1/5pp1/p2p3p/4p3/1pP1b2b/1P3B1P/5PPB/2RQ1RK1 b - - 1 21,"Black is now two pawns to the good.  Black's d-pawn is backward and a target, but White's B is not a very good piece right now."
42,Bxf3,e4f3,r2qr1k1/5pp1/p2p3p/4p3/1pP4b/1P3b1P/5PPB/2RQ1RK1 w - - 0 22,"Black is now two pawns to the good.  Black's d-pawn is backward and a target, but White's B is not a very good piece right now."
43,Qxf3,d1f3,r2qr1k1/5pp1/p2p3p/4p3/1pP4b/1P3Q1P/5PPB/2R2RK1 b - - 0 22,"Black is now two pawns to the good.  Black's d-pawn is backward and a target, but White's B is not a very good piece right now."
44,Be7,h4e7,r2qr1k1/4bpp1/p2p3p/4p3/1pP5/1P3Q1P/5PPB/2R2RK1 w - - 1 23,"Black is now two pawns to the good.  Black's d-pawn is backward and a target, but White's B is not a very good piece right now."
45,Rfe1,f1e1,r2qr1k1/4bpp1/p2p3p/4p3/1pP5/1P3Q1P/5PPB/2R1R1K1 b - - 2 23,Discovered attack on the Q.
46,Qc7,d8c7,r3r1k1/2q1bpp1/p2p3p/4p3/1pP5/1P3Q1P/5PPB/2R1R1K1 w - - 3 24,Discovered attack on the Q.
47,Kh1,g1h1,r3r1k1/2q1bpp1/p2p3p/4p3/1pP5/1P3Q1P/5PPB/2R1R2K b - - 4 24,Discovered attack on the Q.
48,Rac8,a8c8,2r1r1k1/2q1bpp1/p2p3p/4p3/1pP5/1P3Q1P/5PPB/2R1R2K w - - 5 25,Discovered attack on the Q.
49,Re4,e1e4,2r1r1k1/2q1bpp1/p2p3p/4p3/1pP1R3/1P3Q1P/5PPB/2R4K b - - 6 25,Discovered attack on the Q.
50,f6,f7f6,2r1r1k1/2q1b1p1/p2p1p1p/4p3/1pP1R3/1P3Q1P/5PPB/2R4K w - - 0 26,Discovered attack on the Q.
51,Qf5,f3f5,2r1r1k1/2q1b1p1/p2p1p1p/4pQ2/1pP1R3/1P5P/5PPB/2R4K b - - 1 26,Discovered attack on the Q.
52,Bf8,e7f8,2r1rbk1/2q3p1/p2p1p1p/4pQ2/1pP1R3/1P5P/5PPB/2R4K w - - 2 27,Discovered attack on the Q.
53,Rg4,e4g4,2r1rbk1/2q3p1/p2p1p1p/4pQ2/1pP3R1/1P5P/5PPB/2R4K b - - 3 27,Discovered attack on the Q.
54,Qf7,c7f7,2r1rbk1/5qp1/p2p1p1p/4pQ2/1pP3R1/1P5P/5PPB/2R4K w - - 4 28,Discovered attack on the Q.
55,Rd1,c1d1,2r1rbk1/5qp1/p2p1p1p/4pQ2/1pP3R1/1P5P/5PPB/3R3K b - - 5 28,Discovered attack on the Q.
56,Rc5,c8c5,4rbk1/5qp1/p2p1p1p/2r1pQ2/1pP3R1/1P5P/5PPB/3R3K w - - 6 29,Discovered attack on the Q.
57,Rh4,g4h4,4rbk1/5qp1/p2p1p1p/2r1pQ2/1pP4R/1P5P/5PPB/3R3K b - - 7 29,Discovered attack on the Q.
58,e4,e5e4,4rbk1/5qp1/p2p1p1p/2r2Q2/1pP1p2R/1P5P/5PPB/3R3K w - - 0 30,Discovered attack on the Q.
59,Qf4,f5f4,4rbk1/5qp1/p2p1p1p/2r5/1pP1pQ1R/1P5P/5PPB/3R3K b - - 1 30,Followed by a pawn fork.
60,g5,g7g5,4rbk1/5q2/p2p1p1p/2r3p1/1pP1pQ1R/1P5P/5PPB/3R3K w - - 0 31,Followed by a pawn fork.
61,Qg3,f4g3,4rbk1/5q2/p2p1p1p/2r3p1/1pP1p2R/1P4QP/5PPB/3R3K b - - 1 31,Now the Rh4 has no safe squares.
