N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"called the ""Grivas"" sicilian in the name of Greek GM Grivas who used to play it a lot. All this suite is theoric till the 15th move .."
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"called the ""Grivas"" sicilian in the name of Greek GM Grivas who used to play it a lot. All this suite is theoric till the 15th move .."
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"called the ""Grivas"" sicilian in the name of Greek GM Grivas who used to play it a lot. All this suite is theoric till the 15th move .."
4,Nc6,b8c6,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"called the ""Grivas"" sicilian in the name of Greek GM Grivas who used to play it a lot. All this suite is theoric till the 15th move .."
5,d4,d2d4,r1bqkbnr/pp1ppppp/2n5/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"called the ""Grivas"" sicilian in the name of Greek GM Grivas who used to play it a lot. All this suite is theoric till the 15th move .."
6,cxd4,c5d4,r1bqkbnr/pp1ppppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"called the ""Grivas"" sicilian in the name of Greek GM Grivas who used to play it a lot. All this suite is theoric till the 15th move .."
7,Nxd4,f3d4,r1bqkbnr/pp1ppppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,"called the ""Grivas"" sicilian in the name of Greek GM Grivas who used to play it a lot. All this suite is theoric till the 15th move .."
8,Qb6,d8b6,r1b1kbnr/pp1ppppp/1qn5/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,"called the ""Grivas"" sicilian in the name of Greek GM Grivas who used to play it a lot. All this suite is theoric till the 15th move .."
9,Nb3,d4b3,r1b1kbnr/pp1ppppp/1qn5/8/4P3/1N6/PPP2PPP/RNBQKB1R b KQkq - 2 5,"the only game i found in my database, played by GM. Grivas (2505) with black against Zoltar Almasi (2610) in Kopavogur (Island) 1994 (1/2-1/2). Here Almasi played Bxc3."
10,Nf6,g8f6,r1b1kb1r/pp1ppppp/1qn2n2/8/4P3/1N6/PPP2PPP/RNBQKB1R w KQkq - 3 6,"the only game i found in my database, played by GM. Grivas (2505) with black against Zoltar Almasi (2610) in Kopavogur (Island) 1994 (1/2-1/2). Here Almasi played Bxc3."
11,Nc3,b1c3,r1b1kb1r/pp1ppppp/1qn2n2/8/4P3/1NN5/PPP2PPP/R1BQKB1R b KQkq - 4 6,"the only game i found in my database, played by GM. Grivas (2505) with black against Zoltar Almasi (2610) in Kopavogur (Island) 1994 (1/2-1/2). Here Almasi played Bxc3."
12,e6,e7e6,r1b1kb1r/pp1p1ppp/1qn1pn2/8/4P3/1NN5/PPP2PPP/R1BQKB1R w KQkq - 0 7,"the only game i found in my database, played by GM. Grivas (2505) with black against Zoltar Almasi (2610) in Kopavogur (Island) 1994 (1/2-1/2). Here Almasi played Bxc3."
13,Bd3,f1d3,r1b1kb1r/pp1p1ppp/1qn1pn2/8/4P3/1NNB4/PPP2PPP/R1BQK2R b KQkq - 1 7,"the only game i found in my database, played by GM. Grivas (2505) with black against Zoltar Almasi (2610) in Kopavogur (Island) 1994 (1/2-1/2). Here Almasi played Bxc3."
14,Be7,f8e7,r1b1k2r/pp1pbppp/1qn1pn2/8/4P3/1NNB4/PPP2PPP/R1BQK2R w KQkq - 2 8,"the only game i found in my database, played by GM. Grivas (2505) with black against Zoltar Almasi (2610) in Kopavogur (Island) 1994 (1/2-1/2). Here Almasi played Bxc3."
15,O-O,e1g1,r1b1k2r/pp1pbppp/1qn1pn2/8/4P3/1NNB4/PPP2PPP/R1BQ1RK1 b kq - 3 8,"the only game i found in my database, played by GM. Grivas (2505) with black against Zoltar Almasi (2610) in Kopavogur (Island) 1994 (1/2-1/2). Here Almasi played Bxc3."
16,a6,a7a6,r1b1k2r/1p1pbppp/pqn1pn2/8/4P3/1NNB4/PPP2PPP/R1BQ1RK1 w kq - 0 9,"the only game i found in my database, played by GM. Grivas (2505) with black against Zoltar Almasi (2610) in Kopavogur (Island) 1994 (1/2-1/2). Here Almasi played Bxc3."
