N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,I started out thinking about an irregular move-set. The Queen's Gambit.
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,He began by developing his king-side knight.
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,I continued my Gambit like moves and opened up my queen for development.
4,d5,d7d5,rnbqkb1r/ppp1pppp/5n2/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,He placed his protected pawn on d5. This allowed me to know he wanted a fast paced game.
5,cxd5,c4d5,rnbqkb1r/ppp1pppp/5n2/3P4/3P4/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,"I took him, offering a trade off."
6,Nxd5,f6d5,rnbqkb1r/ppp1pppp/8/3n4/3P4/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,He completed the trade but minimized his teams development.
7,e4,e2e4,rnbqkb1r/ppp1pppp/8/3n4/3PP3/8/PP3PPP/RNBQKBNR b KQkq - 0 4,I threatened his knight with my king's pawn
8,Nb6,d5b6,rnbqkb1r/ppp1pppp/1n6/8/3PP3/8/PP3PPP/RNBQKBNR w KQkq - 1 5,He moved away and both of us were still yet to develop.
9,Nf3,g1f3,rnbqkb1r/ppp1pppp/1n6/8/3PP3/5N2/PP3PPP/RNBQKB1R b KQkq - 2 5,I began with a slight variation to a 3 knights defense.
10,h5,h7h5,rnbqkb1r/ppp1ppp1/1n6/7p/3PP3/5N2/PP3PPP/RNBQKB1R w KQkq - 0 6,"He moved out to offer a different game set, in my opinion"
11,Nc3,b1c3,rnbqkb1r/ppp1ppp1/1n6/7p/3PP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 1 6,I stayed on the path to my three knights defense.
12,Bg4,c8g4,rn1qkb1r/ppp1ppp1/1n6/7p/3PP1b1/2N2N2/PP3PPP/R1BQKB1R w KQkq - 2 7,He pinned my knight and queen.
13,h3,h2h3,rn1qkb1r/ppp1ppp1/1n6/7p/3PP1b1/2N2N1P/PP3PP1/R1BQKB1R b KQkq - 0 7,"I forced him to take action, livening up the pace."
14,Bxf3,g4f3,rn1qkb1r/ppp1ppp1/1n6/7p/3PP3/2N2b1P/PP3PP1/R1BQKB1R w KQkq - 0 8,He took my knight off my hands for a trade.
15,Qxf3,d1f3,rn1qkb1r/ppp1ppp1/1n6/7p/3PP3/2N2Q1P/PP3PP1/R1B1KB1R b KQkq - 0 8,I accepted the trade and developed my queen.
16,Qxd4,d8d4,rn2kb1r/ppp1ppp1/1n6/7p/3qP3/2N2Q1P/PP3PP1/R1B1KB1R w KQkq - 0 9,"He took my pawn, ruining my defense."
17,Be3,c1e3,rn2kb1r/ppp1ppp1/1n6/7p/3qP3/2N1BQ1P/PP3PP1/R3KB1R b KQkq - 1 9,"I threatened his queen, and pinned his knight."
18,Qf6,d4f6,rn2kb1r/ppp1ppp1/1n3q2/7p/4P3/2N1BQ1P/PP3PP1/R3KB1R w KQkq - 2 10,"The queen nicely backed off. Ready, at any moment, for a queen's trade."
19,Nb5,c3b5,rn2kb1r/ppp1ppp1/1n3q2/1N5p/4P3/4BQ1P/PP3PP1/R3KB1R b KQkq - 3 10,I setup for a fork between his king and rook.
20,Na6,b8a6,r3kb1r/ppp1ppp1/nn3q2/1N5p/4P3/4BQ1P/PP3PP1/R3KB1R w KQkq - 4 11,He further developed his pieces and the Queen's side of the board looked more like a stable.
