N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,I did my normal opening.
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,He attacked my pawn with his queen's pawn.
3,exd5,e4d5,rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,I decided to take the pawn.
4,Qxd5,d8d5,rnb1kbnr/ppp1pppp/8/3q4/8/8/PPPP1PPP/RNBQKBNR w KQkq - 0 3,He obviously took my pawn.
5,Nc3,b1c3,rnb1kbnr/ppp1pppp/8/3q4/8/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 3,I attempted to make him retreat his queen by getting my knight out.
6,Qe5+,d5e5,rnb1kbnr/ppp1pppp/8/4q3/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 4,He checked me with his queen.
7,Be2,f1e2,rnb1kbnr/ppp1pppp/8/4q3/8/2N5/PPPPBPPP/R1BQK1NR b KQkq - 3 4,I blocked the check with my bishop.
8,Bf5,c8f5,rn2kbnr/ppp1pppp/8/4qb2/8/2N5/PPPPBPPP/R1BQK1NR w KQkq - 4 5,"He got his bishop out. At this point, it looked like he had the control of the centre of the board."
9,d4,d2d4,rn2kbnr/ppp1pppp/8/4qb2/3P4/2N5/PPP1BPPP/R1BQK1NR b KQkq - 0 5,I decided to attack his queen with my pawn so that I could move my bishop from the line of check.
10,Qe6,e5e6,rn2kbnr/ppp1pppp/4q3/5b2/3P4/2N5/PPP1BPPP/R1BQK1NR w KQkq - 1 6,I couldn't as he only moved his queen one square back.
11,Nf3,g1f3,rn2kbnr/ppp1pppp/4q3/5b2/3P4/2N2N2/PPP1BPPP/R1BQK2R b KQkq - 2 6,That is when I began to get my pieces out a bit more.
12,Be4,f5e4,rn2kbnr/ppp1pppp/4q3/8/3Pb3/2N2N2/PPP1BPPP/R1BQK2R w KQkq - 3 7,"He attacked my knight so if he took it, I would have to take the bishop with my pawn rather than my bishop because my bishop is pinned."
13,O-O,e1g1,rn2kbnr/ppp1pppp/4q3/8/3Pb3/2N2N2/PPP1BPPP/R1BQ1RK1 b kq - 4 7,"To stop my bishop being pinned, I castled."
14,Bxf3,e4f3,rn2kbnr/ppp1pppp/4q3/8/3P4/2N2b2/PPP1BPPP/R1BQ1RK1 w kq - 0 8,He swaped of his bishop for my knight.
15,Bxf3,e2f3,rn2kbnr/ppp1pppp/4q3/8/3P4/2N2B2/PPP2PPP/R1BQ1RK1 b kq - 0 8,I took his bishop. At the same time I was threatening to take his rook.
16,c6,c7c6,rn2kbnr/pp2pppp/2p1q3/8/3P4/2N2B2/PPP2PPP/R1BQ1RK1 w kq - 0 9,To stop that he moved his pawn to c6.
17,d5,d4d5,rn2kbnr/pp2pppp/2p1q3/3P4/8/2N2B2/PPP2PPP/R1BQ1RK1 b kq - 0 9,I moved my pawn one forward so that I was attacking his queen and pawn at the same time.
18,Qg6,e6g6,rn2kbnr/pp2pppp/2p3q1/3P4/8/2N2B2/PPP2PPP/R1BQ1RK1 w kq - 1 10,He moved his queen away so it could not be taken.
19,dxc6,d5c6,rn2kbnr/pp2pppp/2P3q1/8/8/2N2B2/PPP2PPP/R1BQ1RK1 b kq - 0 10,I took his pawn.
20,bxc6,b7c6,rn2kbnr/p3pppp/2p3q1/8/8/2N2B2/PPP2PPP/R1BQ1RK1 w kq - 0 11,He took my pawn back.
