N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Black didn't chose good opening.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Black didn't chose good opening.
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Black didn't chose good opening.
4,d6,d7d6,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,Black didn't chose good opening.
5,Nc3,b1c3,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3,Black didn't chose good opening.
6,c6,c7c6,rnbqkbnr/pp3ppp/2pp4/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,Black didn't chose good opening.
7,d4,d2d4,rnbqkbnr/pp3ppp/2pp4/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 4,Black didn't chose good opening.
8,Qc7,d8c7,rnb1kbnr/ppq2ppp/2pp4/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 1 5,Black didn't chose good opening.
9,Bc4,f1c4,rnb1kbnr/ppq2ppp/2pp4/4p3/2BPP3/2N2N2/PPP2PPP/R1BQK2R b KQkq - 2 5,Black didn't chose good opening.
10,c5,c6c5,rnb1kbnr/ppq2ppp/3p4/2p1p3/2BPP3/2N2N2/PPP2PPP/R1BQK2R w KQkq - 0 6,Black didn't chose good opening.
11,dxe5,d4e5,rnb1kbnr/ppq2ppp/3p4/2p1P3/2B1P3/2N2N2/PPP2PPP/R1BQK2R b KQkq - 0 6,Black didn't chose good opening.
12,dxe5,d6e5,rnb1kbnr/ppq2ppp/8/2p1p3/2B1P3/2N2N2/PPP2PPP/R1BQK2R w KQkq - 0 7,Black didn't chose good opening.
13,Ng5,f3g5,rnb1kbnr/ppq2ppp/8/2p1p1N1/2B1P3/2N5/PPP2PPP/R1BQK2R b KQkq - 1 7,Maybe 7. ... Nf6 was better...
14,Nh6,g8h6,rnb1kb1r/ppq2ppp/7n/2p1p1N1/2B1P3/2N5/PPP2PPP/R1BQK2R w KQkq - 2 8,Maybe 7. ... Nf6 was better...
15,Nd5,c3d5,rnb1kb1r/ppq2ppp/7n/2pNp1N1/2B1P3/8/PPP2PPP/R1BQK2R b KQkq - 3 8,very bad move...
