N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"My First Annotated game, all comments and tips greatly appreciated"
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Sicilian defence, one of my favorites"
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"Unusual move by white here, I was unable to find this variant in the database. More common would be d4 as white would gain advantage in the centre. This also breaks the rule of knights before bishops"
4,Nc6,b8c6,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"Unusual move by white here, I was unable to find this variant in the database. More common would be d4 as white would gain advantage in the centre. This also breaks the rule of knights before bishops"
5,Bc4,f1c4,r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,"Unusual move by white here, I was unable to find this variant in the database. More common would be d4 as white would gain advantage in the centre. This also breaks the rule of knights before bishops"
6,e6,e7e6,r1bqkbnr/pp1p1ppp/2n1p3/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,"standard defense, I guess"
7,d4,d2d4,r1bqkbnr/pp1p1ppp/2n1p3/2p5/2BPP3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 4,Now it comes.
8,h6,h7h6,r1bqkbnr/pp1p1pp1/2n1p2p/2p5/2BPP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,"defended here rather than taking d4 pawn as I would lose, but hoping for d5 from white"
9,d5,d4d5,r1bqkbnr/pp1p1pp1/2n1p2p/2pP4/2B1P3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 5,I feel this move was a mistake by me. Whites central pawn is going to be my undoing
10,Na5,c6a5,r1bqkbnr/pp1p1pp1/4p2p/n1pP4/2B1P3/5N2/PPP2PPP/RNBQK2R w KQkq - 1 6,I feel this move was a mistake by me. Whites central pawn is going to be my undoing
11,Be2,c4e2,r1bqkbnr/pp1p1pp1/4p2p/n1pP4/4P3/5N2/PPP1BPPP/RNBQK2R b KQkq - 2 6,I feel this move was a mistake by me. Whites central pawn is going to be my undoing
12,exd5,e6d5,r1bqkbnr/pp1p1pp1/7p/n1pp4/4P3/5N2/PPP1BPPP/RNBQK2R w KQkq - 0 7,I feel this move was a mistake by me. Whites central pawn is going to be my undoing
13,exd5,e4d5,r1bqkbnr/pp1p1pp1/7p/n1pP4/8/5N2/PPP1BPPP/RNBQK2R b KQkq - 0 7,I feel this move was a mistake by me. Whites central pawn is going to be my undoing
14,Nf6,g8f6,r1bqkb1r/pp1p1pp1/5n1p/n1pP4/8/5N2/PPP1BPPP/RNBQK2R w KQkq - 1 8,I feel this move was a mistake by me. Whites central pawn is going to be my undoing
15,O-O,e1g1,r1bqkb1r/pp1p1pp1/5n1p/n1pP4/8/5N2/PPP1BPPP/RNBQ1RK1 b kq - 2 8,hoping to get the bishop onto the d5 pawn
16,b6,b7b6,r1bqkb1r/p2p1pp1/1p3n1p/n1pP4/8/5N2/PPP1BPPP/RNBQ1RK1 w kq - 0 9,hoping to get the bishop onto the d5 pawn
17,Bf4,c1f4,r1bqkb1r/p2p1pp1/1p3n1p/n1pP4/5B2/5N2/PPP1BPPP/RN1Q1RK1 b kq - 1 9,lock it in place
18,d6,d7d6,r1bqkb1r/p4pp1/1p1p1n1p/n1pP4/5B2/5N2/PPP1BPPP/RN1Q1RK1 w kq - 0 10,lock it in place
19,Bb5+,e2b5,r1bqkb1r/p4pp1/1p1p1n1p/nBpP4/5B2/5N2/PPP2PPP/RN1Q1RK1 b kq - 1 10,I think this was a mistake by white. Perhaps 12 Bxd6 Bxb5 13 Rxe7+ Kf8 14 Rd7+ and the loss of my queen
20,Bd7,c8d7,r2qkb1r/p2b1pp1/1p1p1n1p/nBpP4/5B2/5N2/PPP2PPP/RN1Q1RK1 w kq - 2 11,I think this was a mistake by white. Perhaps 12 Bxd6 Bxb5 13 Rxe7+ Kf8 14 Rd7+ and the loss of my queen
21,Re1+,f1e1,r2qkb1r/p2b1pp1/1p1p1n1p/nBpP4/5B2/5N2/PPP2PPP/RN1QR1K1 b kq - 3 11,I think this was a mistake by white. Perhaps 12 Bxd6 Bxb5 13 Rxe7+ Kf8 14 Rd7+ and the loss of my queen
22,Be7,f8e7,r2qk2r/p2bbpp1/1p1p1n1p/nBpP4/5B2/5N2/PPP2PPP/RN1QR1K1 w kq - 4 12,I think this was a mistake by white. Perhaps 12 Bxd6 Bxb5 13 Rxe7+ Kf8 14 Rd7+ and the loss of my queen
23,Bxd7+,b5d7,r2qk2r/p2Bbpp1/1p1p1n1p/n1pP4/5B2/5N2/PPP2PPP/RN1QR1K1 b kq - 0 12,I think this was a mistake by white. Perhaps 12 Bxd6 Bxb5 13 Rxe7+ Kf8 14 Rd7+ and the loss of my queen
24,Qxd7,d8d7,r3k2r/p2qbpp1/1p1p1n1p/n1pP4/5B2/5N2/PPP2PPP/RN1QR1K1 w kq - 0 13,I felt safer castling queen side in this situation due to the threat of the bishop opening up my defense on the king side had I castled the opp side
25,Nc3,b1c3,r3k2r/p2qbpp1/1p1p1n1p/n1pP4/5B2/2N2N2/PPP2PPP/R2QR1K1 b kq - 1 13,I felt safer castling queen side in this situation due to the threat of the bishop opening up my defense on the king side had I castled the opp side
26,O-O-O,e8c8,2kr3r/p2qbpp1/1p1p1n1p/n1pP4/5B2/2N2N2/PPP2PPP/R2QR1K1 w - - 2 14,I felt safer castling queen side in this situation due to the threat of the bishop opening up my defense on the king side had I castled the opp side
27,Qd3,d1d3,2kr3r/p2qbpp1/1p1p1n1p/n1pP4/5B2/2NQ1N2/PPP2PPP/R3R1K1 b - - 3 14,white spots my weakness but better is 14 Qe2 threatening the check in the corner and Qxe7
28,c4,c5c4,2kr3r/p2qbpp1/1p1p1n1p/n2P4/2p2B2/2NQ1N2/PPP2PPP/R3R1K1 w - - 0 15,easily defended
29,Qe2,d3e2,2kr3r/p2qbpp1/1p1p1n1p/n2P4/2p2B2/2N2N2/PPP1QPPP/R3R1K1 b - - 1 15,now e7 is defendable
30,Rhe8,h8e8,2krr3/p2qbpp1/1p1p1n1p/n2P4/2p2B2/2N2N2/PPP1QPPP/R3R1K1 w - - 2 16,In hindsight I should have done Rde8 here.
31,a4,a2a4,2krr3/p2qbpp1/1p1p1n1p/n2P4/P1p2B2/2N2N2/1PP1QPPP/R3R1K1 b - - 0 16,hoping to open up my bishop here
32,Nh5,f6h5,2krr3/p2qbpp1/1p1p3p/n2P3n/P1p2B2/2N2N2/1PP1QPPP/R3R1K1 w - - 1 17,hoping to open up my bishop here
33,Qd2,e2d2,2krr3/p2qbpp1/1p1p3p/n2P3n/P1p2B2/2N2N2/1PPQ1PPP/R3R1K1 b - - 2 17,Game!
34,Nxf4,h5f4,2krr3/p2qbpp1/1p1p3p/n2P4/P1p2n2/2N2N2/1PPQ1PPP/R3R1K1 w - - 0 18,Game!
