N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Unless I am feeling frisky I always play 1.e4
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,I REALLY hate the Petroff. It is a great defense for black because they can actually just trade off and keep the position pretty much equal if played correctly. In this game you will see how when one breaks from book...then tactics can shatter the Petrof drawing dream.
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,I REALLY hate the Petroff. It is a great defense for black because they can actually just trade off and keep the position pretty much equal if played correctly. In this game you will see how when one breaks from book...then tactics can shatter the Petrof drawing dream.
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,I REALLY hate the Petroff. It is a great defense for black because they can actually just trade off and keep the position pretty much equal if played correctly. In this game you will see how when one breaks from book...then tactics can shatter the Petrof drawing dream.
5,Nxe5,f3e5,rnbqkb1r/pppp1ppp/5n2/4N3/4P3/8/PPPP1PPP/RNBQKB1R b KQkq - 0 3,Okay here is where it goes bad for black. By playing 12...f5 he of course has offered me the b7 pawn. He also has locked down his white square bishop which will be hard pressed to come to his aid.
6,d6,d7d6,rnbqkb1r/ppp2ppp/3p1n2/4N3/4P3/8/PPPP1PPP/RNBQKB1R w KQkq - 0 4,Okay here is where it goes bad for black. By playing 12...f5 he of course has offered me the b7 pawn. He also has locked down his white square bishop which will be hard pressed to come to his aid.
7,Nf3,e5f3,rnbqkb1r/ppp2ppp/3p1n2/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 4,Okay here is where it goes bad for black. By playing 12...f5 he of course has offered me the b7 pawn. He also has locked down his white square bishop which will be hard pressed to come to his aid.
8,Nxe4,f6e4,rnbqkb1r/ppp2ppp/3p4/8/4n3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 5,Okay here is where it goes bad for black. By playing 12...f5 he of course has offered me the b7 pawn. He also has locked down his white square bishop which will be hard pressed to come to his aid.
9,d4,d2d4,rnbqkb1r/ppp2ppp/3p4/8/3Pn3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 5,Okay here is where it goes bad for black. By playing 12...f5 he of course has offered me the b7 pawn. He also has locked down his white square bishop which will be hard pressed to come to his aid.
10,d5,d6d5,rnbqkb1r/ppp2ppp/8/3p4/3Pn3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 6,Okay here is where it goes bad for black. By playing 12...f5 he of course has offered me the b7 pawn. He also has locked down his white square bishop which will be hard pressed to come to his aid.
