N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Best by test.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Book.
3,f4,f2f4,rnbqkbnr/pppp1ppp/8/4p3/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,"The King's Gambit leads to games that can be called a lot of things. ""Slow"", ""boring"" and ""positional"" are not on the list."
4,exf4,e5f4,rnbqkbnr/pppp1ppp/8/8/4Pp2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,"""The best way to refute a gambit is to accept it."" -- Wilhelm Steinitz"
5,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/8/4Pp2/5N2/PPPP2PP/RNBQKB1R b KQkq - 1 3,Otherwise I would have to contend with a potential ...Q-R5 ch.
6,f6,f7f6,rnbqkbnr/pppp2pp/5p2/8/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq - 0 4,The usual move is 3... P-KN4.
7,Bc4,f1c4,rnbqkbnr/pppp2pp/5p2/8/2B1Pp2/5N2/PPPP2PP/RNBQK2R b KQkq - 1 4,"Standard play, aiming at KB7."
8,g5,g7g5,rnbqkbnr/pppp3p/5p2/6p1/2B1Pp2/5N2/PPPP2PP/RNBQK2R w KQkq - 0 5,This weakening move allows a line-clearing sacrifice...
9,Nxg5,f3g5,rnbqkbnr/pppp3p/5p2/6N1/2B1Pp2/8/PPPP2PP/RNBQK2R b KQkq - 0 5,...and here it is.
10,fxg5,f6g5,rnbqkbnr/pppp3p/8/6p1/2B1Pp2/8/PPPP2PP/RNBQK2R w KQkq - 0 6,Black may as well accept the Knight. White's next move cannot be prevented.
11,Qh5+,d1h5,rnbqkbnr/pppp3p/8/6pQ/2B1Pp2/8/PPPP2PP/RNB1K2R b KQkq - 1 6,This devastating stroke is the beginning of the end.
12,Ke7,e8e7,rnbq1bnr/ppppk2p/8/6pQ/2B1Pp2/8/PPPP2PP/RNB1K2R w KQ - 2 7,Forced.
13,Qxg5+,h5g5,rnbq1bnr/ppppk2p/8/6Q1/2B1Pp2/8/PPPP2PP/RNB1K2R b KQ - 0 7,"Pressing onwards. 7... K-K1 loses a Rook to 8 Q-K5 ch, and 7 K-Q3 leaves the King exposed and the hunt would begin in earnest... after White wins the Queen with 8 QxQ."
14,Nf6,g8f6,rnbq1b1r/ppppk2p/5n2/6Q1/2B1Pp2/8/PPPP2PP/RNB1K2R w KQ - 1 8,"In light of the last note, Black tries interposing. However..."
15,Qe5#,g5e5,rnbq1b1r/ppppk2p/5n2/4Q3/2B1Pp2/8/PPPP2PP/RNB1K2R b KQ - 2 8,... he overlooks this bolt from the blue! Game over.
