N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"I would like to congratulate Russ20124 on an excellent game played. Russ20124 wanted to learn more about playing Queen pawn games and there is no better way to do that but to challenge an expert in the field. Russ20124 does well until he goes off the beaten trail and finds himself in serious trouble. However, Elyhim passes him a get out of jail card and the game continues. It is not until Russ20124 fails to see a tactic that he falls to the sword."
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,An interesting approach to playing the queen pawn system. It is my opinion that the knight is much better on c3 where it has greater control over what happens in the center. Also it does not block the DSB which in this game never leaves home base. The lesson to learn here is to always play the optimal move that gives your pieces their greatest scope. In the openning phase development should be your #1 priority.
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,An interesting approach to playing the queen pawn system. It is my opinion that the knight is much better on c3 where it has greater control over what happens in the center. Also it does not block the DSB which in this game never leaves home base. The lesson to learn here is to always play the optimal move that gives your pieces their greatest scope. In the openning phase development should be your #1 priority.
4,e6,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,An interesting approach to playing the queen pawn system. It is my opinion that the knight is much better on c3 where it has greater control over what happens in the center. Also it does not block the DSB which in this game never leaves home base. The lesson to learn here is to always play the optimal move that gives your pieces their greatest scope. In the openning phase development should be your #1 priority.
5,Nd2,b1d2,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP1NPPPP/R1BQKBNR b KQkq - 1 3,An interesting approach to playing the queen pawn system. It is my opinion that the knight is much better on c3 where it has greater control over what happens in the center. Also it does not block the DSB which in this game never leaves home base. The lesson to learn here is to always play the optimal move that gives your pieces their greatest scope. In the openning phase development should be your #1 priority.
6,d5,d7d5,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/8/PP1NPPPP/R1BQKBNR w KQkq - 0 4,setting up the standard Queen pawn structure for black. It challenges for control of the center as well as frees the DSB for active duty.
7,Ngf3,g1f3,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5N2/PP1NPPPP/R1BQKB1R b KQkq - 1 4,"From black's perspective this known as the Semi-Tarrassh setup where black mirrors white pawns on d4 and c4. The plan for black is to develop his bishops on d6 and d7 with a knights on f6 and c6. As for the queen she is the most flexible which is able to go to e7, c7 or even b6 and a5 if the situation requires it."
8,c5,c7c5,rnbqkb1r/pp3ppp/4pn2/2pp4/2PP4/5N2/PP1NPPPP/R1BQKB1R w KQkq - 0 5,"From black's perspective this known as the Semi-Tarrassh setup where black mirrors white pawns on d4 and c4. The plan for black is to develop his bishops on d6 and d7 with a knights on f6 and c6. As for the queen she is the most flexible which is able to go to e7, c7 or even b6 and a5 if the situation requires it."
9,cxd5,c4d5,rnbqkb1r/pp3ppp/4pn2/2pP4/3P4/5N2/PP1NPPPP/R1BQKB1R b KQkq - 0 5,I would have played 5. e3 defending c4 and opening lanes for the LSB. Here white violates one of the cardinal rules of chess. Which is do not engage in the center until most of your pieces are developed. As opening the center usually benefits the one with the edge in development.
10,cxd4,c5d4,rnbqkb1r/pp3ppp/4pn2/3P4/3p4/5N2/PP1NPPPP/R1BQKB1R w KQkq - 0 6,One of the hallmarks of master level play is to develop as the expense of your opponent. Here white is forced to recapture on d4 with his knight at which point black can develop his queen to the powerful d5 square threatening to capture on d4. This leaves black with the greatest control of the center which is a prelude to successful attack. When defending it is imperative to maintain the balance in the center. What I mean by this is to keep it closed and pawn structures should mirror each other.
