N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,One of the wrong move...
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2,One of the wrong move...
3,e5,e4e5,rnbqkb1r/pppppppp/5n2/4P3/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,One of the wrong move...
4,Nd5,f6d5,rnbqkb1r/pppppppp/8/3nP3/8/8/PPPP1PPP/RNBQKBNR w KQkq - 1 3,One of the wrong move...
5,c4,c2c4,rnbqkb1r/pppppppp/8/3nP3/2P5/8/PP1P1PPP/RNBQKBNR b KQkq - 0 3,One of the wrong move...
6,Nb6,d5b6,rnbqkb1r/pppppppp/1n6/4P3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 1 4,One of the wrong move...
7,d4,d2d4,rnbqkb1r/pppppppp/1n6/4P3/2PP4/8/PP3PPP/RNBQKBNR b KQkq - 0 4,One of the wrong move...
8,d6,d7d6,rnbqkb1r/ppp1pppp/1n1p4/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 0 5,One of the wrong move...
9,exd6,e5d6,rnbqkb1r/ppp1pppp/1n1P4/8/2PP4/8/PP3PPP/RNBQKBNR b KQkq - 0 5,One of the wrong move...
10,exd6,e7d6,rnbqkb1r/ppp2ppp/1n1p4/8/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 0 6,One of the wrong move...
11,Nc3,b1c3,rnbqkb1r/ppp2ppp/1n1p4/8/2PP4/2N5/PP3PPP/R1BQKBNR b KQkq - 1 6,One of the wrong move...
12,Be7,f8e7,rnbqk2r/ppp1bppp/1n1p4/8/2PP4/2N5/PP3PPP/R1BQKBNR w KQkq - 2 7,One of the wrong move...
13,Bd3,f1d3,rnbqk2r/ppp1bppp/1n1p4/8/2PP4/2NB4/PP3PPP/R1BQK1NR b KQkq - 3 7,One of the wrong move...
14,O-O,e8g8,rnbq1rk1/ppp1bppp/1n1p4/8/2PP4/2NB4/PP3PPP/R1BQK1NR w KQ - 4 8,One of the wrong move...
15,b3,b2b3,rnbq1rk1/ppp1bppp/1n1p4/8/2PP4/1PNB4/P4PPP/R1BQK1NR b KQ - 0 8,One of the wrong move...
16,Bg5,e7g5,rnbq1rk1/ppp2ppp/1n1p4/6b1/2PP4/1PNB4/P4PPP/R1BQK1NR w KQ - 1 9,One of the wrong move...
17,Nge2,g1e2,rnbq1rk1/ppp2ppp/1n1p4/6b1/2PP4/1PNB4/P3NPPP/R1BQK2R b KQ - 2 9,One of the wrong move...
18,Bxc1,g5c1,rnbq1rk1/ppp2ppp/1n1p4/8/2PP4/1PNB4/P3NPPP/R1bQK2R w KQ - 0 10,One of the wrong move...
19,Qxc1,d1c1,rnbq1rk1/ppp2ppp/1n1p4/8/2PP4/1PNB4/P3NPPP/R1Q1K2R b KQ - 0 10,One of the wrong move...
20,Re8,f8e8,rnbqr1k1/ppp2ppp/1n1p4/8/2PP4/1PNB4/P3NPPP/R1Q1K2R w KQ - 1 11,One of the wrong move...
21,O-O,e1g1,rnbqr1k1/ppp2ppp/1n1p4/8/2PP4/1PNB4/P3NPPP/R1Q2RK1 b - - 2 11,One of the wrong move...
22,Qf6,d8f6,rnb1r1k1/ppp2ppp/1n1p1q2/8/2PP4/1PNB4/P3NPPP/R1Q2RK1 w - - 3 12,One of the wrong move...
23,Ne4,c3e4,rnb1r1k1/ppp2ppp/1n1p1q2/8/2PPN3/1P1B4/P3NPPP/R1Q2RK1 b - - 4 12,One of the wrong move...
24,Qe7,f6e7,rnb1r1k1/ppp1qppp/1n1p4/8/2PPN3/1P1B4/P3NPPP/R1Q2RK1 w - - 5 13,One of the wrong move...
25,Ne2g3,e2g3,rnb1r1k1/ppp1qppp/1n1p4/8/2PPN3/1P1B2N1/P4PPP/R1Q2RK1 b - - 6 13,One of the wrong move...
26,Nc6,b8c6,r1b1r1k1/ppp1qppp/1nnp4/8/2PPN3/1P1B2N1/P4PPP/R1Q2RK1 w - - 7 14,One of the wrong move...
27,d5,d4d5,r1b1r1k1/ppp1qppp/1nnp4/3P4/2P1N3/1P1B2N1/P4PPP/R1Q2RK1 b - - 0 14,One of the wrong move...
28,Ne5,c6e5,r1b1r1k1/ppp1qppp/1n1p4/3Pn3/2P1N3/1P1B2N1/P4PPP/R1Q2RK1 w - - 1 15,One of the wrong move...
