N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"""Some stagger and fall, after all it's not easy...
Banging your heart against some mad bugger's wall.""

Outside the Wall, Pink Floyd"
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,C20  KP: Indian opening
3,d3,d2d3,rnbqkbnr/pppp1ppp/8/4p3/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 2,C20  KP: Indian opening
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/3P4/PPP2PPP/RNBQKBNR w KQkq - 1 3,
5,Be2,f1e2,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/3P4/PPP1BPPP/RNBQK1NR b KQkq - 2 3,
6,Bc5,f8c5,rnbqk2r/pppp1ppp/5n2/2b1p3/4P3/3P4/PPP1BPPP/RNBQK1NR w KQkq - 3 4,
7,Nc3,b1c3,rnbqk2r/pppp1ppp/5n2/2b1p3/4P3/2NP4/PPP1BPPP/R1BQK1NR b KQkq - 4 4,
8,Nc6,b8c6,r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/2NP4/PPP1BPPP/R1BQK1NR w KQkq - 5 5,
9,a3,a2a3,r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/P1NP4/1PP1BPPP/R1BQK1NR b KQkq - 0 5,
10,h6,h7h6,r1bqk2r/pppp1pp1/2n2n1p/2b1p3/4P3/P1NP4/1PP1BPPP/R1BQK1NR w KQkq - 0 6,
11,Be3,c1e3,r1bqk2r/pppp1pp1/2n2n1p/2b1p3/4P3/P1NPB3/1PP1BPPP/R2QK1NR b KQkq - 1 6,
12,Bxe3,c5e3,r1bqk2r/pppp1pp1/2n2n1p/4p3/4P3/P1NPb3/1PP1BPPP/R2QK1NR w KQkq - 0 7,"8...Be6

Notice how the e-file seems to have a wall dividing the board in two (e2, e3, e4, e5 and  e6 squares) .  Pieces on both sides will have difficulty joining the play on the opposite side."
13,fxe3,f2e3,r1bqk2r/pppp1pp1/2n2n1p/4p3/4P3/P1NPP3/1PP1B1PP/R2QK1NR b KQkq - 0 7,"8...Be6

Notice how the e-file seems to have a wall dividing the board in two (e2, e3, e4, e5 and  e6 squares) .  Pieces on both sides will have difficulty joining the play on the opposite side."
14,d6,d7d6,r1bqk2r/ppp2pp1/2np1n1p/4p3/4P3/P1NPP3/1PP1B1PP/R2QK1NR w KQkq - 0 8,"8...Be6

Notice how the e-file seems to have a wall dividing the board in two (e2, e3, e4, e5 and  e6 squares) .  Pieces on both sides will have difficulty joining the play on the opposite side."
15,Nf3,g1f3,r1bqk2r/ppp2pp1/2np1n1p/4p3/4P3/P1NPPN2/1PP1B1PP/R2QK2R b KQkq - 1 8,"8...Be6

Notice how the e-file seems to have a wall dividing the board in two (e2, e3, e4, e5 and  e6 squares) .  Pieces on both sides will have difficulty joining the play on the opposite side."
16,Be6,c8e6,r2qk2r/ppp2pp1/2npbn1p/4p3/4P3/P1NPPN2/1PP1B1PP/R2QK2R w KQkq - 2 9,"8...Be6

Notice how the e-file seems to have a wall dividing the board in two (e2, e3, e4, e5 and  e6 squares) .  Pieces on both sides will have difficulty joining the play on the opposite side."
17,O-O,e1g1,r2qk2r/ppp2pp1/2npbn1p/4p3/4P3/P1NPPN2/1PP1B1PP/R2Q1RK1 b kq - 3 9,"9...0-0

White and Black have castled to the same side of the e-file wall.  It's now a race to coordinate an attack to take advantage of the isolated Kings."
18,O-O,e8g8,r2q1rk1/ppp2pp1/2npbn1p/4p3/4P3/P1NPPN2/1PP1B1PP/R2Q1RK1 w - - 4 10,"9...0-0

White and Black have castled to the same side of the e-file wall.  It's now a race to coordinate an attack to take advantage of the isolated Kings."
19,d4,d3d4,r2q1rk1/ppp2pp1/2npbn1p/4p3/3PP3/P1N1PN2/1PP1B1PP/R2Q1RK1 b - - 0 10,"10...Ng4!?

Looking to make something happen.  The Knight is taking a risk but White will now have to defend the pawn on e3.  e3 is also a forking square (Nxe3) for the g4 Knight."
20,Ng4,f6g4,r2q1rk1/ppp2pp1/2npb2p/4p3/3PP1n1/P1N1PN2/1PP1B1PP/R2Q1RK1 w - - 1 11,"10...Ng4!?

Looking to make something happen.  The Knight is taking a risk but White will now have to defend the pawn on e3.  e3 is also a forking square (Nxe3) for the g4 Knight."
21,Qc1,d1c1,r2q1rk1/ppp2pp1/2npb2p/4p3/3PP1n1/P1N1PN2/1PP1B1PP/R1Q2RK1 b - - 2 11,"11. Qc1

Defending the e3 pawn but moving the queen away from the 'action'."
22,f5,f7f5,r2q1rk1/ppp3p1/2npb2p/4pp2/3PP1n1/P1N1PN2/1PP1B1PP/R1Q2RK1 w - - 0 12,"11...f5!?

This move ignores the potential pawn fork on d5.  In fact, Black is inviting the fork  in order to gain play on the kingside.  The other possible responses by White are quite playable for Black as well.  If 12. exf5 then ...Bxf5.  If 12. dxe5 then...
... either exd5, Ncxe5 or Ngxe5 and Black is still good."
23,d5,d4d5,r2q1rk1/ppp3p1/2npb2p/3Ppp2/4P1n1/P1N1PN2/1PP1B1PP/R1Q2RK1 b - - 0 12,
24,fxe4,f5e4,r2q1rk1/ppp3p1/2npb2p/3Pp3/4p1n1/P1N1PN2/1PP1B1PP/R1Q2RK1 w - - 0 13,"12...fxe4!

Notice how the f-pawn capture accomplishes three important things.  It opens the f-file (for the rook on f8), it brings the e5 Bishop back into play against the kingside and the pawn itself gives attack to White's Knight on f3."
