N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"White Kingdom begins its march across the mountain, stopping to rest at about the halfway point between the two kingdoms."
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,The Kingside Reconnaissance Team moves out of the castle area to get a closer look at reports of a White Kingdom squadron moving closer to the Black Kingdom.
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,"While the squadron originating from d2 rests, Daxter sends c2 to accompany them."
4,g6,g7g6,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,"Antony deploys a squadron next to the reconnaissance team as a precaution, since the Whites' intentions are still uncertain."
5,c5,c4c5,rnbqkb1r/pppppp1p/5np1/2P5/3P4/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,"The squadron of c2 moves ahead of d2, disobeying orders to wait for them."
6,Nd5,f6d5,rnbqkb1r/pppppp1p/6p1/2Pn4/3P4/8/PP2PPPP/RNBQKBNR w KQkq - 1 4,"The reconnaissance team moves fairly close to the two White Squadrons, but any attempt at communication is ignored."
7,c6,c5c6,rnbqkb1r/pppppp1p/2P3p1/3n4/3P4/8/PP2PPPP/RNBQKBNR b KQkq - 0 4,"The squadron of c2 moves up, ignoring the ordeal of those from d2 being blocked by the reconnaissance team."
8,Nxc6,b8c6,r1bqkb1r/pppppp1p/2n3p1/3n4/3P4/8/PP2PPPP/RNBQKBNR w KQkq - 0 5,"The Black Survey Corps are the first to spot the squadron, and assume the worst.

The squadron of c2 is destroyed and the Survey Corps get information from the reconnaissance team."
9,Qb3,d1b3,r1bqkb1r/pppppp1p/2n3p1/3n4/3P4/1Q6/PP2PPPP/RNB1KBNR b KQkq - 1 5,king relocates
10,Bg7,f8g7,r1bqk2r/ppppppbp/2n3p1/3n4/3P4/1Q6/PP2PPPP/RNB1KBNR w KQkq - 2 6,king relocates
11,Qxd5,b3d5,r1bqk2r/ppppppbp/2n3p1/3Q4/3P4/8/PP2PPPP/RNB1KBNR b KQkq - 0 6,king relocates
12,Nb8,c6b8,rnbqk2r/ppppppbp/6p1/3Q4/3P4/8/PP2PPPP/RNB1KBNR w KQkq - 1 7,king relocates
13,Qe5,d5e5,rnbqk2r/ppppppbp/6p1/4Q3/3P4/8/PP2PPPP/RNB1KBNR b KQkq - 2 7,king relocates
14,Bh6,g7h6,rnbqk2r/pppppp1p/6pb/4Q3/3P4/8/PP2PPPP/RNB1KBNR w KQkq - 3 8,king relocates
15,Qxh8+,e5h8,rnbqk2Q/pppppp1p/6pb/8/3P4/8/PP2PPPP/RNB1KBNR b KQq - 0 8,king relocates
16,Bf8,h6f8,rnbqkb1Q/pppppp1p/6p1/8/3P4/8/PP2PPPP/RNB1KBNR w KQq - 1 9,king relocates
17,Qxh7,h8h7,rnbqkb2/pppppp1Q/6p1/8/3P4/8/PP2PPPP/RNB1KBNR b KQq - 0 9,king relocates
18,g5,g6g5,rnbqkb2/pppppp1Q/8/6p1/3P4/8/PP2PPPP/RNB1KBNR w KQq - 0 10,king relocates
19,Qh5,h7h5,rnbqkb2/pppppp2/8/6pQ/3P4/8/PP2PPPP/RNB1KBNR b KQq - 1 10,king relocates
20,g4,g5g4,rnbqkb2/pppppp2/8/7Q/3P2p1/8/PP2PPPP/RNB1KBNR w KQq - 0 11,king relocates
21,Qxg4,h5g4,rnbqkb2/pppppp2/8/8/3P2Q1/8/PP2PPPP/RNB1KBNR b KQq - 0 11,king relocates
22,d6,d7d6,rnbqkb2/ppp1pp2/3p4/8/3P2Q1/8/PP2PPPP/RNB1KBNR w KQq - 0 12,king relocates
23,Qf4,g4f4,rnbqkb2/ppp1pp2/3p4/8/3P1Q2/8/PP2PPPP/RNB1KBNR b KQq - 1 12,king relocates
24,Be6,c8e6,rn1qkb2/ppp1pp2/3pb3/8/3P1Q2/8/PP2PPPP/RNB1KBNR w KQq - 2 13,king relocates
25,Bd2,c1d2,rn1qkb2/ppp1pp2/3pb3/8/3P1Q2/8/PP1BPPPP/RN2KBNR b KQq - 3 13,king relocates
26,Bg7,f8g7,rn1qk3/ppp1ppb1/3pb3/8/3P1Q2/8/PP1BPPPP/RN2KBNR w KQq - 4 14,king relocates
27,Ba5,d2a5,rn1qk3/ppp1ppb1/3pb3/B7/3P1Q2/8/PP2PPPP/RN2KBNR b KQq - 5 14,king relocates
28,Bd7,e6d7,rn1qk3/pppbppb1/3p4/B7/3P1Q2/8/PP2PPPP/RN2KBNR w KQq - 6 15,king relocates
29,Qg5,f4g5,rn1qk3/pppbppb1/3p4/B5Q1/3P4/8/PP2PPPP/RN2KBNR b KQq - 7 15,king relocates
30,Bxd4,g7d4,rn1qk3/pppbpp2/3p4/B5Q1/3b4/8/PP2PPPP/RN2KBNR w KQq - 0 16,king relocates
31,e4,e2e4,rn1qk3/pppbpp2/3p4/B5Q1/3bP3/8/PP3PPP/RN2KBNR b KQq - 0 16,king relocates
32,Bc5,d4c5,rn1qk3/pppbpp2/3p4/B1b3Q1/4P3/8/PP3PPP/RN2KBNR w KQq - 1 17,king relocates
33,e5,e4e5,rn1qk3/pppbpp2/3p4/B1b1P1Q1/8/8/PP3PPP/RN2KBNR b KQq - 0 17,king relocates
34,dxe5,d6e5,rn1qk3/pppbpp2/8/B1b1p1Q1/8/8/PP3PPP/RN2KBNR w KQq - 0 18,king relocates
35,Qxe5,g5e5,rn1qk3/pppbpp2/8/B1b1Q3/8/8/PP3PPP/RN2KBNR b KQq - 0 18,king relocates
36,b5,b7b5,rn1qk3/p1pbpp2/8/Bpb1Q3/8/8/PP3PPP/RN2KBNR w KQq - 0 19,king relocates
37,Bd2,a5d2,rn1qk3/p1pbpp2/8/1pb1Q3/8/8/PP1B1PPP/RN2KBNR b KQq - 1 19,king relocates
38,a5,a7a5,rn1qk3/2pbpp2/8/ppb1Q3/8/8/PP1B1PPP/RN2KBNR w KQq - 0 20,king relocates
39,Na3,b1a3,rn1qk3/2pbpp2/8/ppb1Q3/8/N7/PP1B1PPP/R3KBNR b KQq - 1 20,king relocates
40,Kf8,e8f8,rn1q1k2/2pbpp2/8/ppb1Q3/8/N7/PP1B1PPP/R3KBNR w KQ - 2 21,king relocates
41,Nh3,g1h3,rn1q1k2/2pbpp2/8/ppb1Q3/8/N6N/PP1B1PPP/R3KB1R b KQ - 3 21,"bishop wants to go kill the queen even if it costs his life, but antony won't allow him"
42,a4,a5a4,rn1q1k2/2pbpp2/8/1pb1Q3/p7/N6N/PP1B1PPP/R3KB1R w KQ - 0 22,"bishop wants to go kill the queen even if it costs his life, but antony won't allow him"
43,Rc1,a1c1,rn1q1k2/2pbpp2/8/1pb1Q3/p7/N6N/PP1B1PPP/2R1KB1R b K - 1 22,"bishop wants to go kill the queen even if it costs his life, but antony won't allow him"
