N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"This is a return game against heart-bleeads, I lost the first game, now with white. I have to admit there is no opening I know better than the absolute standard one, so here it goes."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"I didn't even want him to think about going to g4 with his bishop, so I stopped him preemptively."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"I didn't even want him to think about going to g4 with his bishop, so I stopped him preemptively."
4,Bc5,f8c5,rnbqk1nr/pppp1ppp/8/2b1p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"I didn't even want him to think about going to g4 with his bishop, so I stopped him preemptively."
5,Bc4,f1c4,rnbqk1nr/pppp1ppp/8/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,"I didn't even want him to think about going to g4 with his bishop, so I stopped him preemptively."
6,d6,d7d6,rnbqk1nr/ppp2ppp/3p4/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,"I didn't even want him to think about going to g4 with his bishop, so I stopped him preemptively."
7,h3,h2h3,rnbqk1nr/ppp2ppp/3p4/2b1p3/2B1P3/5N1P/PPPP1PP1/RNBQK2R b KQkq - 0 4,"I didn't even want him to think about going to g4 with his bishop, so I stopped him preemptively."
8,h6,h7h6,rnbqk1nr/ppp2pp1/3p3p/2b1p3/2B1P3/5N1P/PPPP1PP1/RNBQK2R w KQkq - 0 5,he obviously doesn't like my light figures to snoop around in his area.
9,Nc3,b1c3,rnbqk1nr/ppp2pp1/3p3p/2b1p3/2B1P3/2N2N1P/PPPP1PP1/R1BQK2R b KQkq - 1 5,he obviously doesn't like my light figures to snoop around in his area.
10,a6,a7a6,rnbqk1nr/1pp2pp1/p2p3p/2b1p3/2B1P3/2N2N1P/PPPP1PP1/R1BQK2R w KQkq - 0 6,he obviously doesn't like my light figures to snoop around in his area.
