N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"black bet on disrupting white's pawn structure, but ended up having his king in the centre unable to castle went on to exchange queens and restricting white's remaining pieces, until finally won an exchange and the game soon after"
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
4,d6,d7d6,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
5,d4,d2d4,rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
6,cxd4,c5d4,rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
7,Nxd4,f3d4,rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
8,g6,g7g6,rnbqkbnr/pp2pp1p/3p2p1/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 5,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
9,Be2,f1e2,rnbqkbnr/pp2pp1p/3p2p1/8/3NP3/8/PPP1BPPP/RNBQK2R b KQkq - 1 5,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
10,Bg7,f8g7,rnbqk1nr/pp2ppbp/3p2p1/8/3NP3/8/PPP1BPPP/RNBQK2R w KQkq - 2 6,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
11,Nc3,b1c3,rnbqk1nr/pp2ppbp/3p2p1/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq - 3 6,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
12,Nc6,b8c6,r1bqk1nr/pp2ppbp/2np2p1/8/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 4 7,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
13,Nb3,d4b3,r1bqk1nr/pp2ppbp/2np2p1/8/4P3/1NN5/PPP1BPPP/R1BQK2R b KQkq - 5 7,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
14,Bxc3+,g7c3,r1bqk1nr/pp2pp1p/2np2p1/8/4P3/1Nb5/PPP1BPPP/R1BQK2R w KQkq - 0 8,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
15,bxc3,b2c3,r1bqk1nr/pp2pp1p/2np2p1/8/4P3/1NP5/P1P1BPPP/R1BQK2R b KQkq - 0 8,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
16,Nf6,g8f6,r1bqk2r/pp2pp1p/2np1np1/8/4P3/1NP5/P1P1BPPP/R1BQK2R w KQkq - 1 9,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
17,Qd3,d1d3,r1bqk2r/pp2pp1p/2np1np1/8/4P3/1NPQ4/P1P1BPPP/R1B1K2R b KQkq - 2 9,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
18,d5,d6d5,r1bqk2r/pp2pp1p/2n2np1/3p4/4P3/1NPQ4/P1P1BPPP/R1B1K2R w KQkq - 0 10,"as was played in the game Zozulia, Anna (BEL) - Stojanovic, Mihajlo (SRB); Geneva (Switzerland); 2007; 0-1,  immediately getting rid off d6 in order to equalize the position"
19,Bh6,c1h6,r1bqk2r/pp2pp1p/2n2npB/3p4/4P3/1NPQ4/P1P1BPPP/R3K2R b KQkq - 1 10,"N!?  and may be the best white has here, as exd5 lead to defeat in the referenced game, white's Bh6 doesn't allow black to castle, but loses a pawn in the process..."
20,Nxe4,f6e4,r1bqk2r/pp2pp1p/2n3pB/3p4/4n3/1NPQ4/P1P1BPPP/R3K2R w KQkq - 0 11,gains space and allows Kf7 to connect my rooks and remove my king from behind the e7 pawn on a semi-open column
21,O-O,e1g1,r1bqk2r/pp2pp1p/2n3pB/3p4/4n3/1NPQ4/P1P1BPPP/R4RK1 b kq - 1 11,gains space and allows Kf7 to connect my rooks and remove my king from behind the e7 pawn on a semi-open column
22,f5,f7f5,r1bqk2r/pp2p2p/2n3pB/3p1p2/4n3/1NPQ4/P1P1BPPP/R4RK1 w kq - 0 12,gains space and allows Kf7 to connect my rooks and remove my king from behind the e7 pawn on a semi-open column
23,f3,f2f3,r1bqk2r/pp2p2p/2n3pB/3p1p2/4n3/1NPQ1P2/P1P1B1PP/R4RK1 b kq - 0 12,force the knight back
24,Nf6,e4f6,r1bqk2r/pp2p2p/2n2npB/3p1p2/8/1NPQ1P2/P1P1B1PP/R4RK1 w kq - 1 13,prophylactic removes the king from the open diagonal
25,Kh1,g1h1,r1bqk2r/pp2p2p/2n2npB/3p1p2/8/1NPQ1P2/P1P1B1PP/R4R1K b kq - 2 13,prophylactic removes the king from the open diagonal
26,Kf7,e8f7,r1bq3r/pp2pk1p/2n2npB/3p1p2/8/1NPQ1P2/P1P1B1PP/R4R1K w - - 3 14,also prophylactic removes the king from the centre while adding a defender to the knight and g6...
27,c4,c3c4,r1bq3r/pp2pk1p/2n2npB/3p1p2/2P5/1N1Q1P2/P1P1B1PP/R4R1K b - - 0 14,"although a nice strategical idea to exchange one of his doubled pawn for one of my centre pawns, it lacks preparation."
28,Ne5,c6e5,r1bq3r/pp2pk1p/5npB/3pnp2/2P5/1N1Q1P2/P1P1B1PP/R4R1K w - - 1 15,with tempo
29,Qd4,d3d4,r1bq3r/pp2pk1p/5npB/3pnp2/2PQ4/1N3P2/P1P1B1PP/R4R1K b - - 2 15,"with tempo now black has equalized, all my pieces are well placed, my king is protected and I have a better pawn structure and one extra pawn"
30,Nxc4,e5c4,r1bq3r/pp2pk1p/5npB/3p1p2/2nQ4/1N3P2/P1P1B1PP/R4R1K w - - 0 16,"with tempo now black has equalized, all my pieces are well placed, my king is protected and I have a better pawn structure and one extra pawn"
31,Bxc4,e2c4,r1bq3r/pp2pk1p/5npB/3p1p2/2BQ4/1N3P2/P1P3PP/R4R1K b - - 0 16,"with tempo now black has equalized, all my pieces are well placed, my king is protected and I have a better pawn structure and one extra pawn"
32,dxc4,d5c4,r1bq3r/pp2pk1p/5npB/5p2/2pQ4/1N3P2/P1P3PP/R4R1K w - - 0 17,"with tempo now black has equalized, all my pieces are well placed, my king is protected and I have a better pawn structure and one extra pawn"
33,Qxc4+,d4c4,r1bq3r/pp2pk1p/5npB/5p2/2Q5/1N3P2/P1P3PP/R4R1K b - - 0 17,"with tempo now black has equalized, all my pieces are well placed, my king is protected and I have a better pawn structure and one extra pawn"
34,Be6,c8e6,r2q3r/pp2pk1p/4bnpB/5p2/2Q5/1N3P2/P1P3PP/R4R1K w - - 1 18,"with tempo now black has equalized, all my pieces are well placed, my king is protected and I have a better pawn structure and one extra pawn"
35,Qb4,c4b4,r2q3r/pp2pk1p/4bnpB/5p2/1Q6/1N3P2/P1P3PP/R4R1K b - - 2 18,"offers a poisoned pawn, as Qxb7 allows Rhb8 and white loses his queen"
36,Qd6,d8d6,r6r/pp2pk1p/3qbnpB/5p2/1Q6/1N3P2/P1P3PP/R4R1K w - - 3 19,"offers a poisoned pawn, as Qxb7 allows Rhb8 and white loses his queen"
37,Qh4,b4h4,r6r/pp2pk1p/3qbnpB/5p2/7Q/1N3P2/P1P3PP/R4R1K b - - 4 19,add some pressure over the king but he is still well defended as all pieces and pawns in the king's wing have two defenders
38,Rad8,a8d8,3r3r/pp2pk1p/3qbnpB/5p2/7Q/1N3P2/P1P3PP/R4R1K w - - 5 20,?
39,Bf4,h6f4,3r3r/pp2pk1p/3qbnp1/5p2/5B1Q/1N3P2/P1P3PP/R4R1K b - - 6 20,?
40,Qb4,d6b4,3r3r/pp2pk1p/4bnp1/5p2/1q3B1Q/1N3P2/P1P3PP/R4R1K w - - 7 21,"pinning the bishop, now I can try to exchange queens, maybe"
