N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Philidor defence.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Philidor defence.
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Philidor defence.
4,d6,d7d6,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,Philidor defence.
5,Bc4,f1c4,rnbqkbnr/ppp2ppp/3p4/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 3,"Mayby little too passive by black. It appears that he is defensive player, It's your initiative now, white.

Interesting line goes with 3..Nd7"
6,h6,h7h6,rnbqkbnr/ppp2pp1/3p3p/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,"Mayby little too passive by black. It appears that he is defensive player, It's your initiative now, white.

Interesting line goes with 3..Nd7"
7,Nc3,b1c3,rnbqkbnr/ppp2pp1/3p3p/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 4,"5.Nh4?!     White knight was in better square in f3 , early move like this with no backup is dangerous, white has no good squares to move into either.  This is tactical loss as well as positional since if black does now . 5...Nxe4! 6.Nxe4 6...Qxh5

This is positional mistake also because now it s dangerous to castle kingside since ..g5 thread

Better try is 5.0-0 or moving d pawn."
8,Nf6,g8f6,rnbqkb1r/ppp2pp1/3p1n1p/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 2 5,"5.Nh4?!     White knight was in better square in f3 , early move like this with no backup is dangerous, white has no good squares to move into either.  This is tactical loss as well as positional since if black does now . 5...Nxe4! 6.Nxe4 6...Qxh5

This is positional mistake also because now it s dangerous to castle kingside since ..g5 thread

Better try is 5.0-0 or moving d pawn."
9,Nh4,f3h4,rnbqkb1r/ppp2pp1/3p1n1p/4p3/2B1P2N/2N5/PPPP1PPP/R1BQK2R b KQkq - 3 5,"5.Nh4?!     White knight was in better square in f3 , early move like this with no backup is dangerous, white has no good squares to move into either.  This is tactical loss as well as positional since if black does now . 5...Nxe4! 6.Nxe4 6...Qxh5

This is positional mistake also because now it s dangerous to castle kingside since ..g5 thread

Better try is 5.0-0 or moving d pawn."
10,Be7,f8e7,rnbqk2r/ppp1bpp1/3p1n1p/4p3/2B1P2N/2N5/PPPP1PPP/R1BQK2R w KQkq - 4 6,"Moved three times same knight before move 7. now that is a bad sign. if black now captures with bishop 6...Bxf5 you will notice that you have spent  3 whole moves moving your knight, yet black can capture it in one move."
