N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,My game after a long period.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Usual opening...
3,f4,f2f4,rnbqkbnr/pppp1ppp/8/4p3/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,accepted.
4,exf4,e5f4,rnbqkbnr/pppp1ppp/8/8/4Pp2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,accepted.
5,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/8/4Pp2/5N2/PPPP2PP/RNBQKB1R b KQkq - 1 3,Started to develop fast
6,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/8/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq - 2 4,Started to develop fast
7,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/8/2B1Pp2/5N2/PPPP2PP/RNBQK2R b KQkq - 3 4,Started to develop fast
8,f6,f7f6,r1bqkbnr/pppp2pp/2n2p2/8/2B1Pp2/5N2/PPPP2PP/RNBQK2R w KQkq - 0 5,Started to develop fast
9,O-O,e1g1,r1bqkbnr/pppp2pp/2n2p2/8/2B1Pp2/5N2/PPPP2PP/RNBQ1RK1 b kq - 1 5,Started to develop fast
10,Bc5+,f8c5,r1bqk1nr/pppp2pp/2n2p2/2b5/2B1Pp2/5N2/PPPP2PP/RNBQ1RK1 w kq - 2 6,Started to develop fast
11,d4,d2d4,r1bqk1nr/pppp2pp/2n2p2/2b5/2BPPp2/5N2/PPP3PP/RNBQ1RK1 b kq - 0 6,Bringing my knight to the King side for attack.
12,Bb6,c5b6,r1bqk1nr/pppp2pp/1bn2p2/8/2BPPp2/5N2/PPP3PP/RNBQ1RK1 w kq - 1 7,Bringing my knight to the King side for attack.
13,Bxf4,c1f4,r1bqk1nr/pppp2pp/1bn2p2/8/2BPPB2/5N2/PPP3PP/RN1Q1RK1 b kq - 0 7,Bringing my knight to the King side for attack.
14,g5,g7g5,r1bqk1nr/pppp3p/1bn2p2/6p1/2BPPB2/5N2/PPP3PP/RN1Q1RK1 w kq - 0 8,Bringing my knight to the King side for attack.
15,Be3,f4e3,r1bqk1nr/pppp3p/1bn2p2/6p1/2BPP3/4BN2/PPP3PP/RN1Q1RK1 b kq - 1 8,Bringing my knight to the King side for attack.
16,Nce7,c6e7,r1bqk1nr/ppppn2p/1b3p2/6p1/2BPP3/4BN2/PPP3PP/RN1Q1RK1 w kq - 2 9,Bringing my knight to the King side for attack.
17,e5,e4e5,r1bqk1nr/ppppn2p/1b3p2/4P1p1/2BP4/4BN2/PPP3PP/RN1Q1RK1 b kq - 0 9,Bringing my knight to the King side for attack.
18,Ng6,e7g6,r1bqk1nr/pppp3p/1b3pn1/4P1p1/2BP4/4BN2/PPP3PP/RN1Q1RK1 w kq - 1 10,Bringing my knight to the King side for attack.
19,Bxg8,c4g8,r1bqk1Br/pppp3p/1b3pn1/4P1p1/3P4/4BN2/PPP3PP/RN1Q1RK1 b kq - 0 10,Protecting my Queen.
20,Rxg8,h8g8,r1bqk1r1/pppp3p/1b3pn1/4P1p1/3P4/4BN2/PPP3PP/RN1Q1RK1 w q - 0 11,Protecting my Queen.
21,c3,c2c3,r1bqk1r1/pppp3p/1b3pn1/4P1p1/3P4/2P1BN2/PP4PP/RN1Q1RK1 b q - 0 11,Protecting my Queen.
22,fxe5,f6e5,r1bqk1r1/pppp3p/1b4n1/4p1p1/3P4/2P1BN2/PP4PP/RN1Q1RK1 w q - 0 12,Protecting my Queen.
23,Bxg5,e3g5,r1bqk1r1/pppp3p/1b4n1/4p1B1/3P4/2P2N2/PP4PP/RN1Q1RK1 b q - 0 12,Protecting my Queen.
24,Ne7,g6e7,r1bqk1r1/ppppn2p/1b6/4p1B1/3P4/2P2N2/PP4PP/RN1Q1RK1 w q - 1 13,Protecting my Queen.
25,Nxe5,f3e5,r1bqk1r1/ppppn2p/1b6/4N1B1/3P4/2P5/PP4PP/RN1Q1RK1 b q - 0 13,Owww. My opponent started to enter my premises quickly.. I have to do something to slow him down.
26,Rxg5,g8g5,r1bqk3/ppppn2p/1b6/4N1r1/3P4/2P5/PP4PP/RN1Q1RK1 w q - 0 14,Bringing his Queen for checkmate...
27,Qf3,d1f3,r1bqk3/ppppn2p/1b6/4N1r1/3P4/2P2Q2/PP4PP/RN3RK1 b q - 1 14,Bringing his Queen for checkmate...
28,Nf5,e7f5,r1bqk3/pppp3p/1b6/4Nnr1/3P4/2P2Q2/PP4PP/RN3RK1 w q - 2 15,Here i took a day to make a next move.
29,h4,h2h4,r1bqk3/pppp3p/1b6/4Nnr1/3P3P/2P2Q2/PP4P1/RN3RK1 b q - 0 15,Here i took a day to make a next move.
30,d6,d7d6,r1bqk3/ppp4p/1b1p4/4Nnr1/3P3P/2P2Q2/PP4P1/RN3RK1 w q - 0 16,just protecting my knight and ignore the Rook.
31,hxg5,h4g5,r1bqk3/ppp4p/1b1p4/4NnP1/3P4/2P2Q2/PP4P1/RN3RK1 b q - 0 16,as expected.
32,dxe5,d6e5,r1bqk3/ppp4p/1b6/4pnP1/3P4/2P2Q2/PP4P1/RN3RK1 w q - 0 17,as expected.
33,Qh5+,f3h5,r1bqk3/ppp4p/1b6/4pnPQ/3P4/2P5/PP4P1/RN3RK1 b q - 1 17,as expected.
34,Kf8,e8f8,r1bq1k2/ppp4p/1b6/4pnPQ/3P4/2P5/PP4P1/RN3RK1 w - - 2 18,KING in a safe place.
35,Kh2,g1h2,r1bq1k2/ppp4p/1b6/4pnPQ/3P4/2P5/PP4PK/RN3R2 b - - 3 18,Giving way to my QUEEN to finish the job as planned...
36,exd4,e5d4,r1bq1k2/ppp4p/1b6/5nPQ/3p4/2P5/PP4PK/RN3R2 w - - 0 19,Giving way to my QUEEN to finish the job as planned...
37,g4,g2g4,r1bq1k2/ppp4p/1b6/5nPQ/3p2P1/2P5/PP5K/RN3R2 b - - 0 19,Next attack by my opponent... I doesn't bother...
38,Qd6+,d8d6,r1b2k2/ppp4p/1b1q4/5nPQ/3p2P1/2P5/PP5K/RN3R2 w - - 1 20,Take a ride....
39,Kh1,h2h1,r1b2k2/ppp4p/1b1q4/5nPQ/3p2P1/2P5/PP6/RN3R1K b - - 2 20,Continuous checkkk..
40,Qd5+,d6d5,r1b2k2/ppp4p/1b6/3q1nPQ/3p2P1/2P5/PP6/RN3R1K w - - 3 21,Continuous checkkk..
41,Kh2,h1h2,r1b2k2/ppp4p/1b6/3q1nPQ/3p2P1/2P5/PP5K/RN3R2 b - - 4 21,Continuous checkkk..
42,Qe5+,d5e5,r1b2k2/ppp4p/1b6/4qnPQ/3p2P1/2P5/PP5K/RN3R2 w - - 5 22,Continuous checkkk..
43,Kh1,h2h1,r1b2k2/ppp4p/1b6/4qnPQ/3p2P1/2P5/PP6/RN3R1K b - - 6 22,Continuous checkkk..
44,Qe4+,e5e4,r1b2k2/ppp4p/1b6/5nPQ/3pq1P1/2P5/PP6/RN3R1K w - - 7 23,Continuous checkkk..
45,Kh2,h1h2,r1b2k2/ppp4p/1b6/5nPQ/3pq1P1/2P5/PP5K/RN3R2 b - - 8 23,Continuous checkkk..
46,Qe2+,e4e2,r1b2k2/ppp4p/1b6/5nPQ/3p2P1/2P5/PP2q2K/RN3R2 w - - 9 24,Continuous checkkk..
47,Kg1,h2g1,r1b2k2/ppp4p/1b6/5nPQ/3p2P1/2P5/PP2q3/RN3RK1 b - - 10 24,he doesn't expect this.... move
48,dxc3+,d4c3,r1b2k2/ppp4p/1b6/5nPQ/6P1/2p5/PP2q3/RN3RK1 w - - 0 25,he doesn't expect this.... move
49,Kh1,g1h1,r1b2k2/ppp4p/1b6/5nPQ/6P1/2p5/PP2q3/RN3R1K b - - 1 25,Finally my opponent resigned here.... Thanks for the nice game....
50,Qxf1+,e2f1,r1b2k2/ppp4p/1b6/5nPQ/6P1/2p5/PP6/RN3q1K w - - 0 26,Finally my opponent resigned here.... Thanks for the nice game....
51,Kh2,h1h2,r1b2k2/ppp4p/1b6/5nPQ/6P1/2p5/PP5K/RN3q2 b - - 1 26,Finally my opponent resigned here.... Thanks for the nice game....
52,Qg1+,f1g1,r1b2k2/ppp4p/1b6/5nPQ/6P1/2p5/PP5K/RN4q1 w - - 2 27,Finally my opponent resigned here.... Thanks for the nice game....
