N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,The Sicilian.  I play it myself but don't necessarily do very well against it ...
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,The Sicilian.  I play it myself but don't necessarily do very well against it ...
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"The Dragon Variation, not something I know much about, though I am doing alright in a tourney devoted to it on Gameknot at present."
4,d6,d7d6,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,"The Dragon Variation, not something I know much about, though I am doing alright in a tourney devoted to it on Gameknot at present."
5,d4,d2d4,rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"The Dragon Variation, not something I know much about, though I am doing alright in a tourney devoted to it on Gameknot at present."
6,cxd4,c5d4,rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"The Dragon Variation, not something I know much about, though I am doing alright in a tourney devoted to it on Gameknot at present."
7,Nxd4,f3d4,rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,"The Dragon Variation, not something I know much about, though I am doing alright in a tourney devoted to it on Gameknot at present."
8,Nf6,g8f6,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,"The Dragon Variation, not something I know much about, though I am doing alright in a tourney devoted to it on Gameknot at present."
9,Nc3,b1c3,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,"The Dragon Variation, not something I know much about, though I am doing alright in a tourney devoted to it on Gameknot at present."
10,g6,g7g6,rnbqkb1r/pp2pp1p/3p1np1/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,"The Dragon Variation, not something I know much about, though I am doing alright in a tourney devoted to it on Gameknot at present."
11,Bc4,f1c4,rnbqkb1r/pp2pp1p/3p1np1/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq - 1 6,"Both sides are developing as quickly as possible at this stage.  There are, of course, many options at each move but I think this is a main line."
12,Bg7,f8g7,rnbqk2r/pp2ppbp/3p1np1/8/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 2 7,"Both sides are developing as quickly as possible at this stage.  There are, of course, many options at each move but I think this is a main line."
13,Be3,c1e3,rnbqk2r/pp2ppbp/3p1np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R b KQkq - 3 7,"Both sides are developing as quickly as possible at this stage.  There are, of course, many options at each move but I think this is a main line."
14,Nc6,b8c6,r1bqk2r/pp2ppbp/2np1np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R w KQkq - 4 8,"Both sides are developing as quickly as possible at this stage.  There are, of course, many options at each move but I think this is a main line."
15,f3,f2f3,r1bqk2r/pp2ppbp/2np1np1/8/2BNP3/2N1BP2/PPP3PP/R2QK2R b KQkq - 0 8,Supports e4 and prevents the annoying ..Ng4
16,O-O,e8g8,r1bq1rk1/pp2ppbp/2np1np1/8/2BNP3/2N1BP2/PPP3PP/R2QK2R w KQ - 1 9,White keeps his options open as to which side to castle for as long as possible.
17,Qd2,d1d2,r1bq1rk1/pp2ppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/R3K2R b KQ - 2 9,White keeps his options open as to which side to castle for as long as possible.
18,Bd7,c8d7,r2q1rk1/pp1bppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/R3K2R w KQ - 3 10,White keeps his options open as to which side to castle for as long as possible.
19,Nde2,d4e2,r2q1rk1/pp1bppbp/2np1np1/8/2B1P3/2N1BP2/PPPQN1PP/R3K2R b KQ - 4 10,White keeps his options open as to which side to castle for as long as possible.
20,a6,a7a6,r2q1rk1/1p1bppbp/p1np1np1/8/2B1P3/2N1BP2/PPPQN1PP/R3K2R w KQ - 0 11,Is this to prevent White's N or B from moving to b5 or to support ...b5?  Or both?
21,Bh6,e3h6,r2q1rk1/1p1bppbp/p1np1npB/8/2B1P3/2N2P2/PPPQN1PP/R3K2R b KQ - 1 11,Fulfilling the purpose of 9. Qd2 but is the timing right?  White doesn't seem to have a convincing follow-up and is still slightly vulnerable due to being uncastled.
22,Ne5,c6e5,r2q1rk1/1p1bppbp/p2p1npB/4n3/2B1P3/2N2P2/PPPQN1PP/R3K2R w KQ - 2 12,Black counters with an attack on the undefended Bc4.
23,Bb3,c4b3,r2q1rk1/1p1bppbp/p2p1npB/4n3/4P3/1BN2P2/PPPQN1PP/R3K2R b KQ - 3 12,So the B retreats to its predetermined refuge.
24,Rc8,a8c8,2rq1rk1/1p1bppbp/p2p1npB/4n3/4P3/1BN2P2/PPPQN1PP/R3K2R w KQ - 4 13,"A standard developing move occupying the half-open c-file, typical of the Sicilian."
25,h4,h2h4,2rq1rk1/1p1bppbp/p2p1npB/4n3/4P2P/1BN2P2/PPPQN1P1/R3K2R b KQ - 0 13,"With the g7-h6 situation unresolved, White sees an opportunity to increase the pressure with a kingside storm.  This rather commits White to either castling queenside or not castling at all, which both seem high-risk options, given the way that Black's pieces are arranged."
26,Nc4,e5c4,2rq1rk1/1p1bppbp/p2p1npB/8/2n1P2P/1BN2P2/PPPQN1P1/R3K2R w KQ - 1 14,"The N forks White's Q and bP.  The threat on the Q undermines her support of the B on h6.  I his uncastled position, White needs to be v careful."
27,Bxc4,b3c4,2rq1rk1/1p1bppbp/p2p1npB/8/2B1P2P/2N2P2/PPPQN1P1/R3K2R b KQ - 0 14,"So White swaps the long-term asset, the WSB, for the immediately threatening N."
28,Rxc4,c8c4,3q1rk1/1p1bppbp/p2p1npB/8/2r1P2P/2N2P2/PPPQN1P1/R3K2R w KQ - 0 15,... and finally commits to the Q-side.  I think White's K-side attack is slightly more advanced than Black's Q-side attack.  Let's see...
29,O-O-O,e1c1,3q1rk1/1p1bppbp/p2p1npB/8/2r1P2P/2N2P2/PPPQN1P1/2KR3R b - - 1 15,... and finally commits to the Q-side.  I think White's K-side attack is slightly more advanced than Black's Q-side attack.  Let's see...
30,Qa5,d8a5,5rk1/1p1bppbp/p2p1npB/q7/2r1P2P/2N2P2/PPPQN1P1/2KR3R w - - 2 16,An immediate riposte.
31,Kb1,c1b1,5rk1/1p1bppbp/p2p1npB/q7/2r1P2P/2N2P2/PPPQN1P1/1K1R3R b - - 3 16,A standard defensive move when castled Q-side - but isn't it a bit slow?  I always find these decisions very difficult but I think the Ns were too tied down while the a-pawn was not defended by another piece.
32,Rfc8,f8c8,2r3k1/1p1bppbp/p2p1npB/q7/2r1P2P/2N2P2/PPPQN1P1/1K1R3R w - - 4 17,"Black proceeds to increase the pressure on the recently castled K.  White's decision doesn't look too wise at present.  Since the castling, Black has made 2 seriously attacking moves, White is on the defensive."
33,Bxg7,h6g7,2r3k1/1p1bppBp/p2p1np1/q7/2r1P2P/2N2P2/PPPQN1P1/1K1R3R b - - 0 17,Time to resume the offensive before it's too late ...
34,Kxg7,g8g7,2r5/1p1bppkp/p2p1np1/q7/2r1P2P/2N2P2/PPPQN1P1/1K1R3R w - - 0 18,Classic attack and counter-attack on opposite wings.
35,g4,g2g4,2r5/1p1bppkp/p2p1np1/q7/2r1P1PP/2N2P2/PPPQN3/1K1R3R b - - 0 18,Classic attack and counter-attack on opposite wings.
