N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"My bread and butter. Because of a forfeit in our team I had the white pieces for once. The elo difference between the opponent's board 3 and 4 player was about 10 elo points, so in other words they're more or less the same strenght. The difference between both boards is of course the colour I play with. I wasn't sure before the game started whether or not the forfeit would affect anything, turns out it didn't and thus I was destined to play with the black pieces... until they threw me for a loop hole and suddenly I was playing with the white pieces. Apparently my teamcaptain registered me as the third board player. I complain a lot about my chess club, but them setting me up with the white pieces was really good thinking of our chess captain.  Kudos to him."
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"I don't dislike it, it's a little bit more flexible then d5.  That being said, it allows white to decide the way the game will go from here. White can play e4, which could get met with d5 and we'd be playing a french opening. Whatever I wish to play, d5 will be played sooner rather then later, that much I'm confident of."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/4p3/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,"I decide to play a sort of waiting move. c4 or e4 were good if not better alternatives, however they give black the choice on how he wants to fight those openings. I'll allow him to get some play in first, see what he wants to do and go from there. Most likely I'll go into a queens gambit though, which is the opening I play in nearly all my games as white."
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,This opening is called the queen gambit. A versatile opening which immediatly questions the center and allows for solid development.
5,c4,c2c4,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,This opening is called the queen gambit. A versatile opening which immediatly questions the center and allows for solid development.
6,dxc4,d5c4,rnbqkbnr/ppp2ppp/4p3/8/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,"The queen gambit accepted. I'll be honest here, I wasn't expecting this. The queen gambit is a gambit which most people just refute since the queen gambit declined lines, allow a variaty of solid positions for black. The QGA at the other hand sometimes leads to wild tactical battles, the reverse of the QGD."
7,Nc3,b1c3,rnbqkbnr/ppp2ppp/4p3/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4,"I could play e3 immediatly or Qa4+ if I really cared that much about the pawn. That being said, theory shows that the pawn on c4 is really difficult to hang on to if white plays it correctly. I don't think I'm amazing at chess, but I'd say I'm good enough to win back the pawn at a later occasion."
8,Nf6,g8f6,rnbqkb1r/ppp2ppp/4pn2/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 2 5,"e4 is a choice of preference. I used to play e3, which is a different variation on itself, but found to have more succes with e4. It's slightly more dangerous, but quickly seizes the initiative. Plant a knight on e5, recapture the lost pawn with the bishop, and all kind of sacrifices come to mind. The usual response of black here is either Bb4 or c5. I'm not 100% certain, but I think c5 is better. After that the QGA gets divided into 2 sidelines. The one where white captures on c5 or the one where black captures on d4."
9,e4,e2e4,rnbqkb1r/ppp2ppp/4pn2/8/2pPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 5,"e4 is a choice of preference. I used to play e3, which is a different variation on itself, but found to have more succes with e4. It's slightly more dangerous, but quickly seizes the initiative. Plant a knight on e5, recapture the lost pawn with the bishop, and all kind of sacrifices come to mind. The usual response of black here is either Bb4 or c5. I'm not 100% certain, but I think c5 is better. After that the QGA gets divided into 2 sidelines. The one where white captures on c5 or the one where black captures on d4."
10,h6,h7h6,rnbqkb1r/ppp2pp1/4pn1p/8/2pPP3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 0 6,"I don't really like this move. Yes it stops Bg5, however black can always play Be7 defending the knight and then later on chase away the bishop. The fact that c5 or Bb4 wasn't played indicate that my opponent isn't too familiar with this opening."
