N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,my favorite line against what I thought would be the french...
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,my favorite line against what I thought would be the french...
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/4p3/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,my favorite line against what I thought would be the french...
4,f6,f7f6,rnbqkbnr/pppp2pp/4pp2/8/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,??
5,d4,d2d4,rnbqkbnr/pppp2pp/4pp2/8/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,staking a claim to the center
6,d6,d7d6,rnbqkbnr/ppp3pp/3ppp2/8/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,??
7,e5,e4e5,rnbqkbnr/ppp3pp/3ppp2/4P3/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4,"maybe not the best move, but an aggressive one nonetheless"
8,dxe5,d6e5,rnbqkbnr/ppp3pp/4pp2/4p3/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5,eliminates the option of castling
9,dxe5,d4e5,rnbqkbnr/ppp3pp/4pp2/4P3/8/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 5,eliminates the option of castling
10,Qxd1+,d8d1,rnb1kbnr/ppp3pp/4pp2/4P3/8/5N2/PPP2PPP/RNBqKB1R w KQkq - 0 6,eliminates the option of castling
11,Kxd1,e1d1,rnb1kbnr/ppp3pp/4pp2/4P3/8/5N2/PPP2PPP/RNBK1B1R b kq - 0 6,"brings the king into the game, connects the rooks"
12,f5,f6f5,rnb1kbnr/ppp3pp/4p3/4Pp2/8/5N2/PPP2PPP/RNBK1B1R w kq - 0 7,"brings the king into the game, connects the rooks"
13,Bc4,f1c4,rnb1kbnr/ppp3pp/4p3/4Pp2/2B5/5N2/PPP2PPP/RNBK3R b kq - 1 7,"brings the king into the game, connects the rooks"
14,Be7,f8e7,rnb1k1nr/ppp1b1pp/4p3/4Pp2/2B5/5N2/PPP2PPP/RNBK3R w kq - 2 8,"brings the king into the game, connects the rooks"
15,Bf4,c1f4,rnb1k1nr/ppp1b1pp/4p3/4Pp2/2B2B2/5N2/PPP2PPP/RN1K3R b kq - 3 8,"brings the king into the game, connects the rooks"
16,h6,h7h6,rnb1k1nr/ppp1b1p1/4p2p/4Pp2/2B2B2/5N2/PPP2PPP/RN1K3R w kq - 0 9,"brings the king into the game, connects the rooks"
17,Nc3,b1c3,rnb1k1nr/ppp1b1p1/4p2p/4Pp2/2B2B2/2N2N2/PPP2PPP/R2K3R b kq - 1 9,"brings the king into the game, connects the rooks"
18,c6,c7c6,rnb1k1nr/pp2b1p1/2p1p2p/4Pp2/2B2B2/2N2N2/PPP2PPP/R2K3R w kq - 0 10,"brings the king into the game, connects the rooks"
19,Ke2,d1e2,rnb1k1nr/pp2b1p1/2p1p2p/4Pp2/2B2B2/2N2N2/PPP1KPPP/R6R b kq - 1 10,"brings the king into the game, connects the rooks"
20,b5,b7b5,rnb1k1nr/p3b1p1/2p1p2p/1p2Pp2/2B2B2/2N2N2/PPP1KPPP/R6R w kq - 0 11,opens the b file for later attacks...
21,Bb3,c4b3,rnb1k1nr/p3b1p1/2p1p2p/1p2Pp2/5B2/1BN2N2/PPP1KPPP/R6R b kq - 1 11,opens the b file for later attacks...
