N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,Queen's pawn.
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,Queen's pawn.
3,c3,c2c3,rnbqkbnr/ppp1pppp/8/3p4/3P4/2P5/PP2PPPP/RNBQKBNR b KQkq - 0 2,Book.
4,Nc6,b8c6,r1bqkbnr/ppp1pppp/2n5/3p4/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 1 3,Book.
5,Nf3,g1f3,r1bqkbnr/ppp1pppp/2n5/3p4/3P4/2P2N2/PP2PPPP/RNBQKB1R b KQkq - 2 3,Book.
6,Nf6,g8f6,r1bqkb1r/ppp1pppp/2n2n2/3p4/3P4/2P2N2/PP2PPPP/RNBQKB1R w KQkq - 3 4,Book.
7,h3,h2h3,r1bqkb1r/ppp1pppp/2n2n2/3p4/3P4/2P2N1P/PP2PPP1/RNBQKB1R b KQkq - 0 4,This move generally bodes well for black.  White seems to get a very slight advantage with Bf4 instead.
8,Ne4,f6e4,r1bqkb1r/ppp1pppp/2n5/3p4/3Pn3/2P2N1P/PP2PPP1/RNBQKB1R w KQkq - 1 5,Off database.
9,g4,g2g4,r1bqkb1r/ppp1pppp/2n5/3p4/3Pn1P1/2P2N1P/PP2PP2/RNBQKB1R b KQkq - 0 5,:) Going for an early kill.
10,e5,e7e5,r1bqkb1r/ppp2ppp/2n5/3pp3/3Pn1P1/2P2N1P/PP2PP2/RNBQKB1R w KQkq - 0 6,:) Going for an early kill.
11,Nxe5,f3e5,r1bqkb1r/ppp2ppp/2n5/3pN3/3Pn1P1/2P4P/PP2PP2/RNBQKB1R b KQkq - 0 6,:) Going for an early kill.
12,Qh4,d8h4,r1b1kb1r/ppp2ppp/2n5/3pN3/3Pn1Pq/2P4P/PP2PP2/RNBQKB1R w KQkq - 1 7,:) Going for an early kill.
13,Rh2,h1h2,r1b1kb1r/ppp2ppp/2n5/3pN3/3Pn1Pq/2P4P/PP2PP1R/RNBQKB2 b Qkq - 2 7,Bd6 looks interesting.
14,Bd6,f8d6,r1b1k2r/ppp2ppp/2nb4/3pN3/3Pn1Pq/2P4P/PP2PP1R/RNBQKB2 w Qkq - 3 8,"Right on.  White will want to move the rook to g2, or black will play Pf6 and dine on horse."
15,Nd2,b1d2,r1b1k2r/ppp2ppp/2nb4/3pN3/3Pn1Pq/2P4P/PP1NPP1R/R1BQKB2 b Qkq - 4 8,Horse meat is served.
16,f6,f7f6,r1b1k2r/ppp3pp/2nb1p2/3pN3/3Pn1Pq/2P4P/PP1NPP1R/R1BQKB2 w Qkq - 0 9,Black threatens checkmate again.
17,Nxc6,e5c6,r1b1k2r/ppp3pp/2Nb1p2/3p4/3Pn1Pq/2P4P/PP1NPP1R/R1BQKB2 b Qkq - 0 9,Black threatens checkmate again.
18,Bxh2,d6h2,r1b1k2r/ppp3pp/2N2p2/3p4/3Pn1Pq/2P4P/PP1NPP1b/R1BQKB2 w Qkq - 0 10,Black threatens checkmate again.
19,Nxe4,d2e4,r1b1k2r/ppp3pp/2N2p2/3p4/3PN1Pq/2P4P/PP2PP1b/R1BQKB2 b Qkq - 0 10,Black threatens checkmate again.
20,dxe4,d5e4,r1b1k2r/ppp3pp/2N2p2/8/3Pp1Pq/2P4P/PP2PP1b/R1BQKB2 w Qkq - 0 11,Black threatens checkmate again.
21,e3,e2e3,r1b1k2r/ppp3pp/2N2p2/8/3Pp1Pq/2P1P2P/PP3P1b/R1BQKB2 b Qkq - 0 11,Black threatens checkmate again.
22,bxc6,b7c6,r1b1k2r/p1p3pp/2p2p2/8/3Pp1Pq/2P1P2P/PP3P1b/R1BQKB2 w Qkq - 0 12,Black threatens checkmate again.
23,d5,d4d5,r1b1k2r/p1p3pp/2p2p2/3P4/4p1Pq/2P1P2P/PP3P1b/R1BQKB2 b Qkq - 0 12,Black threatens checkmate again.
24,Bg1,h2g1,r1b1k2r/p1p3pp/2p2p2/3P4/4p1Pq/2P1P2P/PP3P2/R1BQKBb1 w Qkq - 1 13,Black threatens checkmate again.
25,Qe2,d1e2,r1b1k2r/p1p3pp/2p2p2/3P4/4p1Pq/2P1P2P/PP2QP2/R1B1KBb1 b Qkq - 2 13,"O-O-O+ would be fun, though maybe not as much fun as QxPf2+.  Still how often does one get to check by castling?  With QxPf2+ white might interpose the bishop, but then QxPe3+ works--sort of a repeat performance."
26,cxd5,c6d5,r1b1k2r/p1p3pp/5p2/3p4/4p1Pq/2P1P2P/PP2QP2/R1B1KBb1 w Qkq - 0 14,"O-O-O+ would be fun, though maybe not as much fun as QxPf2+.  Still how often does one get to check by castling?  With QxPf2+ white might interpose the bishop, but then QxPe3+ works--sort of a repeat performance."
27,b4,b2b4,r1b1k2r/p1p3pp/5p2/3p4/1P2p1Pq/2P1P2P/P3QP2/R1B1KBb1 b Qkq - 0 14,"O-O-O+ would be fun, though maybe not as much fun as QxPf2+.  Still how often does one get to check by castling?  With QxPf2+ white might interpose the bishop, but then QxPe3+ works--sort of a repeat performance."
28,a5,a7a5,r1b1k2r/2p3pp/5p2/p2p4/1P2p1Pq/2P1P2P/P3QP2/R1B1KBb1 w Qkq - 0 15,"O-O-O+ would be fun, though maybe not as much fun as QxPf2+.  Still how often does one get to check by castling?  With QxPf2+ white might interpose the bishop, but then QxPe3+ works--sort of a repeat performance."
29,Ba3,c1a3,r1b1k2r/2p3pp/5p2/p2p4/1P2p1Pq/B1P1P2P/P3QP2/R3KBb1 b Qkq - 1 15,"O-O-O+ would be fun, though maybe not as much fun as QxPf2+.  Still how often does one get to check by castling?  With QxPf2+ white might interpose the bishop, but then QxPe3+ works--sort of a repeat performance."
30,Ba6,c8a6,r3k2r/2p3pp/b4p2/p2p4/1P2p1Pq/B1P1P2P/P3QP2/R3KBb1 w Qkq - 2 16,"O-O-O+ would be fun, though maybe not as much fun as QxPf2+.  Still how often does one get to check by castling?  With QxPf2+ white might interpose the bishop, but then QxPe3+ works--sort of a repeat performance."
31,b5,b4b5,r3k2r/2p3pp/b4p2/pP1p4/4p1Pq/B1P1P2P/P3QP2/R3KBb1 b Qkq - 0 16,"O-O-O+ would be fun, though maybe not as much fun as QxPf2+.  Still how often does one get to check by castling?  With QxPf2+ white might interpose the bishop, but then QxPe3+ works--sort of a repeat performance."
