N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,Book play so far.
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,Book play so far.
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,Book play so far.
4,e6,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,Book play so far.
5,Nc3,b1c3,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,Book play so far.
6,Bb4,f8b4,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4,Book play so far.
7,e3,e2e3,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N1P3/PP3PPP/R1BQKBNR b KQkq - 0 4,Book play so far.
8,O-O,e8g8,rnbq1rk1/pppp1ppp/4pn2/8/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQ - 1 5,Book play so far.
9,Bd3,f1d3,rnbq1rk1/pppp1ppp/4pn2/8/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQ - 2 5,Book play so far.
10,d5,d7d5,rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQ - 0 6,"The usual move, further pressuring the center."
11,Nf3,g1f3,rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R b KQ - 1 6,Solidifying.
12,Nc6,b8c6,r1bq1rk1/ppp2ppp/2n1pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R w KQ - 2 7,Developing.
13,O-O,e1g1,r1bq1rk1/ppp2ppp/2n1pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQ1RK1 b - - 3 7,Securing the K and unpinning.
14,dxc4,d5c4,r1bq1rk1/ppp2ppp/2n1pn2/8/1bpP4/2NBPN2/PP3PPP/R1BQ1RK1 w - - 0 8,Releasing the central tension.
15,Bxc4,d3c4,r1bq1rk1/ppp2ppp/2n1pn2/8/1bBP4/2N1PN2/PP3PPP/R1BQ1RK1 b - - 0 8,Natural.
16,Bd6,b4d6,r1bq1rk1/ppp2ppp/2nbpn2/8/2BP4/2N1PN2/PP3PPP/R1BQ1RK1 w - - 1 9,Preserving the B for later use.
17,Bb5,c4b5,r1bq1rk1/ppp2ppp/2nbpn2/1B6/3P4/2N1PN2/PP3PPP/R1BQ1RK1 b - - 2 9,"A curious move, since the Knight will not be pinned. Seems to lose a tempo."
18,e5,e6e5,r1bq1rk1/ppp2ppp/2nb1n2/1B2p3/3P4/2N1PN2/PP3PPP/R1BQ1RK1 w - - 0 10,Taking a swipe at the QP.
19,Bxc6,b5c6,r1bq1rk1/ppp2ppp/2Bb1n2/4p3/3P4/2N1PN2/PP3PPP/R1BQ1RK1 b - - 0 10,Conceding a minor exchange in return for doubling and isolating the Black QB pawns.
20,exd4,e5d4,r1bq1rk1/ppp2ppp/2Bb1n2/8/3p4/2N1PN2/PP3PPP/R1BQ1RK1 w - - 0 11,Fischer clears out the center before finishing the piece exchange.
21,exd4,e3d4,r1bq1rk1/ppp2ppp/2Bb1n2/8/3P4/2N2N2/PP3PPP/R1BQ1RK1 b - - 0 11,Natural.
22,bxc6,b7c6,r1bq1rk1/p1p2ppp/2pb1n2/8/3P4/2N2N2/PP3PPP/R1BQ1RK1 w - - 0 12,Finishing the exchange of minor pieces.
23,Bg5,c1g5,r1bq1rk1/p1p2ppp/2pb1n2/6B1/3P4/2N2N2/PP3PPP/R2Q1RK1 b - - 1 12,"Pinning, and developing his last minor piece."
24,Re8,f8e8,r1bqr1k1/p1p2ppp/2pb1n2/6B1/3P4/2N2N2/PP3PPP/R2Q1RK1 w - - 2 13,Seizing the open file.
25,Qd3,d1d3,r1bqr1k1/p1p2ppp/2pb1n2/6B1/3P4/2NQ1N2/PP3PPP/R4RK1 b - - 3 13,Connecting the Rooks.
26,c5,c6c5,r1bqr1k1/p1p2ppp/3b1n2/2p3B1/3P4/2NQ1N2/PP3PPP/R4RK1 w - - 0 14,Setting a small trap...
27,dxc5,d4c5,r1bqr1k1/p1p2ppp/3b1n2/2P3B1/8/2NQ1N2/PP3PPP/R4RK1 b - - 0 14,...which Ghitescu immediately falls into. This horrible blunder costs the game after...
28,Bxh2+,d6h2,r1bqr1k1/p1p2ppp/5n2/2P3B1/8/2NQ1N2/PP3PPb/R4RK1 w - - 0 15,"...this zwischenzug. No matter how Ghitescu defends [15 KxB, 15 K-R1 or 15 NxB] Fischer plays 15... QxQ with a winning advatage in material. So Ghitescu resigns at once."
