N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Ruy Lopez opening
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,I prefer Sicilian as black
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,standard moves so far...
4,Nc6,b8c6,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,standard moves so far...
5,Bb5,f1b5,r1bqkbnr/pp1ppppp/2n5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,standard moves so far...
6,Nf6,g8f6,r1bqkb1r/pp1ppppp/2n2n2/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,standard moves so far...
7,Nc3,b1c3,r1bqkb1r/pp1ppppp/2n2n2/1Bp5/4P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4,standard moves so far...
8,Qc7,d8c7,r1b1kb1r/ppqppppp/2n2n2/1Bp5/4P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 6 5,I protect the knight with my queen to keep him from messing with my pawn structure
9,O-O,e1g1,r1b1kb1r/ppqppppp/2n2n2/1Bp5/4P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 7 5,his King is safely tucked away now
10,g6,g7g6,r1b1kb1r/ppqppp1p/2n2np1/1Bp5/4P3/2N2N2/PPPP1PPP/R1BQ1RK1 w kq - 0 6,I plan to put the bishop on g7 and then castle
11,d4,d2d4,r1b1kb1r/ppqppp1p/2n2np1/1Bp5/3PP3/2N2N2/PPP2PPP/R1BQ1RK1 b kq - 0 6,he tries to take control of the center...
12,cxd4,c5d4,r1b1kb1r/ppqppp1p/2n2np1/1B6/3pP3/2N2N2/PPP2PPP/R1BQ1RK1 w kq - 0 7,I can't let that happen
13,Bxc6,b5c6,r1b1kb1r/ppqppp1p/2B2np1/8/3pP3/2N2N2/PPP2PPP/R1BQ1RK1 b kq - 0 7,he takes the knight
14,dxc6,d7c6,r1b1kb1r/ppq1pp1p/2p2np1/8/3pP3/2N2N2/PPP2PPP/R1BQ1RK1 w kq - 0 8,I probably should have used the b-pawn
15,Nxd4,f3d4,r1b1kb1r/ppq1pp1p/2p2np1/8/3NP3/2N5/PPP2PPP/R1BQ1RK1 b kq - 0 8,he gets the pawn back
16,Bg4,c8g4,r3kb1r/ppq1pp1p/2p2np1/8/3NP1b1/2N5/PPP2PPP/R1BQ1RK1 w kq - 1 9,I hassle the Queen
17,f3,f2f3,r3kb1r/ppq1pp1p/2p2np1/8/3NP1b1/2N2P2/PPP3PP/R1BQ1RK1 b kq - 0 9,he blocks with a pawn
18,Bd7,g4d7,r3kb1r/ppqbpp1p/2p2np1/8/3NP3/2N2P2/PPP3PP/R1BQ1RK1 w kq - 1 10,I back off
19,Re1,f1e1,r3kb1r/ppqbpp1p/2p2np1/8/3NP3/2N2P2/PPP3PP/R1BQR1K1 b kq - 2 10,"he lines the rook up with my King, no doubt planning to follow with e5"
20,e5,e7e5,r3kb1r/ppqb1p1p/2p2np1/4p3/3NP3/2N2P2/PPP3PP/R1BQR1K1 w kq - 0 11,so I threaten his knight
21,Nde2,d4e2,r3kb1r/ppqb1p1p/2p2np1/4p3/4P3/2N2P2/PPP1N1PP/R1BQR1K1 b kq - 1 11,he backs away
22,Bg7,f8g7,r3k2r/ppqb1pbp/2p2np1/4p3/4P3/2N2P2/PPP1N1PP/R1BQR1K1 w kq - 2 12,I prepare to castle
23,Ng3,e2g3,r3k2r/ppqb1pbp/2p2np1/4p3/4P3/2N2PN1/PPP3PP/R1BQR1K1 b kq - 3 12,"his knight moves, but still has no good squares available"
24,O-O,e8g8,r4rk1/ppqb1pbp/2p2np1/4p3/4P3/2N2PN1/PPP3PP/R1BQR1K1 w - - 4 13,"I castle, at last"
