N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
2,d6,d7d6,rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
3,d4,d2d4,rnbqkbnr/ppp1pppp/3p4/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
4,Nd7,b8d7,r1bqkbnr/pppnpppp/3p4/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
5,Nc3,b1c3,r1bqkbnr/pppnpppp/3p4/8/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 2 3,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
6,Ngf6,g8f6,r1bqkb1r/pppnpppp/3p1n2/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 3 4,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
7,Be3,c1e3,r1bqkb1r/pppnpppp/3p1n2/8/3PP3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 4 4,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
8,e5,e7e5,r1bqkb1r/pppn1ppp/3p1n2/4p3/3PP3/2N1B3/PPP2PPP/R2QKBNR w KQkq - 0 5,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
9,d5,d4d5,r1bqkb1r/pppn1ppp/3p1n2/3Pp3/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 0 5,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
10,c6,c7c6,r1bqkb1r/pp1n1ppp/2pp1n2/3Pp3/4P3/2N1B3/PPP2PPP/R2QKBNR w KQkq - 0 6,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
11,Qd2,d1d2,r1bqkb1r/pp1n1ppp/2pp1n2/3Pp3/4P3/2N1B3/PPPQ1PPP/R3KBNR b KQkq - 1 6,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
12,Be7,f8e7,r1bqk2r/pp1nbppp/2pp1n2/3Pp3/4P3/2N1B3/PPPQ1PPP/R3KBNR w KQkq - 2 7,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
13,Be2,f1e2,r1bqk2r/pp1nbppp/2pp1n2/3Pp3/4P3/2N1B3/PPPQBPPP/R3K1NR b KQkq - 3 7,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
14,O-O,e8g8,r1bq1rk1/pp1nbppp/2pp1n2/3Pp3/4P3/2N1B3/PPPQBPPP/R3K1NR w KQ - 4 8,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
15,dxc6,d5c6,r1bq1rk1/pp1nbppp/2Pp1n2/4p3/4P3/2N1B3/PPPQBPPP/R3K1NR b KQ - 0 8,"?! Not sure why White thought this was good, it opens up lines of attack on the Q side."
16,bxc6,b7c6,r1bq1rk1/p2nbppp/2pp1n2/4p3/4P3/2N1B3/PPPQBPPP/R3K1NR w KQ - 0 9,Black wastes no time in beginning the attack.
17,O-O-O,e1c1,r1bq1rk1/p2nbppp/2pp1n2/4p3/4P3/2N1B3/PPPQBPPP/2KR2NR b - - 1 9,Black wastes no time in beginning the attack.
18,Qc7,d8c7,r1b2rk1/p1qnbppp/2pp1n2/4p3/4P3/2N1B3/PPPQBPPP/2KR2NR w - - 2 10,Black wastes no time in beginning the attack.
19,f3,f2f3,r1b2rk1/p1qnbppp/2pp1n2/4p3/4P3/2N1BP2/PPPQB1PP/2KR2NR b - - 0 10,Black wastes no time in beginning the attack.
20,Nb6,d7b6,r1b2rk1/p1q1bppp/1npp1n2/4p3/4P3/2N1BP2/PPPQB1PP/2KR2NR w - - 1 11,Black wastes no time in beginning the attack.
21,h4,h2h4,r1b2rk1/p1q1bppp/1npp1n2/4p3/4P2P/2N1BP2/PPPQB1P1/2KR2NR b - - 0 11,Black wastes no time in beginning the attack.
22,Be6,c8e6,r4rk1/p1q1bppp/1nppbn2/4p3/4P2P/2N1BP2/PPPQB1P1/2KR2NR w - - 1 12,Black wastes no time in beginning the attack.
23,g4,g2g4,r4rk1/p1q1bppp/1nppbn2/4p3/4P1PP/2N1BP2/PPPQB3/2KR2NR b - - 0 12,Black wastes no time in beginning the attack.
24,d5,d6d5,r4rk1/p1q1bppp/1np1bn2/3pp3/4P1PP/2N1BP2/PPPQB3/2KR2NR w - - 0 13,Black wastes no time in beginning the attack.
25,Bf2,e3f2,r4rk1/p1q1bppp/1np1bn2/3pp3/4P1PP/2N2P2/PPPQBB2/2KR2NR b - - 1 13,Intending to provoke c3
26,d4,d5d4,r4rk1/p1q1bppp/1np1bn2/4p3/3pP1PP/2N2P2/PPPQBB2/2KR2NR w - - 0 14,Intending to provoke c3
