N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,sicilian defense
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,sicilian defense
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"I'm not great at playing against the sicilian, so I tend to both trade off the opponents pieces early to thwart any tricky tactics and focus on queenside play."
4,e6,e7e6,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,"I'm not great at playing against the sicilian, so I tend to both trade off the opponents pieces early to thwart any tricky tactics and focus on queenside play."
5,Nc3,b1c3,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3,"I'm not great at playing against the sicilian, so I tend to both trade off the opponents pieces early to thwart any tricky tactics and focus on queenside play."
6,Nc6,b8c6,r1bqkbnr/pp1p1ppp/2n1p3/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 2 4,"I'm not great at playing against the sicilian, so I tend to both trade off the opponents pieces early to thwart any tricky tactics and focus on queenside play."
7,d4,d2d4,r1bqkbnr/pp1p1ppp/2n1p3/2p5/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 4,"I'm not great at playing against the sicilian, so I tend to both trade off the opponents pieces early to thwart any tricky tactics and focus on queenside play."
8,cxd4,c5d4,r1bqkbnr/pp1p1ppp/2n1p3/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5,"I'm not great at playing against the sicilian, so I tend to both trade off the opponents pieces early to thwart any tricky tactics and focus on queenside play."
9,Nxd4,f3d4,r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 5,"I'm not great at playing against the sicilian, so I tend to both trade off the opponents pieces early to thwart any tricky tactics and focus on queenside play."
10,Nf6,g8f6,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 6,"I'm not great at playing against the sicilian, so I tend to both trade off the opponents pieces early to thwart any tricky tactics and focus on queenside play."
11,Bb5,f1b5,r1bqkb1r/pp1p1ppp/2n1pn2/1B6/3NP3/2N5/PPP2PPP/R1BQK2R b KQkq - 2 6,"I'm not great at playing against the sicilian, so I tend to both trade off the opponents pieces early to thwart any tricky tactics and focus on queenside play."
