N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Open sicilian
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Open sicilian
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Open sicilian
4,Nc6,b8c6,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,Open sicilian
5,d4,d2d4,r1bqkbnr/pp1ppppp/2n5/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,Open sicilian
6,cxd4,c5d4,r1bqkbnr/pp1ppppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,preventing the annoying pin on c3 knight.
7,Nxd4,f3d4,r1bqkbnr/pp1ppppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,preventing the annoying pin on c3 knight.
8,d6,d7d6,r1bqkbnr/pp2pppp/2np4/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 5,preventing the annoying pin on c3 knight.
9,Bc4,f1c4,r1bqkbnr/pp2pppp/2np4/8/2BNP3/8/PPP2PPP/RNBQK2R b KQkq - 1 5,preventing the annoying pin on c3 knight.
10,Nf6,g8f6,r1bqkb1r/pp2pppp/2np1n2/8/2BNP3/8/PPP2PPP/RNBQK2R w KQkq - 2 6,preventing the annoying pin on c3 knight.
11,Nc3,b1c3,r1bqkb1r/pp2pppp/2np1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq - 3 6,preventing the annoying pin on c3 knight.
12,a6,a7a6,r1bqkb1r/1p2pppp/p1np1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7,preventing the annoying pin on c3 knight.
13,O-O,e1g1,r1bqkb1r/1p2pppp/p1np1n2/8/2BNP3/2N5/PPP2PPP/R1BQ1RK1 b kq - 1 7,"Not a great move, If Qxd6 white wins a pawn."
14,e5,e7e5,r1bqkb1r/1p3ppp/p1np1n2/4p3/2BNP3/2N5/PPP2PPP/R1BQ1RK1 w kq - 0 8,"Not a great move, If Qxd6 white wins a pawn."
15,Nxc6,d4c6,r1bqkb1r/1p3ppp/p1Np1n2/4p3/2B1P3/2N5/PPP2PPP/R1BQ1RK1 b kq - 0 8,"Not a great move, If Qxd6 white wins a pawn."
16,bxc6,b7c6,r1bqkb1r/5ppp/p1pp1n2/4p3/2B1P3/2N5/PPP2PPP/R1BQ1RK1 w kq - 0 9,"Not a great move, If Qxd6 white wins a pawn."
17,Be3,c1e3,r1bqkb1r/5ppp/p1pp1n2/4p3/2B1P3/2N1B3/PPP2PPP/R2Q1RK1 b kq - 1 9,"Not a great move, If Qxd6 white wins a pawn."
18,Bb7,c8b7,r2qkb1r/1b3ppp/p1pp1n2/4p3/2B1P3/2N1B3/PPP2PPP/R2Q1RK1 w kq - 2 10,"Not a great move, If Qxd6 white wins a pawn."
19,Re1,f1e1,r2qkb1r/1b3ppp/p1pp1n2/4p3/2B1P3/2N1B3/PPP2PPP/R2QR1K1 b kq - 3 10,"Not a great move, If Qxd6 white wins a pawn."
20,Be7,f8e7,r2qk2r/1b2bppp/p1pp1n2/4p3/2B1P3/2N1B3/PPP2PPP/R2QR1K1 w kq - 4 11,"Not a great move, If Qxd6 white wins a pawn."
21,Qd2,d1d2,r2qk2r/1b2bppp/p1pp1n2/4p3/2B1P3/2N1B3/PPPQ1PPP/R3R1K1 b kq - 5 11,"Not a great move, If Qxd6 white wins a pawn."
22,c5,c6c5,r2qk2r/1b2bppp/p2p1n2/2p1p3/2B1P3/2N1B3/PPPQ1PPP/R3R1K1 w kq - 0 12,"Not a great move, If Qxd6 white wins a pawn."
23,Bg5,e3g5,r2qk2r/1b2bppp/p2p1n2/2p1p1B1/2B1P3/2N5/PPPQ1PPP/R3R1K1 b kq - 1 12,"Not a great move, If Qxd6 white wins a pawn."
24,Qb6,d8b6,r3k2r/1b2bppp/pq1p1n2/2p1p1B1/2B1P3/2N5/PPPQ1PPP/R3R1K1 w kq - 2 13,"Not a great move, If Qxd6 white wins a pawn."
25,Bxf6,g5f6,r3k2r/1b2bppp/pq1p1B2/2p1p3/2B1P3/2N5/PPPQ1PPP/R3R1K1 b kq - 0 13,"Not a great move, If Qxd6 white wins a pawn."
26,Bxf6,e7f6,r3k2r/1b3ppp/pq1p1b2/2p1p3/2B1P3/2N5/PPPQ1PPP/R3R1K1 w kq - 0 14,"Not a great move, If Qxd6 white wins a pawn."
27,Nd5,c3d5,r3k2r/1b3ppp/pq1p1b2/2pNp3/2B1P3/8/PPPQ1PPP/R3R1K1 b kq - 1 14,"Not a great move, If Qxd6 white wins a pawn."
28,Bxd5,b7d5,r3k2r/5ppp/pq1p1b2/2pbp3/2B1P3/8/PPPQ1PPP/R3R1K1 w kq - 0 15,"Not a great move, If Qxd6 white wins a pawn."
29,Bxd5,c4d5,r3k2r/5ppp/pq1p1b2/2pBp3/4P3/8/PPPQ1PPP/R3R1K1 b kq - 0 15,"Not a great move, If Qxd6 white wins a pawn."
30,Rb8,a8b8,1r2k2r/5ppp/pq1p1b2/2pBp3/4P3/8/PPPQ1PPP/R3R1K1 w k - 1 16,"Not a great move, If Qxd6 white wins a pawn."
31,b3,b2b3,1r2k2r/5ppp/pq1p1b2/2pBp3/4P3/1P6/P1PQ1PPP/R3R1K1 b k - 0 16,"Not a great move, If Qxd6 white wins a pawn."
32,O-O,e8g8,1r3rk1/5ppp/pq1p1b2/2pBp3/4P3/1P6/P1PQ1PPP/R3R1K1 w - - 1 17,"Not a great move, If Qxd6 white wins a pawn."
33,Rad1,a1d1,1r3rk1/5ppp/pq1p1b2/2pBp3/4P3/1P6/P1PQ1PPP/3RR1K1 b - - 2 17,"Not a great move, If Qxd6 white wins a pawn."
34,h6,h7h6,1r3rk1/5pp1/pq1p1b1p/2pBp3/4P3/1P6/P1PQ1PPP/3RR1K1 w - - 0 18,"Not a great move, If Qxd6 white wins a pawn."
35,Bc4,d5c4,1r3rk1/5pp1/pq1p1b1p/2p1p3/2B1P3/1P6/P1PQ1PPP/3RR1K1 b - - 1 18,"Not a great move, If Qxd6 white wins a pawn."
36,Bg5,f6g5,1r3rk1/5pp1/pq1p3p/2p1p1b1/2B1P3/1P6/P1PQ1PPP/3RR1K1 w - - 2 19,"Not a great move, If Qxd6 white wins a pawn."
37,Qd3,d2d3,1r3rk1/5pp1/pq1p3p/2p1p1b1/2B1P3/1P1Q4/P1P2PPP/3RR1K1 b - - 3 19,Exchange of a-pawns.
38,Rfd8,f8d8,1r1r2k1/5pp1/pq1p3p/2p1p1b1/2B1P3/1P1Q4/P1P2PPP/3RR1K1 w - - 4 20,Exchange of a-pawns.
39,Bxa6,c4a6,1r1r2k1/5pp1/Bq1p3p/2p1p1b1/4P3/1P1Q4/P1P2PPP/3RR1K1 b - - 0 20,Exchange of a-pawns.
40,Rba8,b8a8,r2r2k1/5pp1/Bq1p3p/2p1p1b1/4P3/1P1Q4/P1P2PPP/3RR1K1 w - - 1 21,"Bait. If Rxd4, then Ra1+ after white blocks with his rooks, it is mate."
41,Bc4,a6c4,r2r2k1/5pp1/1q1p3p/2p1p1b1/2B1P3/1P1Q4/P1P2PPP/3RR1K1 b - - 2 21,"Bait. If Rxd4, then Ra1+ after white blocks with his rooks, it is mate."
42,Rxa2,a8a2,3r2k1/5pp1/1q1p3p/2p1p1b1/2B1P3/1P1Q4/r1P2PPP/3RR1K1 w - - 0 22,"Bait. If Rxd4, then Ra1+ after white blocks with his rooks, it is mate."
43,b4,b3b4,3r2k1/5pp1/1q1p3p/2p1p1b1/1PB1P3/3Q4/r1P2PPP/3RR1K1 b - - 0 22,"Bait. If Rxd4, then Ra1+ after white blocks with his rooks, it is mate."
44,Raa8,a2a8,r2r2k1/5pp1/1q1p3p/2p1p1b1/1PB1P3/3Q4/2P2PPP/3RR1K1 w - - 1 23,"Bait. If Rxd4, then Ra1+ after white blocks with his rooks, it is mate."
45,bxc5,b4c5,r2r2k1/5pp1/1q1p3p/2P1p1b1/2B1P3/3Q4/2P2PPP/3RR1K1 b - - 0 23,"Bait. If Rxd4, then Ra1+ after white blocks with his rooks, it is mate."
46,Qxc5,b6c5,r2r2k1/5pp1/3p3p/2q1p1b1/2B1P3/3Q4/2P2PPP/3RR1K1 w - - 0 24,"Bait. If Rxd4, then Ra1+ after white blocks with his rooks, it is mate."
47,Bd5,c4d5,r2r2k1/5pp1/3p3p/2qBp1b1/4P3/3Q4/2P2PPP/3RR1K1 b - - 1 24,"Bait. If Rxd4, then Ra1+ after white blocks with his rooks, it is mate."
48,Rac8,a8c8,2rr2k1/5pp1/3p3p/2qBp1b1/4P3/3Q4/2P2PPP/3RR1K1 w - - 2 25,"Bait. If Rxd4, then Ra1+ after white blocks with his rooks, it is mate."
49,Qf3,d3f3,2rr2k1/5pp1/3p3p/2qBp1b1/4P3/5Q2/2P2PPP/3RR1K1 b - - 3 25,"Bait. If Rxd4, then Ra1+ after white blocks with his rooks, it is mate."
50,Bf6,g5f6,2rr2k1/5pp1/3p1b1p/2qBp3/4P3/5Q2/2P2PPP/3RR1K1 w - - 4 26,"Bait. If Rxd4, then Ra1+ after white blocks with his rooks, it is mate."
51,Qh5,f3h5,2rr2k1/5pp1/3p1b1p/2qBp2Q/4P3/8/2P2PPP/3RR1K1 b - - 5 26,"Bait. If Rxd4, then Ra1+ after white blocks with his rooks, it is mate."
