N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,So far we have a Reversed Sicilian line of the English opening.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,So far we have a Reversed Sicilian line of the English opening.
3,g3,g2g3,rnbqkbnr/pppp1ppp/8/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR b KQkq - 0 2,So far we have a Reversed Sicilian line of the English opening.
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3,Stronger is probably 2. Nf6 leading to 3. Bg2 d5 4. cxd5 Nxd5
5,Bg2,f1g2,r1bqkbnr/pppp1ppp/2n5/4p3/2P5/6P1/PP1PPPBP/RNBQK1NR b KQkq - 2 3,"It was simply too soon to play d5.  Instead, Nf6 prepares d5."
6,d5,d7d5,r1bqkbnr/ppp2ppp/2n5/3pp3/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,"It was simply too soon to play d5.  Instead, Nf6 prepares d5."
7,cxd5,c4d5,r1bqkbnr/ppp2ppp/2n5/3Pp3/8/6P1/PP1PPPBP/RNBQK1NR b KQkq - 0 4,Most other knight moves lead to wasted time retreating the knight.
8,Nce7,c6e7,r1bqkbnr/ppp1nppp/8/3Pp3/8/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 5,Most other knight moves lead to wasted time retreating the knight.
9,Nc3,b1c3,r1bqkbnr/ppp1nppp/8/3Pp3/8/2N3P1/PP1PPPBP/R1BQK1NR b KQkq - 2 5,"I actually don't intend to hold onto the pawn, and yet I intend to make him work for it."
10,Nf6,g8f6,r1bqkb1r/ppp1nppp/5n2/3Pp3/8/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 3 6,"Perhaps a queen defending a pawn is a touch rediculous, but I couldn't see an easy way for him to exploit her position!"
11,e4,e2e4,r1bqkb1r/ppp1nppp/5n2/3Pp3/4P3/2N3P1/PP1P1PBP/R1BQK1NR b KQkq - 0 6,"Perhaps a queen defending a pawn is a touch rediculous, but I couldn't see an easy way for him to exploit her position!"
12,c6,c7c6,r1bqkb1r/pp2nppp/2p2n2/3Pp3/4P3/2N3P1/PP1P1PBP/R1BQK1NR w KQkq - 0 7,"Perhaps a queen defending a pawn is a touch rediculous, but I couldn't see an easy way for him to exploit her position!"
13,Qb3,d1b3,r1bqkb1r/pp2nppp/2p2n2/3Pp3/4P3/1QN3P1/PP1P1PBP/R1B1K1NR b KQkq - 1 7,"Perhaps a queen defending a pawn is a touch rediculous, but I couldn't see an easy way for him to exploit her position!"
14,cxd5,c6d5,r1bqkb1r/pp2nppp/5n2/3pp3/4P3/1QN3P1/PP1P1PBP/R1B1K1NR w KQkq - 0 8,I've accepted an isolated queen pawn position because I have made a surface study of Tarrasch-style positions.
15,exd5,e4d5,r1bqkb1r/pp2nppp/5n2/3Pp3/8/1QN3P1/PP1P1PBP/R1B1K1NR b KQkq - 0 8,I've accepted an isolated queen pawn position because I have made a surface study of Tarrasch-style positions.
16,Bd7,c8d7,r2qkb1r/pp1bnppp/5n2/3Pp3/8/1QN3P1/PP1P1PBP/R1B1K1NR w KQkq - 1 9,I doubted the pawn capture was in my best interest.  Can it be soundly played?  8...b6 leads to 9.d6 forking rook and knight.
17,Nge2,g1e2,r2qkb1r/pp1bnppp/5n2/3Pp3/8/1QN3P1/PP1PNPBP/R1B1K2R b KQkq - 2 9,"I expect 10... exd4 11. Nxd4.  I still need to castle, but he has no viable strategy to keep my king in the center."
18,Ng6,e7g6,r2qkb1r/pp1b1ppp/5nn1/3Pp3/8/1QN3P1/PP1PNPBP/R1B1K2R w KQkq - 3 10,"I expect 10... exd4 11. Nxd4.  I still need to castle, but he has no viable strategy to keep my king in the center."
19,d4,d2d4,r2qkb1r/pp1b1ppp/5nn1/3Pp3/3P4/1QN3P1/PP2NPBP/R1B1K2R b KQkq - 0 10,"I expect 10... exd4 11. Nxd4.  I still need to castle, but he has no viable strategy to keep my king in the center."
20,Bd6,f8d6,r2qk2r/pp1b1ppp/3b1nn1/3Pp3/3P4/1QN3P1/PP2NPBP/R1B1K2R w KQkq - 1 11,"He blockades the pawn, a good idea in isolated queen pawn positions, but it will take him a little while to attack the blockaded pawn.  Bd7 still seems like a waste of time.  The more the b7 pawn is offered, the more I feel that he wants the counterplay and time I would have to use repositioning the queen.  I think Qxb7 is perfectly playable, but I know my nature as a chess player.  I could just as easily lose my queen as gain a solid two or three points heading towards a solid endgame."
21,O-O,e1g1,r2qk2r/pp1b1ppp/3b1nn1/3Pp3/3P4/1QN3P1/PP2NPBP/R1B2RK1 b kq - 2 11,"He has again offered the pawn on b7.  In addition, I can capture the pawn on e5.  Perhaps taking the relatively free material (e5) in exchange for a doubled pawn seems like a bargain, but I felt my King's safety as a higher priority."
22,b6,b7b6,r2qk2r/p2b1ppp/1p1b1nn1/3Pp3/3P4/1QN3P1/PP2NPBP/R1B2RK1 w kq - 0 12,"If he was going to play this move, he should never have played Bd7.  Actually he should not have played Bd7 at all.  The f knight is vulnerable.  It needs to reposition before Bg5, but it has no great place to move."
23,Bg5,c1g5,r2qk2r/p2b1ppp/1p1b1nn1/3Pp1B1/3P4/1QN3P1/PP2NPBP/R4RK1 b kq - 1 12,Now this is a common tactical move in Tarrasch style positions.  The pin can be brutal and the pinned must be really careful because the knight (c3 here) can often force a doubled f pawn.  The pin undermines black claims on e4 and strongly discourages the black knight from moving.
24,O-O,e8g8,r2q1rk1/p2b1ppp/1p1b1nn1/3Pp1B1/3P4/1QN3P1/PP2NPBP/R4RK1 w - - 2 13,He didn't see this move coming and this is completely wrong.  Perhaps he never understood the goal of attacking d5?
