N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"As I prefer open positions, I stick with my usual 1.e4 opening."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"The Scotch game, one of my favorites (although I don't play it that much nowadays, beginning to prefer 3.Bc4)."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"The Scotch game, one of my favorites (although I don't play it that much nowadays, beginning to prefer 3.Bc4)."
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"The Scotch game, one of my favorites (although I don't play it that much nowadays, beginning to prefer 3.Bc4)."
5,d4,d2d4,r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"The Scotch game, one of my favorites (although I don't play it that much nowadays, beginning to prefer 3.Bc4)."
6,exd4,e5d4,r1bqkbnr/pppp1ppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"As explained in a previous annotation, this exchange is almost forced."
7,Nxd4,f3d4,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,"The other option is 4...Bc5 (4...Qh4!? is also an interesting alternative, although White can sacrifice a pawn and get very good compensation). 4...Nxd4?! is often a beginner's choice, as they think the queen in the centre is bad, but in this case the queen is actually very well placed and can't be chased away so easily."
8,Nf6,g8f6,r1bqkb1r/pppp1ppp/2n2n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,"The other option is 4...Bc5 (4...Qh4!? is also an interesting alternative, although White can sacrifice a pawn and get very good compensation). 4...Nxd4?! is often a beginner's choice, as they think the queen in the centre is bad, but in this case the queen is actually very well placed and can't be chased away so easily."
9,Nc3,b1c3,r1bqkb1r/pppp1ppp/2n2n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,"Wanting to keep things simple, I transpose into a Scotch four knights. The other option is 5.Nxc6, which leads to a more double-edged fight after 5...bxc6 6.e5 Qe7 7.Qe2 Nd5 8.c4. However, I never play that line."
10,Bb4,f8b4,r1bqk2r/pppp1ppp/2n2n2/8/1b1NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 3 6,"7...d5 is usually played first, but I've seen this more than once."
11,Nxc6,d4c6,r1bqk2r/pppp1ppp/2N2n2/8/1b2P3/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 6,"7...d5 is usually played first, but I've seen this more than once."
12,bxc6,b7c6,r1bqk2r/p1pp1ppp/2p2n2/8/1b2P3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 7,"7...d5 is usually played first, but I've seen this more than once."
13,Bd3,f1d3,r1bqk2r/p1pp1ppp/2p2n2/8/1b2P3/2NB4/PPP2PPP/R1BQK2R b KQkq - 1 7,"7...d5 is usually played first, but I've seen this more than once."
14,O-O,e8g8,r1bq1rk1/p1pp1ppp/2p2n2/8/1b2P3/2NB4/PPP2PPP/R1BQK2R w KQ - 2 8,"7...d5 is usually played first, but I've seen this more than once."
15,O-O,e1g1,r1bq1rk1/p1pp1ppp/2p2n2/8/1b2P3/2NB4/PPP2PPP/R1BQ1RK1 b - - 3 8,"The usual break in the centre, indicating Black has almost achieved equality. If Black can play ...d5 in a king's pawn game, it's usually a sign that he's doing fine."
16,d5,d7d5,r1bq1rk1/p1p2ppp/2p2n2/3p4/1b2P3/2NB4/PPP2PPP/R1BQ1RK1 w - - 0 9,"The usual break in the centre, indicating Black has almost achieved equality. If Black can play ...d5 in a king's pawn game, it's usually a sign that he's doing fine."
17,exd5,e4d5,r1bq1rk1/p1p2ppp/2p2n2/3P4/1b6/2NB4/PPP2PPP/R1BQ1RK1 b - - 0 9,"Defending d5, which was indirectly attacked due to the pin on the f6 knight."
18,cxd5,c6d5,r1bq1rk1/p1p2ppp/5n2/3p4/1b6/2NB4/PPP2PPP/R1BQ1RK1 w - - 0 10,"Defending d5, which was indirectly attacked due to the pin on the f6 knight."
19,Bg5,c1g5,r1bq1rk1/p1p2ppp/5n2/3p2B1/1b6/2NB4/PPP2PPP/R2Q1RK1 b - - 1 10,"Defending d5, which was indirectly attacked due to the pin on the f6 knight."
20,c6,c7c6,r1bq1rk1/p4ppp/2p2n2/3p2B1/1b6/2NB4/PPP2PPP/R2Q1RK1 w - - 0 11,"Defending d5, which was indirectly attacked due to the pin on the f6 knight."
21,Qf3,d1f3,r1bq1rk1/p4ppp/2p2n2/3p2B1/1b6/2NB1Q2/PPP2PPP/R4RK1 b - - 1 11,"Not the usual continuation, but White has only one win in the world database versus 13 losses and 19 draws. More common are 11...Be7, 11...Bd6 and 11...h6."
22,Rb8,a8b8,1rbq1rk1/p4ppp/2p2n2/3p2B1/1b6/2NB1Q2/PPP2PPP/R4RK1 w - - 2 12,"Not the usual continuation, but White has only one win in the world database versus 13 losses and 19 draws. More common are 11...Be7, 11...Bd6 and 11...h6."
23,Ne2,c3e2,1rbq1rk1/p4ppp/2p2n2/3p2B1/1b6/3B1Q2/PPP1NPPP/R4RK1 b - - 3 12,"I saw that the logical 12.Bxf6 Qxf6 13.Qxf6 gxf6 would lead to an endgame in which Black has doubled pawns, but the bishop pair. I thought a master would be very capable of using such advantages in endgames. This move doesn't avoid an endgame however..."
24,Bg4,c8g4,1r1q1rk1/p4ppp/2p2n2/3p2B1/1b4b1/3B1Q2/PPP1NPPP/R4RK1 w - - 4 13,"I'd still like to avoid the endgame with 13.Qg3 or something like that, but all four games in the database exchanged down into the endgame so I thought it would be wise not to deviate from that. Can anyone explain why 13.Qg3 (or even 13.Qxg4 Nxg4 14.Bxd8 Rfxd8) are never played? Now that I've taken on f6, the following exchanges are forced."
25,Bxf6,g5f6,1r1q1rk1/p4ppp/2p2B2/3p4/1b4b1/3B1Q2/PPP1NPPP/R4RK1 b - - 0 13,"I'd still like to avoid the endgame with 13.Qg3 or something like that, but all four games in the database exchanged down into the endgame so I thought it would be wise not to deviate from that. Can anyone explain why 13.Qg3 (or even 13.Qxg4 Nxg4 14.Bxd8 Rfxd8) are never played? Now that I've taken on f6, the following exchanges are forced."
26,Bxf3,g4f3,1r1q1rk1/p4ppp/2p2B2/3p4/1b6/3B1b2/PPP1NPPP/R4RK1 w - - 0 14,I have to take as my rook and bishop are hanging.
27,Bxd8,f6d8,1r1B1rk1/p4ppp/2p5/3p4/1b6/3B1b2/PPP1NPPP/R4RK1 b - - 0 14,I have to take as my rook and bishop are hanging.
28,Bxe2,f3e2,1r1B1rk1/p4ppp/2p5/3p4/1b6/3B4/PPP1bPPP/R4RK1 w - - 0 15,I have to take as my rook and bishop are hanging.
29,Bxe2,d3e2,1r1B1rk1/p4ppp/2p5/3p4/1b6/8/PPP1BPPP/R4RK1 b - - 0 15,I have to take as my rook and bishop are hanging.
30,Rfxd8,f8d8,1r1r2k1/p4ppp/2p5/3p4/1b6/8/PPP1BPPP/R4RK1 w - - 0 16,"This ending with opposite-coloured bishops and three pawns on both sides for both White and Black, looks very drawish. It seems that Black is a little more active however, but his pawns on the queenside are not connected (though the a pawn is not easy to attack). I would say this position is balanced."
31,Rad1,a1d1,1r1r2k1/p4ppp/2p5/3p4/1b6/8/PPP1BPPP/3R1RK1 b - - 1 16,Here 16.rAB1 led to a draw in Jasik (2368)-Grabarczyk (2453) and Kim (2434)-Atalik (2560) also ended in a draw after 16.Bf3. The text move was played twice.
