N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,"As usual I prefer e4, but it's always funny to try something new"
2,f5,f7f5,rnbqkbnr/ppppp1pp/8/5p2/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,Dutch defence I think. I'm not sure it's appropriate answer to 1.Nf3
3,e3,e2e3,rnbqkbnr/ppppp1pp/8/5p2/8/4PN2/PPPP1PPP/RNBQKB1R b KQkq - 0 2,Does the game turn to a general dutch variation?
4,Nf6,g8f6,rnbqkb1r/ppppp1pp/5n2/5p2/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq - 1 3,Does the game turn to a general dutch variation?
5,d4,d2d4,rnbqkb1r/ppppp1pp/5n2/5p2/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 3,Does the game turn to a general dutch variation?
6,e6,e7e6,rnbqkb1r/pppp2pp/4pn2/5p2/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 4,Does the game turn to a general dutch variation?
7,Bd3,f1d3,rnbqkb1r/pppp2pp/4pn2/5p2/3P4/3BPN2/PPP2PPP/RNBQK2R b KQkq - 1 4,Does the game turn to a general dutch variation?
8,b6,b7b6,rnbqkb1r/p1pp2pp/1p2pn2/5p2/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq - 0 5,Does the game turn to a general dutch variation?
9,c4,c2c4,rnbqkb1r/p1pp2pp/1p2pn2/5p2/2PP4/3BPN2/PP3PPP/RNBQK2R b KQkq - 0 5,Does the game turn to a general dutch variation?
10,Bb4+,f8b4,rnbqk2r/p1pp2pp/1p2pn2/5p2/1bPP4/3BPN2/PP3PPP/RNBQK2R w KQkq - 1 6,Maybe unnecessary. Better is Bb7
11,Bd2,c1d2,rnbqk2r/p1pp2pp/1p2pn2/5p2/1bPP4/3BPN2/PP1B1PPP/RN1QK2R b KQkq - 2 6,Maybe unnecessary. Better is Bb7
12,Bxd2+,b4d2,rnbqk2r/p1pp2pp/1p2pn2/5p2/2PP4/3BPN2/PP1b1PPP/RN1QK2R w KQkq - 0 7,Maybe unnecessary. Better is Bb7
13,Nbxd2,b1d2,rnbqk2r/p1pp2pp/1p2pn2/5p2/2PP4/3BPN2/PP1N1PPP/R2QK2R b KQkq - 0 7,Maybe unnecessary. Better is Bb7
14,d6,d7d6,rnbqk2r/p1p3pp/1p1ppn2/5p2/2PP4/3BPN2/PP1N1PPP/R2QK2R w KQkq - 0 8,Maybe unnecessary. Better is Bb7
15,O-O,e1g1,rnbqk2r/p1p3pp/1p1ppn2/5p2/2PP4/3BPN2/PP1N1PPP/R2Q1RK1 b kq - 1 8,The development of White is finished now
16,Bb7,c8b7,rn1qk2r/pbp3pp/1p1ppn2/5p2/2PP4/3BPN2/PP1N1PPP/R2Q1RK1 w kq - 2 9,It was time for Black to fianchetting
17,d5,d4d5,rn1qk2r/pbp3pp/1p1ppn2/3P1p2/2P5/3BPN2/PP1N1PPP/R2Q1RK1 b kq - 0 9,"This move breaks Black center, delays it's castling and in my opinion gives a big advantage for White. The battle starts and Black hasn't many ways to answer."
18,exd5,e6d5,rn1qk2r/pbp3pp/1p1p1n2/3p1p2/2P5/3BPN2/PP1N1PPP/R2Q1RK1 w kq - 0 10,"Almost all of white's pieces are active and hold the center of the board. Black has an nonactive Q-Knight, poor pawn structure and unpleasant opened diagonal a2-g8"
19,Bxf5,d3f5,rn1qk2r/pbp3pp/1p1p1n2/3p1B2/2P5/4PN2/PP1N1PPP/R2Q1RK1 b kq - 0 10,"Almost all of white's pieces are active and hold the center of the board. Black has an nonactive Q-Knight, poor pawn structure and unpleasant opened diagonal a2-g8"
20,dxc4,d5c4,rn1qk2r/pbp3pp/1p1p1n2/5B2/2p5/4PN2/PP1N1PPP/R2Q1RK1 w kq - 0 11,"Almost all of white's pieces are active and hold the center of the board. Black has an nonactive Q-Knight, poor pawn structure and unpleasant opened diagonal a2-g8"
21,Nxc4,d2c4,rn1qk2r/pbp3pp/1p1p1n2/5B2/2N5/4PN2/PP3PPP/R2Q1RK1 b kq - 0 11,"Almost all of white's pieces are active and hold the center of the board. Black has an nonactive Q-Knight, poor pawn structure and unpleasant opened diagonal a2-g8"
22,O-O,e8g8,rn1q1rk1/pbp3pp/1p1p1n2/5B2/2N5/4PN2/PP3PPP/R2Q1RK1 w - - 1 12,"Almost all of white's pieces are active and hold the center of the board. Black has an nonactive Q-Knight, poor pawn structure and unpleasant opened diagonal a2-g8"
23,Ng5,f3g5,rn1q1rk1/pbp3pp/1p1p1n2/5BN1/2N5/4P3/PP3PPP/R2Q1RK1 b - - 2 12,Mistake!
24,h6,h7h6,rn1q1rk1/pbp3p1/1p1p1n1p/5BN1/2N5/4P3/PP3PPP/R2Q1RK1 w - - 0 13,Mistake!
25,Ne6,g5e6,rn1q1rk1/pbp3p1/1p1pNn1p/5B2/2N5/4P3/PP3PPP/R2Q1RK1 b - - 1 13,Good move
26,Qd7,d8d7,rn3rk1/pbpq2p1/1p1pNn1p/5B2/2N5/4P3/PP3PPP/R2Q1RK1 w - - 2 14,Good move
27,Qb3,d1b3,rn3rk1/pbpq2p1/1p1pNn1p/5B2/2N5/1Q2P3/PP3PPP/R4RK1 b - - 3 14,Good move
28,Qc6,d7c6,rn3rk1/pbp3p1/1pqpNn1p/5B2/2N5/1Q2P3/PP3PPP/R4RK1 w - - 4 15,...d5 is better - would close the diagonal a2-g8 and would give a chance to consolidate
29,e4,e3e4,rn3rk1/pbp3p1/1pqpNn1p/5B2/2N1P3/1Q6/PP3PPP/R4RK1 b - - 0 15,...d5 is better - would close the diagonal a2-g8 and would give a chance to consolidate
30,Re8,f8e8,rn2r1k1/pbp3p1/1pqpNn1p/5B2/2N1P3/1Q6/PP3PPP/R4RK1 w - - 1 16,...d5 is better - would close the diagonal a2-g8 and would give a chance to consolidate
31,Ne5,c4e5,rn2r1k1/pbp3p1/1pqpNn1p/4NB2/4P3/1Q6/PP3PPP/R4RK1 b - - 2 16,Now Black has no choice - its' Queen is trapped and the Knight on e5 must be taken.
32,dxe5,d6e5,rn2r1k1/pbp3p1/1pq1Nn1p/4pB2/4P3/1Q6/PP3PPP/R4RK1 w - - 0 17,The following combination is very popular from ages
