N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,The King's Indian Defense
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,The King's Indian Defense
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,The King's Indian Defense
4,g6,g7g6,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,The King's Indian Defense
5,Nc3,b1c3,rnbqkb1r/pppppp1p/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,The King's Indian Defense
6,Bg7,f8g7,rnbqk2r/ppppppbp/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4,The King's Indian Defense
7,e4,e2e4,rnbqk2r/ppppppbp/5np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 4,The King's Indian Defense
8,d6,d7d6,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq - 0 5,The King's Indian Defense
9,c5,c4c5,rnbqk2r/ppp1ppbp/3p1np1/2P5/3PP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 5,A very unusual  move - Chesstempo database has no games with this move
10,dxc5,d6c5,rnbqk2r/ppp1ppbp/5np1/2p5/3PP3/2N5/PP3PPP/R1BQKBNR w KQkq - 0 6,"If 6. dc than after 6. ...Qxd1 than White has the choice of either recapturing with the knight, thereby losing the central e-pawn or recapturing with the King, thereby forfeiting the option of castling"
11,d5,d4d5,rnbqk2r/ppp1ppbp/5np1/2pP4/4P3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 6,White gains a central space advantage for the pawn
12,O-O,e8g8,rnbq1rk1/ppp1ppbp/5np1/2pP4/4P3/2N5/PP3PPP/R1BQKBNR w KQ - 1 7,Clearly not the right plan for White: his space advantage is gone and his position is now two pawns down
13,Nf3,g1f3,rnbq1rk1/ppp1ppbp/5np1/2pP4/4P3/2N2N2/PP3PPP/R1BQKB1R b KQ - 2 7,Clearly not the right plan for White: his space advantage is gone and his position is now two pawns down
14,c6,c7c6,rnbq1rk1/pp2ppbp/2p2np1/2pP4/4P3/2N2N2/PP3PPP/R1BQKB1R w KQ - 0 8,Clearly not the right plan for White: his space advantage is gone and his position is now two pawns down
15,Bc4,f1c4,rnbq1rk1/pp2ppbp/2p2np1/2pP4/2B1P3/2N2N2/PP3PPP/R1BQK2R b KQ - 1 8,Clearly not the right plan for White: his space advantage is gone and his position is now two pawns down
16,cxd5,c6d5,rnbq1rk1/pp2ppbp/5np1/2pp4/2B1P3/2N2N2/PP3PPP/R1BQK2R w KQ - 0 9,Clearly not the right plan for White: his space advantage is gone and his position is now two pawns down
17,Bxd5,c4d5,rnbq1rk1/pp2ppbp/5np1/2pB4/4P3/2N2N2/PP3PPP/R1BQK2R b KQ - 0 9,Clearly not the right plan for White: his space advantage is gone and his position is now two pawns down
18,e6,e7e6,rnbq1rk1/pp3pbp/4pnp1/2pB4/4P3/2N2N2/PP3PPP/R1BQK2R w KQ - 0 10,Clearly not the right plan for White: his space advantage is gone and his position is now two pawns down
19,Bb3,d5b3,rnbq1rk1/pp3pbp/4pnp1/2p5/4P3/1BN2N2/PP3PPP/R1BQK2R b KQ - 1 10,Clearly not the right plan for White: his space advantage is gone and his position is now two pawns down
20,Qxd1+,d8d1,rnb2rk1/pp3pbp/4pnp1/2p5/4P3/1BN2N2/PP3PPP/R1BqK2R w KQ - 0 11,Clearly not the right plan for White: his space advantage is gone and his position is now two pawns down
21,Nxd1,c3d1,rnb2rk1/pp3pbp/4pnp1/2p5/4P3/1B3N2/PP3PPP/R1BNK2R b KQ - 0 11,Clearly not the right plan for White: his space advantage is gone and his position is now two pawns down
22,Nxe4,f6e4,rnb2rk1/pp3pbp/4p1p1/2p5/4n3/1B3N2/PP3PPP/R1BNK2R w KQ - 0 12,Clearly not the right plan for White: his space advantage is gone and his position is now two pawns down
23,O-O,e1g1,rnb2rk1/pp3pbp/4p1p1/2p5/4n3/1B3N2/PP3PPP/R1BN1RK1 b - - 1 12,Taking the opportunity to weaken White's Q-side pawn structure
24,Nc6,b8c6,r1b2rk1/pp3pbp/2n1p1p1/2p5/4n3/1B3N2/PP3PPP/R1BN1RK1 w - - 2 13,Taking the opportunity to weaken White's Q-side pawn structure
25,Nc3,d1c3,r1b2rk1/pp3pbp/2n1p1p1/2p5/4n3/1BN2N2/PP3PPP/R1B2RK1 b - - 3 13,Taking the opportunity to weaken White's Q-side pawn structure
26,Nxc3,e4c3,r1b2rk1/pp3pbp/2n1p1p1/2p5/8/1Bn2N2/PP3PPP/R1B2RK1 w - - 0 14,Taking the opportunity to weaken White's Q-side pawn structure
27,bxc3,b2c3,r1b2rk1/pp3pbp/2n1p1p1/2p5/8/1BP2N2/P4PPP/R1B2RK1 b - - 0 14,Preparing to double Rooks
