N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Here is a recent game in which I had a hard fought battle, with chances in the middlegame, only for my higher rated opponent to flex his muscles and take advantage.  In the end I managed to cling on for a draw.  But could I have done any better?"
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,I play the French defence.
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,Advanced variation
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,Advanced variation
5,e5,e4e5,rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,Advanced variation
6,c5,c7c5,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,Exerting pressure on the centre and d4.
7,Nf3,g1f3,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 4,Exerting pressure on the centre and d4.
8,Nc6,b8c6,r1bqkbnr/pp3ppp/2n1p3/2ppP3/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 2 5,Exerting pressure on the centre and d4.
9,Bd3,f1d3,r1bqkbnr/pp3ppp/2n1p3/2ppP3/3P4/3B1N2/PPP2PPP/RNBQK2R b KQkq - 3 5,My opponent develops his bishop and prepares for castling.  He also offers temporary pawn sac on d4.
10,Qb6,d8b6,r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/3B1N2/PPP2PPP/RNBQK2R w KQkq - 4 6,Which I decline.
11,a3,a2a3,r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/P2B1N2/1PP2PPP/RNBQK2R b KQkq - 0 6,To prevent Bb4+ at a later stage.
12,cxd4,c5d4,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3p4/P2B1N2/1PP2PPP/RNBQK2R w KQkq - 0 7,I take his pawn on d4.  Now I am a pawn up for the time being and with a reasonable position.
13,b4,b2b4,r1b1kbnr/pp3ppp/1qn1p3/3pP3/1P1p4/P2B1N2/2P2PPP/RNBQK2R b KQkq - 0 7,Limiting the squares for my dark-squared bishop and also enabling Bb2 perhaps.
14,Qc7,b6c7,r1b1kbnr/ppq2ppp/2n1p3/3pP3/1P1p4/P2B1N2/2P2PPP/RNBQK2R w KQkq - 1 8,I retreat to pressure e5 and maintain the attack in the centre.
15,Bf4,c1f4,r1b1kbnr/ppq2ppp/2n1p3/3pP3/1P1p1B2/P2B1N2/2P2PPP/RN1QK2R b KQkq - 2 8,I was quite pleased with this move.  It exerts further pressure on the centre and f6 is immune from capture by white's e pawn as this would allow Qxf4.
16,f6,f7f6,r1b1kbnr/ppq3pp/2n1pp2/3pP3/1P1p1B2/P2B1N2/2P2PPP/RN1QK2R w KQkq - 0 9,I was quite pleased with this move.  It exerts further pressure on the centre and f6 is immune from capture by white's e pawn as this would allow Qxf4.
17,Qe2,d1e2,r1b1kbnr/ppq3pp/2n1pp2/3pP3/1P1p1B2/P2B1N2/2P1QPPP/RN2K2R b KQkq - 1 9,The best move
