N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Best by test.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,The Classical response.
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,The usual reply.
4,d6,d7d6,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,"A move that leads, if followed up properly, to a solid [albeit somewhat cramped] position for Black."
5,d4,d2d4,rnbqkbnr/ppp2ppp/3p4/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,Immediately pressuring the center.
6,Bg4,c8g4,rn1qkbnr/ppp2ppp/3p4/4p3/3PP1b1/5N2/PPP2PPP/RNBQKB1R w KQkq - 1 4,This move compels Black to concede a minor exchange...
7,dxe5,d4e5,rn1qkbnr/ppp2ppp/3p4/4P3/4P1b1/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4,"...after this reply, in order to avoid losing material."
8,Bxf3,g4f3,rn1qkbnr/ppp2ppp/3p4/4P3/4P3/5b2/PPP2PPP/RNBQKB1R w KQkq - 0 5,This move...
9,Qxf3,d1f3,rn1qkbnr/ppp2ppp/3p4/4P3/4P3/5Q2/PPP2PPP/RNB1KB1R b KQkq - 0 5,...compels this response.
10,dxe5,d6e5,rn1qkbnr/ppp2ppp/8/4p3/4P3/5Q2/PPP2PPP/RNB1KB1R w KQkq - 0 6,Completing the exchange.
11,Bc4,f1c4,rn1qkbnr/ppp2ppp/8/4p3/2B1P3/5Q2/PPP2PPP/RNB1K2R b KQkq - 1 6,"White now has an advantage in development, and incidentally threatens the weak spot at Black's KB2."
12,Nf6,g8f6,rn1qkb1r/ppp2ppp/5n2/4p3/2B1P3/5Q2/PPP2PPP/RNB1K2R w KQkq - 2 7,Shielding the weakness from the White Q.
13,Qb3,f3b3,rn1qkb1r/ppp2ppp/5n2/4p3/2B1P3/1Q6/PPP2PPP/RNB1K2R b KQkq - 3 7,Doubling on the diagonal.
14,b6,b7b6,rn1qkb1r/p1p2ppp/1p3n2/4p3/2B1P3/1Q6/PPP2PPP/RNB1K2R w KQkq - 0 8,"The fatal error. Further development was called for. 7... Q-Q2 adds valuable protection to the KBP, and even 7... B-K2 would create a flight square."
15,Bxf7+,c4f7,rn1qkb1r/p1p2Bpp/1p3n2/4p3/4P3/1Q6/PPP2PPP/RNB1K2R b KQkq - 0 8,"Black cannot interpose or capture, so he must move his K."
16,Kd7,e8d7,rn1q1b1r/p1pk1Bpp/1p3n2/4p3/4P3/1Q6/PPP2PPP/RNB1K2R w KQ - 1 9,8... K-K2 also falls victim to White's next move.
17,Qe6#,b3e6,rn1q1b1r/p1pk1Bpp/1p2Qn2/4p3/4P3/8/PPP2PPP/RNB1K2R b KQ - 2 9,A stunningly abrupt finish.
